Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
352,Gian Marco Ferrari,ITA,['DF'],Sassuolo,31,1992,25.2,35,1.39,32,1,0,1,0,1,1,0.04,1,0,0,0,0,0,2023-2024
353,Pablo Marí,ESP,['DF'],Monza,29,1993,29.1,22,0.76,18,1,0,1,1,1,1,0.03,1,0,0,0,0,0,2023-2024
354,Mirko Marić,CRO,['FW'],Monza,28,1995,3.2,7,2.20,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
355,Răzvan Marin,ROU,['MF'],Empoli,27,1996,20.2,68,3.37,39,22,1,4,1,1,6,0.30,4,2,0,0,0,0,2023-2024
356,Agustín Martegani,ARG,['MF'],Salernitana,23,2000,8.1,19,2.34,16,1,0,0,1,1,2,0.25,2,0,0,0,0,0,2023-2024
357,Aarón Martín,ESP,['DF'],Genoa,26,1997,15.3,33,2.16,20,12,1,0,0,0,2,0.13,2,0,0,0,0,0,2023-2024
358,Tommaso Martinelli,ITA,['GK'],Fiorentina,17,2006,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
359,Josep Martinez,ESP,['GK'],Genoa,25,1998,36.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
360,Lautaro Martínez,ARG,['FW'],Inter,25,1997,29.5,102,3.46,71,0,4,16,7,4,16,0.54,7,0,1,3,2,3,2023-2024
361,Lucas Martínez Quarta,ARG,['DF'],Fiorentina,27,1996,25.5,39,1.53,31,3,0,4,1,0,5,0.20,4,0,0,1,0,0,2023-2024
362,Adam Marušić,MNE,['DF'],Lazio,30,1992,34.4,34,0.99,29,1,2,1,1,0,2,0.06,2,0,0,0,0,0,2023-2024
363,Adam Masina,MAR,['DF'],Udinese,29,1994,0.7,2,2.86,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
364,Adam Masina,MAR,['DF'],Torino,29,1994,11.4,10,0.88,8,0,0,0,0,2,0,0.00,0,0,0,0,0,0,2023-2024
365,Alan Matturro,URU,['DF'],Genoa,18,2004,1.2,2,1.70,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
366,Luca Mazzitelli,ITA,['MF'],Frosinone,27,1995,24.6,47,1.91,30,8,6,1,2,0,3,0.12,1,0,0,1,1,0,2023-2024
367,Pasquale Mazzocchi,ITA,['DF'],Salernitana,28,1995,14.1,30,2.12,26,1,0,2,1,0,2,0.14,2,0,0,0,0,0,2023-2024
368,Pasquale Mazzocchi,ITA,['DF'],Napoli,28,1995,4.8,7,1.48,6,0,0,1,0,0,1,0.21,1,0,0,0,0,0,2023-2024
369,Jordi Mboula,ESP,"['FW', 'MF']",Hellas Verona,24,1999,3.4,5,1.47,4,0,1,0,0,0,2,0.59,1,0,1,0,0,0,2023-2024
370,Weston McKennie,USA,"['MF', 'DF']",Juventus,24,1998,28.8,82,2.84,64,9,2,2,3,2,9,0.31,8,0,0,1,0,0,2023-2024
371,Arthur Melo,BRA,['MF'],Fiorentina,26,1996,22.1,72,3.27,59,6,2,0,2,3,11,0.50,8,0,1,0,1,1,2023-2024
372,Leonardo Mendicino,ITA,['MF'],Atalanta,17,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
373,Alex Meret,ITA,['GK'],Napoli,26,1997,30.8,5,0.16,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
374,Junior Messias,BRA,"['MF', 'DF']",Genoa,32,1991,11.7,42,3.59,26,4,2,4,6,0,5,0.43,3,0,0,1,1,0,2023-2024
375,Nikola Milenković,SRB,['DF'],Fiorentina,25,1997,27.9,23,0.82,18,1,0,2,2,0,1,0.04,1,0,0,0,0,0,2023-2024
376,Arkadiusz Milik,POL,['FW'],Juventus,29,1994,10.2,37,3.62,24,0,1,7,4,1,6,0.59,2,0,0,3,0,1,2023-2024
377,Vanja Milinković-Savić,SRB,['GK'],Torino,26,1997,36.0,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
378,Yerry Mina,COL,"['DF', 'MF']",Fiorentina,28,1994,0.5,1,2.05,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
379,Yerry Mina,COL,['DF'],Cagliari,28,1994,13.5,6,0.44,5,0,0,0,1,0,2,0.15,2,0,0,0,0,0,2023-2024
380,Aleksei Miranchuk,RUS,"['MF', 'FW']",Atalanta,27,1995,13.1,81,6.19,56,16,2,4,3,0,10,0.76,6,2,0,2,0,0,2023-2024
381,Kevin Miranda,ITA,['DF'],Sassuolo,20,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
382,Antonio Mirante,ITA,['GK'],Milan,40,1983,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
383,Fabio Miretti,ITA,['MF'],Juventus,19,2003,12.3,53,4.33,31,7,6,2,4,3,4,0.33,2,0,0,0,2,0,2023-2024
384,Filippo Missori,ITA,['DF'],Sassuolo,19,2004,3.0,3,1.02,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
385,Stefan Mitrović,SRB,"['FW', 'MF']",Hellas Verona,20,2002,4.3,7,1.61,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
386,Henrikh Mkhitaryan,ARM,['MF'],Inter,34,1989,30.9,116,3.75,102,1,1,2,6,4,18,0.58,16,0,0,0,1,1,2023-2024
387,Ilario Monterisi,ITA,['DF'],Frosinone,21,2001,16.3,14,0.86,11,1,0,0,1,1,5,0.31,2,1,0,0,1,1,2023-2024
388,Lorenzo Montipò,ITA,['GK'],Hellas Verona,27,1996,37.0,8,0.22,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
389,Nikola Moro,CRO,['MF'],Bologna,25,1998,9.3,22,2.35,16,1,2,0,1,2,2,0.21,2,0,0,0,0,0,2023-2024
390,Dany Mota,POR,"['FW', 'MF']",Monza,25,1998,22.8,71,3.12,49,14,0,2,6,0,8,0.35,5,0,0,0,3,0,2023-2024
391,Samuele Mulattieri,ITA,"['FW', 'MF']",Sassuolo,22,2000,5.1,10,1.95,7,1,0,1,1,0,1,0.19,0,0,0,0,1,0,2023-2024
392,Luis Muriel,COL,"['FW', 'MF']",Atalanta,32,1991,4.5,29,6.38,14,6,1,4,4,0,2,0.44,2,0,0,0,0,0,2023-2024
393,Yunus Musah,USA,"['MF', 'FW']",Milan,20,2002,16.4,38,2.32,27,0,5,4,1,1,2,0.12,2,0,0,0,0,0,2023-2024
394,Juan Musso,ARG,['GK'],Atalanta,29,1994,11.0,1,0.09,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
395,Kingstone Mutandwa,ZAM,"['FW', 'MF']",Cagliari,20,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
396,Obite N'Dicka,CIV,['DF'],Roma,23,1999,24.1,23,0.95,20,1,0,1,1,0,3,0.12,2,0,0,1,0,0,2023-2024
397,Nahitan Nández,URU,"['MF', 'DF']",Cagliari,27,1995,26.0,71,2.73,44,18,4,1,2,2,5,0.19,3,1,0,1,0,0,2023-2024
398,Natan,BRA,['DF'],Napoli,22,2001,10.6,9,0.85,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
399,Lapo Nava,ITA,['GK'],Milan,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
400,Michel Ndary Adopo,FRA,['MF'],Atalanta,23,2000,1.2,5,4.09,4,0,0,1,0,0,1,0.82,1,0,0,0,0,0,2023-2024
401,Dan Ndoye,SUI,"['FW', 'MF']",Bologna,22,2000,19.7,62,3.15,39,1,9,6,6,1,3,0.15,2,0,0,1,0,0,2023-2024
402,Cyril Ngonge,BEL,"['FW', 'MF']",Hellas Verona,23,2000,15.9,60,3.78,30,9,9,6,6,0,4,0.25,3,0,0,1,0,0,2023-2024
403,Cyril Ngonge,BEL,['FW'],Napoli,23,2000,3.5,26,7.45,10,3,5,4,4,0,0,0.00,0,0,0,0,0,0,2023-2024
404,M'Baye Niang,SEN,['FW'],Empoli,28,1994,7.9,18,2.28,11,0,3,3,1,0,3,0.38,2,0,0,1,0,0,2023-2024
405,Hans Nicolussi Caviglia,ITA,['MF'],Juventus,23,2000,3.0,11,3.69,1,7,0,2,1,0,1,0.34,0,1,0,0,0,0,2023-2024
406,Joseph Nonge,BEL,['MF'],Juventus,18,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
407,Tijjani Noslin,NED,"['FW', 'MF']",Hellas Verona,24,1999,14.9,55,3.70,47,0,2,2,4,0,7,0.47,5,0,1,0,1,0,2023-2024
408,Simeon Nwankwo,NGA,['FW'],Salernitana,31,1992,7.6,7,0.92,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
409,M'Bala Nzola,ANG,['FW'],Fiorentina,26,1996,17.2,42,2.43,32,0,2,4,3,1,5,0.29,2,0,1,2,0,0,2023-2024
410,Adam Obert,SVK,['DF'],Cagliari,20,2002,10.5,16,1.53,15,1,0,0,0,0,4,0.38,4,0,0,0,0,0,2023-2024
411,Pedro Obiang,EQG,['MF'],Sassuolo,31,1992,5.0,10,1.99,8,1,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
412,Guillermo Ochoa,MEX,['GK'],Salernitana,38,1985,21.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
413,Jens Odgaard,DEN,"['FW', 'MF']",Bologna,24,1999,4.8,8,1.67,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
414,Noah Okafor,SUI,"['FW', 'MF']",Milan,23,2000,9.9,18,1.83,11,0,4,2,0,1,4,0.41,3,0,0,1,0,0,2023-2024
415,David Okereke,NGA,"['FW', 'MF']",Torino,25,1997,2.8,3,1.07,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
416,Caleb Okoli,ITA,['DF'],Frosinone,22,2001,32.4,21,0.65,17,0,1,2,0,1,2,0.06,1,0,0,1,0,0,2023-2024
417,Maduka Okoye,NGA,['GK'],Udinese,23,1999,21.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
418,Mathías Olivera,URU,['DF'],Napoli,25,1997,17.4,42,2.41,35,1,1,3,1,1,2,0.11,1,0,0,0,0,1,2023-2024
419,Gaetano Oristanio,ITA,"['FW', 'MF']",Cagliari,20,2002,12.3,39,3.18,24,1,6,4,4,0,3,0.24,2,0,0,1,0,0,2023-2024
420,Riccardo Orsolini,ITA,"['FW', 'MF']",Bologna,26,1997,19.9,84,4.22,51,18,8,3,4,0,7,0.35,2,1,2,1,1,0,2023-2024
421,Victor Osimhen,NGA,['FW'],Napoli,24,1998,22.0,54,2.45,29,0,4,14,7,0,8,0.36,5,0,1,1,1,0,2023-2024
422,Remi Oudin,FRA,"['MF', 'FW']",Lecce,26,1996,20.2,92,4.55,39,42,0,6,0,5,3,0.15,1,2,0,0,0,0,2023-2024
423,Anthony Oyono,GAB,['DF'],Frosinone,22,2001,13.3,22,1.65,16,5,1,0,0,0,3,0.23,1,2,0,0,0,0,2023-2024
424,Simone Pafundi,ITA,['MF'],Udinese,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
425,Riccardo Pagano,ITA,"['MF', 'DF']",Roma,18,2004,0.6,5,8.82,2,1,1,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
426,Christos Papadopoulos,GRE,['FW'],Genoa,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
427,Leandro Paredes,ARG,['MF'],Roma,29,1994,29.3,80,2.73,51,20,1,3,3,2,9,0.31,4,3,0,1,1,0,2023-2024
428,Fabiano Parisi,ITA,['DF'],Fiorentina,22,2000,16.2,42,2.60,40,0,1,0,1,0,4,0.25,4,0,0,0,0,0,2023-2024
429,Mario Pašalić,CRO,['MF'],Atalanta,28,1995,22.8,62,2.72,52,2,2,5,1,0,12,0.53,9,1,0,1,1,0,2023-2024
430,Triantafyllos Pasaridīs,GRE,['DF'],Salernitana,27,1996,5.0,6,1.20,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
431,Patric,ESP,['DF'],Lazio,30,1993,17.9,9,0.50,7,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2023-2024
432,Rui Patrício,POR,['GK'],Roma,35,1988,23.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
433,Benjamin Pavard,FRA,['DF'],Inter,27,1996,18.6,27,1.45,25,0,0,1,1,0,2,0.11,2,0,0,0,0,0,2023-2024
434,Leonardo Pavoletti,ITA,['FW'],Cagliari,34,1988,7.0,14,2.01,12,0,0,0,2,0,1,0.14,1,0,0,0,0,0,2023-2024
435,Martín Payero,ARG,['MF'],Udinese,24,1998,20.0,51,2.56,33,3,3,6,5,1,6,0.30,4,0,0,1,1,0,2023-2024
436,Marcus Pedersen,NOR,['DF'],Sassuolo,23,2000,17.9,25,1.39,23,1,1,0,0,0,3,0.17,3,0,0,0,0,0,2023-2024
437,Pedro,ESP,"['FW', 'MF']",Lazio,36,1987,9.1,27,2.97,21,1,3,0,2,0,1,0.11,1,0,0,0,0,0,2023-2024
438,Pietro Pellegri,ITA,['FW'],Torino,22,2001,8.4,12,1.43,5,0,1,1,5,0,1,0.12,1,0,0,0,0,0,2023-2024
439,Lorenzo Pellegrini,ITA,['MF'],Roma,27,1996,20.7,69,3.34,40,17,3,4,4,1,9,0.44,4,1,1,1,2,0,2023-2024
440,Luca Pellegrini,ITA,['DF'],Lazio,24,1999,8.7,14,1.61,6,1,3,1,3,0,1,0.11,0,0,0,0,1,0,2023-2024
441,Marco Pellegrino,ARG,['DF'],Salernitana,21,2002,6.1,3,0.49,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
442,Marco Pellegrino,ARG,['DF'],Milan,21,2002,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
443,Pepín,EQG,"['MF', 'FW']",Monza,26,1996,2.7,7,2.64,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0,2023-2024
444,Pedro Pereira,POR,['DF'],Monza,25,1998,9.3,26,2.78,24,0,1,1,0,0,2,0.21,2,0,0,0,0,0,2023-2024
445,Roberto Pereyra,ARG,"['FW', 'MF']",Udinese,32,1991,20.6,53,2.56,40,1,5,3,2,2,7,0.34,4,0,1,0,1,1,2023-2024
446,Nehuén Pérez,ARG,['DF'],Udinese,23,2000,36.0,39,1.08,34,1,1,3,0,0,5,0.14,5,0,0,0,0,0,2023-2024
447,Simone Perilli,ITA,['GK'],Hellas Verona,28,1995,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
448,Mattia Perin,ITA,['GK'],Juventus,30,1992,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
449,Samuele Perisan,ITA,['GK'],Empoli,25,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
450,Matteo Pessina,ITA,['MF'],Monza,26,1997,35.8,74,2.07,64,0,1,5,2,2,8,0.22,7,0,0,1,0,0,2023-2024
451,Andrea Petagna,ITA,['FW'],Cagliari,28,1995,11.1,30,2.71,24,0,1,3,2,0,3,0.27,1,0,1,1,0,0,2023-2024
452,Giuseppe Pezzella,ITA,['DF'],Empoli,25,1997,12.1,19,1.58,16,1,1,1,0,0,1,0.08,0,1,0,0,0,0,2023-2024
453,Roberto Piccoli,ITA,['FW'],Empoli,22,2001,0.4,2,4.74,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,2023-2024
454,Roberto Piccoli,ITA,['FW'],Lecce,22,2001,15.3,32,2.09,20,0,3,8,1,0,2,0.13,1,0,0,0,1,0,2023-2024
455,Santiago Pierotti,ARG,"['MF', 'FW']",Lecce,22,2001,2.2,12,5.37,5,0,3,2,2,0,2,0.90,1,0,1,0,0,0,2023-2024
456,Niccolò Pierozzi,ITA,['DF'],Salernitana,21,2001,9.7,9,0.93,5,0,0,2,2,0,2,0.21,0,0,0,1,1,0,2023-2024
457,Andrea Pinamonti,ITA,['FW'],Sassuolo,24,1999,34.2,59,1.73,37,0,3,6,11,2,8,0.23,4,0,1,0,2,1,2023-2024
458,Carlo Pinsoglio,ITA,['GK'],Juventus,33,1990,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
459,Lorenzo Pirola,ITA,['DF'],Salernitana,21,2002,22.1,9,0.41,5,0,0,1,1,2,0,0.00,0,0,0,0,0,0,2023-2024
460,Niccolò Pisilli,ITA,['MF'],Roma,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
461,Tommaso Pobega,ITA,['MF'],Milan,24,1999,3.5,4,1.13,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
462,Paul Pogba,FRA,['MF'],Juventus,30,1993,0.6,2,3.33,2,0,0,0,0,0,1,1.67,1,0,0,0,0,0,2023-2024
463,Matteo Politano,ITA,['FW'],Napoli,29,1993,26.2,142,5.41,100,16,6,14,6,0,15,0.57,10,2,2,0,1,0,2023-2024
464,Marin Pongračić,CRO,['DF'],Lecce,25,1997,35.8,32,0.89,24,3,1,1,1,2,2,0.06,2,0,0,0,0,0,2023-2024
465,Stefan Posch,AUT,['DF'],Bologna,26,1997,26.8,44,1.64,36,5,1,2,0,0,4,0.15,3,0,0,1,0,0,2023-2024
466,Matteo Prati,ITA,['MF'],Cagliari,19,2003,21.9,51,2.33,42,2,1,4,1,1,4,0.18,4,0,0,0,0,0,2023-2024
467,Ivan Provedel,ITA,['GK'],Lazio,29,1994,30.0,3,0.10,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
468,Christian Pulisic,USA,"['FW', 'MF']",Milan,24,1998,28.9,90,3.11,59,9,8,6,6,2,17,0.59,13,0,2,0,1,1,2023-2024
469,George Pușcaș,ROU,['FW'],Genoa,27,1996,2.1,5,2.37,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
470,Domingos Quina,POR,['MF'],Udinese,23,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
471,Adrien Rabiot,FRA,['MF'],Juventus,28,1995,29.5,64,2.17,54,0,2,4,4,0,5,0.17,4,0,1,0,0,0,2023-2024
472,Uroš Račić,SRB,['MF'],Sassuolo,25,1998,9.1,17,1.86,13,0,0,3,1,0,3,0.33,2,0,0,1,0,0,2023-2024
473,Nemanja Radonjić,SRB,"['MF', 'FW']",Torino,27,1996,4.2,9,2.17,5,0,2,2,0,0,1,0.24,0,0,1,0,0,0,2023-2024
474,Boris Radunović,SRB,['GK'],Cagliari,27,1996,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
475,Hamza Rafia,TUN,['MF'],Lecce,24,1999,13.4,33,2.47,19,3,1,3,3,4,2,0.15,1,0,0,0,0,1,2023-2024
476,Ylber Ramadani,ALB,['MF'],Lecce,27,1996,33.0,55,1.67,43,1,2,6,2,1,0,0.00,0,0,0,0,0,0,2023-2024
477,Luca Ranieri,ITA,['DF'],Fiorentina,24,1999,22.9,22,0.96,19,1,0,2,0,0,2,0.09,1,1,0,0,0,0,2023-2024
478,Filippo Ranocchia,ITA,"['MF', 'DF']",Empoli,22,2001,5.3,8,1.51,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
479,Giacomo Raspadori,ITA,"['FW', 'MF']",Napoli,23,2000,17.6,75,4.25,49,11,4,7,3,1,3,0.17,3,0,0,0,0,0,2023-2024
480,Federico Ravaglia,ITA,['GK'],Bologna,23,1999,5.9,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
481,Tijjani Reijnders,NED,['MF'],Milan,25,1998,31.3,132,4.21,102,11,11,4,1,3,18,0.57,16,0,2,0,0,0,2023-2024
482,Reinier,BRA,"['MF', 'FW']",Frosinone,21,2002,11.8,34,2.89,31,3,0,0,0,0,5,0.42,5,0,0,0,0,0,2023-2024
483,Mateo Retegui,ITA,['FW'],Genoa,24,1999,24.6,29,1.18,16,0,4,6,3,0,4,0.16,3,0,1,0,0,0,2023-2024
484,Samuele Ricci,ITA,['MF'],Torino,21,2001,26.6,68,2.56,50,8,2,4,4,0,7,0.26,3,0,1,2,1,0,2023-2024
485,Ricardo Rodríguez,SUI,['DF'],Torino,30,1992,30.8,49,1.59,41,5,1,1,1,0,3,0.10,3,0,0,0,0,0,2023-2024
486,Alessio Romagnoli,ITA,['DF'],Lazio,28,1995,26.8,12,0.45,11,0,0,1,0,0,1,0.04,1,0,0,0,0,0,2023-2024
487,Simone Romagnoli,ITA,['DF'],Frosinone,33,1990,30.2,8,0.27,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
488,Luka Romero,ARG,"['FW', 'MF']",Milan,18,2004,1.0,2,2.02,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,2023-2024
489,Marten de Roon,NED,"['MF', 'DF']",Atalanta,32,1991,28.9,54,1.87,43,5,0,2,2,2,7,0.24,7,0,0,0,0,0,2023-2024
490,Francesco Rossi,ITA,['GK'],Atalanta,32,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
491,Nicolò Rovella,ITA,['MF'],Lazio,21,2001,14.6,22,1.50,16,2,1,0,1,2,4,0.27,4,0,0,0,0,0,2023-2024
492,Amir Rrahmani,KVX,['DF'],Napoli,29,1994,28.9,43,1.49,34,0,1,4,1,3,5,0.17,5,0,0,0,0,0,2023-2024
493,Ruan,BRA,['DF'],Sassuolo,24,1999,16.8,9,0.53,7,0,0,0,1,1,2,0.12,1,0,0,0,1,0,2023-2024
494,Daniele Rugani,ITA,['DF'],Juventus,29,1994,13.2,12,0.91,9,0,0,2,0,1,2,0.15,1,0,0,1,0,0,2023-2024
495,Matteo Ruggeri,ITA,['DF'],Atalanta,21,2002,27.2,64,2.35,56,4,2,1,0,1,11,0.40,9,2,0,0,0,0,2023-2024
496,Mário Rui,POR,['DF'],Napoli,32,1991,13.4,41,3.06,25,13,0,0,3,0,2,0.15,2,0,0,0,0,0,2023-2024
497,Stefano Sabelli,ITA,['DF'],Genoa,30,1993,27.0,59,2.19,44,5,2,2,5,1,2,0.07,2,0,0,0,0,0,2023-2024
498,Alexis Saelemaekers,BEL,"['FW', 'MF']",Bologna,24,1999,21.0,85,4.06,52,18,6,5,4,0,10,0.48,6,0,1,1,2,0,2023-2024
499,Lazar Samardzic,SRB,['MF'],Udinese,21,2002,26.4,124,4.70,62,38,14,6,2,2,6,0.23,1,1,3,1,0,0,2023-2024
500,Junior Sambia,FRA,"['DF', 'MF']",Salernitana,26,1996,11.5,27,2.36,18,4,1,3,1,0,4,0.35,2,2,0,0,0,0,2023-2024
501,Antonio Sanabria,PAR,"['FW', 'MF']",Torino,27,1996,23.7,38,1.60,29,0,1,7,1,0,3,0.13,2,0,0,1,0,0,2023-2024
502,Renato Sanches,POR,['MF'],Roma,25,1997,1.6,6,3.70,6,0,0,0,0,0,1,0.62,1,0,0,0,0,0,2023-2024
503,Alexis Sánchez,CHI,"['FW', 'MF']",Inter,34,1988,8.5,35,4.12,28,3,1,1,1,1,8,0.94,6,2,0,0,0,0,2023-2024
504,Alex Sandro,BRA,['DF'],Juventus,32,1991,8.0,14,1.75,9,0,0,2,1,2,1,0.12,0,0,0,0,1,0,2023-2024
505,Nicola Sansone,ITA,"['FW', 'MF']",Lecce,31,1991,8.5,44,5.16,29,5,4,2,2,2,3,0.35,2,0,1,0,0,0,2023-2024
506,Riccardo Saponara,ITA,"['FW', 'MF']",Hellas Verona,31,1991,3.8,7,1.84,6,0,0,0,1,0,1,0.26,1,0,0,0,0,0,2023-2024
507,Zanos Savva,CYP,"['DF', 'MF']",Torino,17,2005,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
508,Saba Sazonov,GEO,['DF'],Torino,21,2002,4.0,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
509,Giorgio Scalvini,ITA,['DF'],Atalanta,19,2003,28.3,43,1.52,36,0,0,6,0,1,9,0.32,8,0,0,1,0,0,2023-2024
510,Gianluca Scamacca,ITA,['FW'],Atalanta,24,1999,16.1,62,3.84,55,0,1,3,2,1,12,0.74,11,0,0,0,1,0,2023-2024
511,Perr Schuurs,NED,['DF'],Torino,23,1999,8.6,2,0.23,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
512,Simone Scuffet,ITA,['GK'],Cagliari,27,1996,31.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
513,Demba Seck,SEN,['MF'],Torino,22,2001,4.7,9,1.90,7,0,0,1,1,0,1,0.21,1,0,0,0,0,0,2023-2024
514,Demba Seck,SEN,"['FW', 'MF']",Frosinone,22,2001,3.3,12,3.64,11,0,0,1,0,0,1,0.30,1,0,0,0,0,0,2023-2024
515,Nikola Sekulov,ITA,['FW'],Juventus,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
516,Vivaldo Semedo,POR,['FW'],Udinese,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
517,Stefano Sensi,ITA,['MF'],Inter,27,1995,0.5,4,7.66,2,1,0,1,0,0,1,1.91,1,0,0,0,0,0,2023-2024
518,Suat Serdar,GER,['MF'],Hellas Verona,26,1997,18.4,32,1.73,25,1,3,1,0,2,4,0.22,2,1,1,0,0,0,2023-2024
519,Andres Sfait,ROU,"['DF', 'MF']",Salernitana,18,2004,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
520,Stephan El Shaarawy,ITA,"['FW', 'DF']",Roma,30,1992,19.3,53,2.74,35,1,3,8,4,2,7,0.36,5,0,1,1,0,0,2023-2024
521,Eldor Shomurodov,UZB,"['FW', 'MF']",Cagliari,28,1995,10.4,24,2.31,16,0,3,4,1,0,8,0.77,4,0,2,2,0,0,2023-2024
522,Steven Shpendi,ALB,"['FW', 'MF']",Empoli,20,2003,4.6,10,2.20,8,0,0,1,1,0,1,0.22,0,0,0,1,0,0,2023-2024
523,Marco Silvestri,ITA,['GK'],Udinese,32,1991,17.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
524,Giovanni Simeone,ARG,['FW'],Napoli,28,1995,8.9,28,3.15,17,0,2,4,4,1,1,0.11,0,0,0,0,1,0,2023-2024
525,Jan-Carlo Simic,SRB,['DF'],Milan,18,2005,1.6,2,1.23,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
526,Leo Skiri Østigård,NOR,['DF'],Napoli,23,1999,18.1,11,0.61,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0,2023-2024
527,Łukasz Skorupski,POL,['GK'],Bologna,32,1991,32.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
528,Chris Smalling,ENG,['DF'],Roma,33,1989,4.3,3,0.69,2,0,0,1,0,0,1,0.23,1,0,0,0,0,0,2023-2024
