Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
472,Diego Rico,ESP,['DF'],Getafe,31,1993,31.3,0,16,3,18.8,0.51,0.10,0.00,0.00,31.1,1,0,0,0.4,0.4,0.02,-0.4,-0.4,2024-2025
473,Luis Rioja,ESP,['FW'],Alavés,30,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
474,Luis Rioja,ESP,"['MF', 'FW']",Valencia,30,1993,31.5,5,28,12,42.9,0.89,0.38,0.11,0.25,21.2,1,2,2,3.3,1.7,0.06,+1.7,+1.3,2024-2025
475,Rodrigo Riquelme,ESP,"['MF', 'DF']",Atlético Madrid,24,2000,5.7,0,14,4,28.6,2.44,0.70,0.00,0.00,17.7,1,0,0,0.9,0.9,0.06,-0.9,-0.9,2024-2025
476,Alberto Risco,ESP,"['MF', 'FW']",Getafe,18,2005,0.8,0,4,1,25.0,5.22,1.30,0.00,0.00,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2024-2025
477,Mihailo Ristić,SRB,"['DF', 'MF']",Celta Vigo,28,1995,4.8,0,2,0,0.0,0.42,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.01,0.0,0.0,2024-2025
478,Gorka Rivera Alonso,ESP,"['DF', 'MF']",Getafe,19,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
479,Marc Roca,ESP,['MF'],Betis,27,1996,10.1,2,12,4,33.3,1.19,0.40,0.17,0.50,16.9,1,0,0,1.1,1.1,0.09,+0.9,+0.9,2024-2025
480,Rodri,ESP,['FW'],Betis,24,2000,1.3,0,2,2,100.0,1.53,1.53,0.00,0.00,22.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2024-2025
481,Adrian Rodriguez,ESP,['GK'],Alavés,23,2000,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
482,Álvaro Rodríguez,URU,['FW'],Getafe,20,2004,9.5,2,25,10,40.0,2.64,1.06,0.08,0.20,16.8,0,0,0,1.2,1.2,0.05,+0.8,+0.8,2024-2025
483,Óscar Rodríguez Arnaiz,ESP,"['MF', 'FW']",Leganés,26,1998,14.8,1,33,6,18.2,2.23,0.41,0.03,0.17,25.1,9,0,0,2.1,2.1,0.06,-1.1,-1.1,2024-2025
484,Arturo Rodríguez,ESP,['FW'],Las Palmas,17,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
485,Damián Rodríguez,ESP,['MF'],Celta Vigo,21,2003,10.3,0,4,0,0.0,0.39,0.00,0.00,,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2024-2025
486,Dani Rodríguez,ESP,"['MF', 'FW']",Mallorca,36,1988,24.0,4,31,10,32.3,1.29,0.42,0.13,0.40,17.9,1,0,0,2.8,2.8,0.09,+1.2,+1.2,2024-2025
487,Daniel Rodriguez,ESP,['FW'],Barcelona,18,2005,0.4,0,2,0,0.0,4.86,0.00,0.00,,22.2,0,0,0,0.0,0.0,0.01,0.0,0.0,2024-2025
488,James Rodríguez,COL,"['MF', 'FW']",Rayo Vallecano,33,1991,1.6,0,4,2,50.0,2.57,1.29,0.00,0.00,18.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,2024-2025
489,Javi Rodríguez,ESP,['DF'],Celta Vigo,21,2003,27.9,3,12,5,41.7,0.43,0.18,0.25,0.60,10.8,0,0,0,2.3,2.3,0.20,+0.7,+0.7,2024-2025
490,Jesus Rodríguez,ESP,['FW'],Betis,18,2005,12.3,2,23,8,34.8,1.86,0.65,0.09,0.25,17.9,0,0,0,2.3,2.3,0.10,-0.3,-0.3,2024-2025
491,Kirian Rodríguez,ESP,['MF'],Las Palmas,28,1996,19.5,0,21,8,38.1,1.08,0.41,0.00,0.00,21.8,0,0,0,1.6,1.6,0.08,-1.6,-1.6,2024-2025
492,Ricardo Rodríguez,SUI,['DF'],Betis,31,1992,14.2,0,5,1,20.0,0.35,0.07,0.00,0.00,26.3,2,0,0,0.2,0.2,0.04,-0.2,-0.2,2024-2025
493,Rodrygo,BRA,"['FW', 'MF']",Real Madrid,23,2001,21.4,6,54,20,37.0,2.52,0.93,0.11,0.30,16.4,3,0,0,4.0,3.9,0.07,+2.0,+2.1,2024-2025
494,Leo Román,ESP,['GK'],Mallorca,24,2000,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
495,Carlos Romero,ESP,['DF'],Espanyol,22,2001,28.4,2,29,6,20.7,1.02,0.21,0.07,0.33,20.8,1,0,0,2.0,2.0,0.07,0.0,0.0,2024-2025
496,Isaac Romero,ESP,['FW'],Sevilla,24,2000,24.0,4,53,17,32.1,2.21,0.71,0.08,0.24,16.9,0,0,1,6.8,6.0,0.11,-2.8,-2.0,2024-2025
497,Luka Romero,ARG,"['FW', 'MF']",Alavés,19,2004,2.2,0,1,0,0.0,0.45,0.00,0.00,,38.7,0,0,1,0.8,0.0,0.02,-0.8,0.0,2024-2025
498,Oriol Romeu,ESP,['MF'],Girona,32,1991,15.1,0,5,1,20.0,0.33,0.07,0.00,0.00,22.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2024-2025
499,Vitor Roque,BRA,['FW'],Betis,19,2005,13.7,4,41,18,43.9,2.99,1.31,0.10,0.22,14.5,0,0,0,6.1,6.1,0.15,-2.1,-2.1,2024-2025
500,Valentin Rosier,FRA,['DF'],Leganés,27,1996,28.8,1,14,4,28.6,0.49,0.14,0.07,0.25,18.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1,2024-2025
501,Antonio Rüdiger,GER,['DF'],Real Madrid,31,1993,25.5,0,24,4,16.7,0.94,0.16,0.00,0.00,18.0,0,0,0,1.7,1.7,0.07,-1.7,-1.7,2024-2025
502,Aitor Ruibal,ESP,"['DF', 'FW']",Betis,28,1996,14.6,1,16,4,25.0,1.10,0.27,0.06,0.25,19.0,0,0,0,0.9,0.9,0.06,+0.1,+0.1,2024-2025
503,Abel Ruiz,ESP,['FW'],Girona,24,2000,15.0,4,21,7,33.3,1.40,0.47,0.14,0.43,14.0,0,1,2,4.6,3.0,0.14,-0.6,0.0,2024-2025
504,Ferrán Ruiz,ESP,['MF'],Girona,21,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
505,Youssouf Sabaly,SEN,['DF'],Betis,31,1993,17.6,0,5,0,0.0,0.28,0.00,0.00,,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2024-2025
506,Umar Sadiq,NGA,['FW'],Valencia,27,1997,9.2,5,20,7,35.0,2.18,0.76,0.25,0.71,13.2,0,0,0,3.4,3.4,0.19,+1.6,+1.6,2024-2025
507,Umar Sadiq,NGA,['FW'],Real Sociedad,27,1997,2.5,0,5,0,0.0,1.98,0.00,0.00,,18.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2024-2025
508,Jorge Sáenz,ESP,['DF'],Leganés,27,1996,18.8,1,8,3,37.5,0.43,0.16,0.13,0.33,8.9,0,0,0,1.3,1.3,0.16,-0.3,-0.3,2024-2025
509,Jan Salas,ESP,"['MF', 'FW']",Mallorca,18,2005,0.5,0,2,0,0.0,4.19,0.00,0.00,,22.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2024-2025
510,Kike Salas,ESP,['DF'],Sevilla,22,2002,24.9,3,23,6,26.1,0.92,0.24,0.13,0.50,12.7,0,0,0,1.9,1.9,0.08,+1.1,+1.1,2024-2025
511,Albert Sambi Lokonga,BEL,['MF'],Sevilla,24,1999,16.3,0,13,5,38.5,0.80,0.31,0.00,0.00,19.8,0,0,0,0.9,0.9,0.07,-0.9,-0.9,2024-2025
512,Chuky san jose,ESP,['MF'],Valladolid,20,2004,8.1,2,16,7,43.8,1.98,0.87,0.13,0.29,19.3,0,0,0,2.2,2.2,0.14,-0.2,-0.2,2024-2025
513,Oihan Sancet,ESP,['MF'],Athletic Club,24,2000,18.0,15,47,17,36.2,2.61,0.94,0.26,0.71,16.7,1,3,3,9.7,7.3,0.16,+5.3,+4.7,2024-2025
514,Antonio Sánchez,ESP,"['MF', 'DF']",Mallorca,27,1997,15.5,0,17,2,11.8,1.10,0.13,0.00,0.00,19.3,0,0,0,1.1,1.1,0.06,-1.1,-1.1,2024-2025
515,Iván Sánchez,ESP,"['MF', 'FW']",Valladolid,31,1992,15.6,2,15,5,33.3,0.96,0.32,0.13,0.40,21.1,2,0,0,0.7,0.7,0.04,+1.3,+1.3,2024-2025
516,Javi Sánchez,ESP,['DF'],Valladolid,27,1997,22.5,2,11,5,45.5,0.49,0.22,0.18,0.40,23.5,5,0,0,0.5,0.5,0.04,+1.5,+1.5,2024-2025
517,Juanlu Sánchez,ESP,"['MF', 'DF']",Sevilla,20,2003,19.1,4,13,6,46.2,0.68,0.31,0.31,0.67,12.1,0,0,0,2.1,2.1,0.17,+1.9,+1.9,2024-2025
518,Manu Sánchez,ESP,['DF'],Alavés,23,2000,29.3,1,12,2,16.7,0.41,0.07,0.08,0.50,16.7,0,0,0,1.7,1.7,0.15,-0.7,-0.7,2024-2025
519,Maroan Sannadi,MAR,['FW'],Athletic Club,23,2001,8.4,1,19,7,36.8,2.27,0.84,0.05,0.14,15.1,0,0,0,3.5,3.5,0.18,-2.5,-2.5,2024-2025
520,Yellu Santiago,ESP,['MF'],Getafe,20,2004,4.1,0,1,0,0.0,0.24,0.00,0.00,,22.9,0,0,0,0.0,0.0,0.02,0.0,0.0,2024-2025
521,Aleksandar Sedlar,SRB,['DF'],Alavés,32,1991,6.6,0,1,0,0.0,0.15,0.00,0.00,,11.8,0,0,0,0.0,0.0,0.03,0.0,0.0,2024-2025
522,Sergi,ESP,['DF'],Leganés,32,1992,32.9,2,13,5,38.5,0.40,0.15,0.15,0.40,10.0,0,0,0,1.5,1.5,0.11,+0.5,+0.5,2024-2025
523,Nicolás Serrano,ESP,['FW'],Athletic Club,21,2003,1.2,0,5,1,20.0,4.02,0.80,0.00,0.00,24.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2024-2025
524,Fábio Silva,POR,['FW'],Las Palmas,22,2002,20.7,10,46,20,43.5,2.22,0.96,0.17,0.40,14.8,0,2,3,8.8,6.4,0.14,+1.2,+1.6,2024-2025
525,Rui Silva,POR,['GK'],Betis,30,1994,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
526,Giuliano Simeone,ARG,['MF'],Atlético Madrid,21,2002,21.4,2,22,7,31.8,1.03,0.33,0.09,0.29,14.5,0,0,0,2.2,2.2,0.10,-0.2,-0.2,2024-2025
527,Unai Simón,ESP,['GK'],Athletic Club,27,1997,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
528,Daley Sinkgraven,NED,['DF'],Las Palmas,29,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
529,Jailson Siqueira,BRA,"['DF', 'MF']",Celta Vigo,28,1995,6.8,0,4,2,50.0,0.59,0.29,0.00,0.00,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2024-2025
530,Antonio Sivera,ESP,['GK'],Alavés,27,1996,31.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
531,Justin Smith,CAN,['MF'],Espanyol,21,2003,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
532,Alex Sola,ESP,"['MF', 'FW']",Getafe,25,1999,11.4,0,15,2,13.3,1.31,0.17,0.00,0.00,18.6,0,0,0,1.0,1.0,0.06,-1.0,-1.0,2024-2025
533,Arnau Solà,ESP,['MF'],Villarreal,21,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
534,Jhon Solis,COL,['MF'],Girona,19,2004,5.9,1,4,1,25.0,0.67,0.17,0.25,1.00,16.0,0,0,0,0.7,0.7,0.16,+0.3,+0.3,2024-2025
535,David Soria,ESP,['GK'],Getafe,31,1993,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
536,Juan Soriano,ESP,['GK'],Leganés,26,1997,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
537,Hugo Sotelo,ESP,['MF'],Celta Vigo,20,2003,13.9,0,4,0,0.0,0.29,0.00,0.00,,20.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2024-2025
538,Djibril Sow,SUI,['MF'],Sevilla,27,1997,22.9,2,22,6,27.3,0.96,0.26,0.09,0.33,18.6,0,0,0,2.4,2.4,0.11,-0.4,-0.4,2024-2025
539,Carl Starfelt,SWE,['DF'],Celta Vigo,29,1995,25.2,1,5,1,20.0,0.20,0.04,0.20,1.00,11.6,0,0,0,0.5,0.5,0.10,+0.5,+0.5,2024-2025
540,Orri Steinn Óskarsson,ISL,['FW'],Real Sociedad,19,2004,10.5,3,19,7,36.8,1.81,0.67,0.16,0.43,13.1,0,0,0,5.2,5.2,0.27,-2.2,-2.2,2024-2025
541,Stoichkov,ESP,"['MF', 'FW']",Alavés,30,1993,7.8,0,18,3,16.7,2.32,0.39,0.00,0.00,19.8,1,0,0,1.1,1.1,0.06,-1.1,-1.1,2024-2025
542,Cristhian Stuani,URU,['FW'],Girona,37,1986,12.0,11,31,16,51.6,2.59,1.34,0.26,0.50,12.7,0,3,3,8.1,5.8,0.19,+2.9,+2.2,2024-2025
543,Álex Suárez,ESP,['DF'],Las Palmas,31,1993,27.3,0,6,3,50.0,0.22,0.11,0.00,0.00,14.9,0,0,0,0.5,0.5,0.09,-0.5,-0.5,2024-2025
544,Denis Suárez,ESP,['MF'],Villarreal,30,1994,6.8,1,10,3,30.0,1.48,0.44,0.10,0.33,15.5,0,0,0,0.9,0.9,0.09,+0.1,+0.1,2024-2025
545,Luka Sučić,CRO,['MF'],Real Sociedad,21,2002,19.9,1,43,11,25.6,2.16,0.55,0.02,0.09,23.6,1,0,0,3.3,3.3,0.08,-2.3,-2.3,2024-2025
546,Suso,ESP,"['FW', 'MF']",Sevilla,30,1993,6.7,0,16,4,25.0,2.38,0.59,0.00,0.00,22.9,2,0,0,0.7,0.7,0.05,-0.7,-0.7,2024-2025
547,Williot Swedberg,SWE,"['FW', 'MF']",Celta Vigo,20,2004,15.0,4,32,15,46.9,2.14,1.00,0.13,0.27,14.7,0,0,0,5.2,5.2,0.17,-1.2,-1.2,2024-2025
548,Mamadou Sylla,SEN,"['FW', 'MF']",Valladolid,30,1994,17.6,5,18,3,16.7,1.02,0.17,0.06,0.33,17.4,0,4,4,5.1,2.0,0.11,-0.1,-1.0,2024-2025
549,Wojciech Szczęsny,POL,['GK'],Barcelona,34,1990,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
550,Alexander Sørloth,NOR,['FW'],Atlético Madrid,28,1995,17.4,20,78,40,51.3,4.48,2.30,0.24,0.48,12.0,0,1,1,16.8,16.0,0.21,+3.2,+3.0,2024-2025
551,Renato Tapia,PER,"['MF', 'DF']",Leganés,29,1995,26.9,1,14,6,42.9,0.52,0.22,0.07,0.17,29.1,0,0,0,0.6,0.6,0.05,+0.4,+0.4,2024-2025
552,César Tárrega,ESP,['DF'],Valencia,22,2002,33.6,2,21,6,28.6,0.62,0.18,0.10,0.33,10.4,0,0,0,2.0,2.0,0.09,0.0,0.0,2024-2025
553,Aurélien Tchouaméni,FRA,"['DF', 'MF']",Real Madrid,24,2000,29.9,0,19,3,15.8,0.64,0.10,0.00,0.00,17.1,0,0,0,1.7,1.7,0.09,-1.7,-1.7,2024-2025
554,Álvaro Tejero,ESP,"['MF', 'DF']",Espanyol,28,1996,13.8,1,17,4,23.5,1.24,0.29,0.06,0.25,26.1,6,0,0,0.6,0.6,0.04,+0.4,+0.4,2024-2025
555,Martín Tejón,ESP,"['MF', 'DF']",Valencia,20,2004,0.5,0,1,0,0.0,1.84,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1,2024-2025
556,Nahuel Tenaglia,ARG,['DF'],Alavés,28,1996,32.5,2,27,8,29.6,0.83,0.25,0.07,0.25,15.5,0,0,0,2.2,2.2,0.08,-0.2,-0.2,2024-2025
557,Marc-André ter Stegen,GER,['GK'],Barcelona,32,1992,7.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
558,Ramón Terrats,ESP,"['MF', 'FW']",Villarreal,23,2000,1.5,0,2,0,0.0,1.37,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2024-2025
559,Ramón Terrats,ESP,"['MF', 'FW']",Getafe,23,2000,13.5,4,19,8,42.1,1.40,0.59,0.21,0.50,21.6,1,0,0,2.2,2.2,0.11,+1.8,+1.8,2024-2025
560,Raúl de Tomás,ESP,"['DF', 'FW']",Rayo Vallecano,29,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
561,Pablo Torre,ESP,"['MF', 'FW']",Barcelona,21,2003,3.4,3,6,4,66.7,1.74,1.16,0.50,0.75,23.5,1,0,0,0.4,0.4,0.06,+2.6,+2.6,2024-2025
562,David Torres,ESP,['DF'],Valladolid,21,2003,15.4,0,3,1,33.3,0.19,0.06,0.00,0.00,10.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,2024-2025
563,Ferrán Torres,ESP,"['FW', 'MF']",Barcelona,24,2000,12.3,10,48,22,45.8,3.91,1.79,0.21,0.45,14.6,2,0,0,8.0,8.0,0.17,+2.0,+2.0,2024-2025
564,Lucas Torró,ESP,['MF'],Osasuna,30,1994,32.9,3,31,7,22.6,0.94,0.21,0.10,0.43,16.0,0,0,0,2.3,2.3,0.07,+0.7,+0.7,2024-2025
565,Hamari Traoré,MLI,['DF'],Real Sociedad,32,1992,7.8,0,1,0,0.0,0.13,0.00,0.00,,14.8,0,0,0,0.0,0.0,0.04,0.0,0.0,2024-2025
566,Óscar Trejo,ARG,['MF'],Rayo Vallecano,36,1988,5.5,1,5,2,40.0,0.91,0.36,0.20,0.50,16.5,0,0,0,0.6,0.6,0.12,+0.4,+0.4,2024-2025
567,Viktor Tsyhankov,UKR,"['FW', 'MF']",Girona,26,1997,21.3,2,35,9,25.7,1.65,0.42,0.06,0.22,19.9,5,0,0,2.8,2.8,0.08,-0.8,-0.8,2024-2025
568,Beñat Turrientes,ESP,['MF'],Real Sociedad,22,2002,10.5,0,7,1,14.3,0.67,0.10,0.00,0.00,21.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6,2024-2025
569,Christantus Uche,NGA,"['FW', 'MF']",Getafe,21,2003,27.6,4,50,14,28.0,1.81,0.51,0.08,0.29,17.1,0,0,0,3.8,3.8,0.08,+0.2,+0.2,2024-2025
570,Naci Ünüvar,NED,"['MF', 'DF']",Espanyol,21,2003,0.3,0,1,0,0.0,2.90,0.00,0.00,,14.2,0,0,0,0.0,0.0,0.05,0.0,0.0,2024-2025
571,Óscar Valentín,ESP,['MF'],Rayo Vallecano,29,1994,20.4,0,5,1,20.0,0.25,0.05,0.00,0.00,12.3,0,0,0,0.4,0.4,0.09,-0.4,-0.4,2024-2025
572,Germán Valera,ESP,['MF'],Valencia,22,2002,1.6,0,3,2,66.7,1.82,1.22,0.00,0.00,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2024-2025
573,Martin Valjent,SVK,['DF'],Mallorca,28,1995,30.7,3,12,5,41.7,0.39,0.16,0.25,0.60,13.1,0,0,0,0.8,0.8,0.07,+2.2,+2.2,2024-2025
574,Jesús Vallejo,ESP,['DF'],Real Madrid,27,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
575,Federico Valverde,URU,"['MF', 'DF']",Real Madrid,26,1998,33.7,6,57,22,38.6,1.69,0.65,0.11,0.27,26.8,5,0,0,2.7,2.7,0.05,+3.3,+3.3,2024-2025
576,Siebe Van Der Heyden,BEL,"['DF', 'MF']",Mallorca,26,1998,1.1,0,1,0,0.0,0.93,0.00,0.00,,11.4,0,0,0,0.0,0.0,0.03,0.0,0.0,2024-2025
577,Ruben Vargas,SUI,"['FW', 'MF']",Sevilla,25,1998,7.5,2,17,5,29.4,2.28,0.67,0.12,0.40,13.8,0,0,0,2.0,2.0,0.12,0.0,0.0,2024-2025
578,José Luis García Vayá,ESP,['MF'],Valencia,25,1998,19.4,2,12,4,33.3,0.62,0.21,0.00,0.00,25.8,1,2,2,2.1,0.5,0.04,-0.1,-0.5,2024-2025
579,Jesus Vazquez,ESP,['DF'],Valencia,21,2003,10.2,0,5,1,20.0,0.49,0.10,0.00,0.00,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2024-2025
580,Lucas Vázquez,ESP,['DF'],Real Madrid,33,1991,24.3,1,15,3,20.0,0.62,0.12,0.07,0.33,17.0,1,0,0,1.4,1.4,0.10,-0.4,-0.4,2024-2025
581,Alejo Véliz,ARG,['FW'],Espanyol,20,2003,12.5,1,19,6,31.6,1.52,0.48,0.05,0.17,10.7,0,0,0,2.3,2.3,0.12,-1.3,-1.3,2024-2025
582,Mikel Vesga,ESP,['MF'],Athletic Club,31,1993,11.0,0,5,2,40.0,0.46,0.18,0.00,0.00,21.6,0,0,1,1.2,0.4,0.08,-1.2,-0.4,2024-2025
583,Carlos Vicente,ESP,"['FW', 'MF']",Alavés,25,1999,34.4,5,35,13,37.1,1.02,0.38,0.11,0.31,18.2,1,1,1,3.5,2.7,0.08,+1.5,+1.3,2024-2025
584,Pau Victor,ESP,['FW'],Barcelona,22,2001,3.5,2,14,8,57.1,3.95,2.26,0.14,0.25,15.2,0,0,0,3.0,3.0,0.22,-1.0,-1.0,2024-2025
585,Nacho Vidal,ESP,['DF'],Osasuna,29,1995,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
586,Fran Vieites,ESP,['GK'],Betis,25,1999,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,13.0,0,0,0,0.0,0.0,0.03,0.0,0.0,2024-2025
587,Sergio Viera,ESP,['MF'],Las Palmas,19,2005,1.1,0,1,0,0.0,0.94,0.00,0.00,,13.5,0,0,0,0.0,0.0,0.02,0.0,0.0,2024-2025
588,Asier Villalibre,ESP,['FW'],Alavés,26,1997,3.7,1,8,1,12.5,2.16,0.27,0.00,0.00,14.7,0,1,1,1.6,0.8,0.10,-0.6,-0.8,2024-2025
589,Iván Villar,ESP,['GK'],Celta Vigo,27,1997,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
590,Viti,ESP,['DF'],Las Palmas,26,1997,22.0,0,3,2,66.7,0.14,0.09,0.00,0.00,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2024-2025
591,Daniel Vivian,ESP,['DF'],Athletic Club,25,1999,29.0,4,18,5,27.8,0.62,0.17,0.22,0.80,13.8,0,0,0,1.9,1.9,0.11,+2.1,+2.1,2024-2025
592,Iñaki Williams,GHA,['FW'],Athletic Club,30,1994,29.5,6,63,24,38.1,2.14,0.81,0.10,0.25,16.4,0,0,0,7.6,7.6,0.12,-1.6,-1.6,2024-2025
593,Nico Williams,ESP,['FW'],Athletic Club,22,2002,22.2,5,54,19,35.2,2.43,0.86,0.09,0.26,17.6,1,0,0,4.2,4.2,0.08,+0.8,+0.8,2024-2025
594,Axel Witsel,BEL,['DF'],Atlético Madrid,35,1989,9.5,0,1,0,0.0,0.11,0.00,0.00,,10.1,0,0,0,0.0,0.0,0.03,0.0,0.0,2024-2025
595,Lamine Yamal,ESP,['FW'],Barcelona,17,2007,31.7,9,144,46,31.9,4.54,1.45,0.06,0.20,19.4,0,0,0,9.8,9.8,0.07,-0.8,-0.8,2024-2025
596,Daniel Yáñez,ESP,['FW'],Real Madrid,17,2007,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2024-2025
597,Bertuğ Yıldırım,TUR,['FW'],Getafe,22,2002,12.0,1,19,7,36.8,1.58,0.58,0.05,0.14,11.4,0,0,0,2.5,2.5,0.13,-1.5,-1.5,2024-2025
598,Arsen Zakharyan,RUS,"['MF', 'FW']",Real Sociedad,21,2003,0.8,1,4,2,50.0,4.93,2.47,0.25,0.50,22.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8,2024-2025
599,Bryan Zaragoza,ESP,"['FW', 'MF']",Osasuna,22,2001,20.4,1,42,13,31.0,2.06,0.64,0.02,0.08,20.2,0,0,0,2.7,2.7,0.06,-1.7,-1.7,2024-2025
600,Igor Zubeldia,ESP,['DF'],Real Sociedad,27,1997,25.2,0,12,4,33.3,0.48,0.16,0.00,0.00,17.1,0,0,0,0.6,0.6,0.05,-0.6,-0.6,2024-2025
601,Martín Zubimendi,ESP,['MF'],Real Sociedad,25,1999,32.9,2,24,6,25.0,0.73,0.18,0.08,0.33,13.9,0,0,0,2.6,2.6,0.11,-0.6,-0.6,2024-2025
