Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
385,Martín Montoya,ESP,['DF'],Betis,31,1991,5.0,0,1,0,0.0,0.20,0.00,0.00,,21.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,2022-2023
386,Álvaro Morata,ESP,['FW'],Atlético Madrid,29,1992,21.1,13,71,32,45.1,3.36,1.52,0.18,0.41,12.2,0,0,0,11.9,11.9,0.17,+1.1,+1.1,Matches,2022-2023
387,Jon Morcillo,ESP,"['FW', 'MF']",Athletic Club,23,1998,0.8,0,1,0,0.0,1.18,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.15,-0.1,-0.1,Matches,2022-2023
388,Alberto Moreno,ESP,['DF'],Villarreal,30,1992,14.4,0,15,3,20.0,1.04,0.21,0.00,0.00,20.7,2,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches,2022-2023
389,Álex Moreno,ESP,['DF'],Betis,29,1993,15.0,0,13,4,30.8,0.87,0.27,0.00,0.00,17.9,0,0,0,1.3,1.3,0.10,-1.3,-1.3,Matches,2022-2023
390,Diego Moreno,ESP,['DF'],Osasuna,21,2001,7.1,0,5,1,20.0,0.71,0.14,0.00,0.00,20.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches,2022-2023
391,Gerard Moreno,ESP,['FW'],Villarreal,30,1992,13.7,7,41,19,46.3,3.00,1.39,0.15,0.32,15.8,0,1,2,9.0,7.5,0.19,-2.0,-1.5,Matches,2022-2023
392,Tete Morente,ESP,"['MF', 'DF']",Elche,25,1996,23.0,4,46,14,30.4,2.00,0.61,0.09,0.29,16.1,0,0,0,4.2,4.2,0.09,-0.2,-0.2,Matches,2022-2023
393,Ilaix Moriba,GUI,['MF'],Valencia,19,2003,11.2,0,21,5,23.8,1.87,0.45,0.00,0.00,22.5,1,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches,2022-2023
394,Manu Morlanes,ESP,['MF'],Villarreal,23,1999,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
395,Manu Morlanes,ESP,['MF'],Mallorca,23,1999,7.8,1,7,2,28.6,0.89,0.25,0.14,0.50,22.1,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches,2022-2023
396,Loren Morón,ESP,['FW'],Betis,28,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
397,Cristhian Mosquera,ESP,['DF'],Valencia,18,2004,1.6,0,2,0,0.0,1.24,0.00,0.00,,9.3,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches,2022-2023
398,Abdul Mumin,GHA,['DF'],Rayo Vallecano,24,1998,10.2,0,6,1,16.7,0.59,0.10,0.00,0.00,11.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,2022-2023
399,Iker Muniain,ESP,"['MF', 'FW']",Athletic Club,29,1992,18.8,0,28,7,25.0,1.49,0.37,0.00,0.00,18.1,1,0,0,3.0,3.0,0.11,-3.0,-3.0,Matches,2022-2023
400,Aihen Muñoz,ESP,['DF'],Real Sociedad,24,1997,19.5,0,6,2,33.3,0.31,0.10,0.00,0.00,24.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,2022-2023
401,Iker Muñoz,ESP,['MF'],Osasuna,19,2002,2.8,0,2,1,50.0,0.71,0.35,0.00,0.00,28.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,2022-2023
402,Pablo Muñoz,ESP,['MF'],Rayo Vallecano,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
403,Vedat Muriqi,KVX,['FW'],Mallorca,28,1994,32.6,15,71,25,35.2,2.18,0.77,0.15,0.44,15.3,0,4,5,12.5,8.6,0.12,+2.5,+2.4,Matches,2022-2023
404,Yunus Musah,USA,['MF'],Valencia,19,2002,23.4,0,22,3,13.6,0.94,0.13,0.00,0.00,18.4,0,0,0,1.8,1.8,0.08,-1.8,-1.8,Matches,2022-2023
405,Francisco Mwepu,ZAM,['FW'],Cádiz,22,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
406,Nacho,ESP,['DF'],Real Madrid,32,1990,18.2,1,9,4,44.4,0.49,0.22,0.11,0.25,14.5,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches,2022-2023
407,Juanjo Narváez,COL,"['MF', 'FW']",Valladolid,27,1995,1.6,0,3,0,0.0,1.82,0.00,0.00,,10.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,2022-2023
408,Matija Nastasić,SRB,['DF'],Mallorca,29,1993,10.1,1,4,2,50.0,0.40,0.20,0.25,0.50,12.2,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches,2022-2023
409,Roberto Navarro,ESP,"['MF', 'FW']",Real Sociedad,20,2002,3.9,0,12,5,41.7,3.08,1.28,0.00,0.00,17.0,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches,2022-2023
410,Jesús Navas,ESP,"['DF', 'FW']",Sevilla,36,1985,22.0,0,10,3,30.0,0.45,0.14,0.00,0.00,24.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,2022-2023
411,Álvaro Negredo,ESP,['FW'],Cádiz,36,1985,8.4,1,22,7,31.8,2.62,0.83,0.05,0.14,16.8,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches,2022-2023
412,Tanguy Nianzou,FRA,['DF'],Sevilla,20,2002,15.2,1,6,1,16.7,0.40,0.07,0.17,1.00,12.0,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches,2022-2023
413,Saúl Ñíguez,ESP,"['MF', 'DF']",Atlético Madrid,27,1994,12.2,3,21,9,42.9,1.72,0.74,0.14,0.33,17.2,0,0,0,2.4,2.4,0.11,+0.6,+0.6,Matches,2022-2023
414,Fernando Niño,ESP,"['MF', 'FW']",Villarreal,21,2000,0.2,0,1,0,0.0,4.09,0.00,0.00,,11.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches,2022-2023
415,Randy Nteka,ANG,"['FW', 'MF']",Elche,24,1997,8.1,0,14,4,28.6,1.74,0.50,0.00,0.00,14.3,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches,2022-2023
416,Randy Nteka,ANG,"['FW', 'MF']",Rayo Vallecano,24,1997,1.3,0,4,0,0.0,3.10,0.00,0.00,,11.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,2022-2023
417,Unai Núñez,ESP,['DF'],Celta Vigo,25,1997,35.0,0,15,5,33.3,0.43,0.14,0.00,0.00,14.4,0,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches,2022-2023
418,Jan Oblak,SVN,['GK'],Atlético Madrid,29,1993,27.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
419,Brian Ocampo,URU,"['MF', 'FW']",Cádiz,23,1999,12.4,1,13,2,15.4,1.05,0.16,0.08,0.50,21.3,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches,2022-2023
420,Lucas Ocampos,ARG,"['FW', 'MF']",Sevilla,28,1994,12.9,4,27,6,22.2,2.09,0.46,0.04,0.17,16.4,0,3,3,4.5,2.1,0.08,-0.5,-1.1,Matches,2022-2023
421,Álvaro Odriozola,ESP,['DF'],Real Madrid,26,1995,0.4,0,1,0,0.0,2.31,0.00,0.00,,13.7,0,0,0,0.2,0.2,0.24,-0.2,-0.2,Matches,2022-2023
422,Olasagasti,ESP,"['MF', 'DF']",Real Sociedad,21,2000,0.7,0,3,1,33.3,4.15,1.38,0.00,0.00,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,2022-2023
423,Lucas Olaza,URU,['DF'],Valladolid,28,1994,16.6,0,5,2,40.0,0.30,0.12,0.00,0.00,26.4,2,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches,2022-2023
424,Brian Oliván,ESP,['DF'],Espanyol,28,1994,26.7,1,15,4,26.7,0.56,0.15,0.07,0.25,24.5,1,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches,2022-2023
425,Lucas Oliveira Rosa,BRA,['DF'],Valladolid,22,2000,10.3,0,6,1,16.7,0.58,0.10,0.00,0.00,18.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,2022-2023
426,Aimar Oroz,ESP,"['MF', 'FW']",Osasuna,20,2001,22.4,3,22,7,31.8,0.98,0.31,0.09,0.29,17.2,2,1,1,3.6,2.8,0.13,-0.6,-0.8,Matches,2022-2023
427,Pedro Ortiz,ESP,['MF'],Sevilla,21,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
428,Mikel Oyarzabal,ESP,"['FW', 'MF']",Real Sociedad,25,1997,13.5,4,16,8,50.0,1.19,0.59,0.13,0.25,18.8,0,2,3,4.6,2.3,0.14,-0.6,-0.3,Matches,2022-2023
429,Cenk Özkacar,TUR,['DF'],Valencia,21,2000,15.2,0,11,2,18.2,0.73,0.13,0.00,0.00,12.8,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches,2022-2023
430,Fernando Pacheco,ESP,['GK'],Almería,30,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
431,Fernando Pacheco,ESP,['GK'],Espanyol,30,1992,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
432,Jon Pacheco,ESP,['DF'],Real Sociedad,21,2001,13.3,0,3,0,0.0,0.23,0.00,0.00,,17.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,2022-2023
433,Gonçalo Paciência,POR,"['FW', 'MF']",Celta Vigo,27,1994,7.4,2,30,10,33.3,4.08,1.36,0.07,0.20,17.2,1,0,0,1.9,1.9,0.06,+0.1,+0.1,Matches,2022-2023
434,Helibelton Palacios,COL,['DF'],Elche,29,1993,21.3,0,4,3,75.0,0.19,0.14,0.00,0.00,13.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches,2022-2023
435,Isaac Palazón Camacho,ESP,"['FW', 'MF']",Rayo Vallecano,27,1994,32.9,9,91,22,24.2,2.76,0.67,0.09,0.36,24.6,3,1,3,7.7,5.3,0.06,+1.3,+2.7,Matches,2022-2023
436,Aitor Paredes,ESP,['DF'],Athletic Club,22,2000,9.5,0,8,3,37.5,0.84,0.31,0.00,0.00,12.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches,2022-2023
437,Daniel Parejo,ESP,['MF'],Villarreal,33,1989,36.5,3,26,8,30.8,0.71,0.22,0.04,0.13,27.9,12,2,4,4.7,1.3,0.05,-1.7,-0.3,Matches,2022-2023
438,Moises Parra Gutierrez,ESP,['FW'],Getafe,20,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
439,Raúl Parra,ESP,['DF'],Cádiz,22,1999,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
440,Pascu,ESP,"['DF', 'FW']",Villarreal,19,2003,0.1,1,1,1,100.0,9.00,9.00,1.00,1.00,18.0,0,0,0,0.1,0.1,0.14,+0.9,+0.9,Matches,2022-2023
441,Javier Pastore,ARG,['MF'],Elche,33,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
442,Gabriel Paulista,BRA,['DF'],Valencia,31,1990,16.7,1,14,2,14.3,0.84,0.12,0.07,0.50,17.4,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches,2022-2023
443,Alfonso Pedraza,ESP,['DF'],Villarreal,26,1996,18.1,0,26,10,38.5,1.43,0.55,0.00,0.00,18.4,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches,2022-2023
444,Pedri,ESP,['MF'],Barcelona,19,2002,22.0,6,22,9,40.9,1.00,0.41,0.27,0.67,15.9,0,0,0,4.9,4.9,0.22,+1.1,+1.1,Matches,2022-2023
445,Adrià Pedrosa,ESP,"['DF', 'MF']",Espanyol,24,1998,2.5,0,1,0,0.0,0.39,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,2022-2023
446,Iñaki Peña ,ESP,['GK'],Barcelona,23,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
447,Rubén Peña,ESP,"['DF', 'MF']",Osasuna,31,1991,14.2,0,12,2,16.7,0.85,0.14,0.00,0.00,22.6,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches,2022-2023
448,Alberto Perea,ESP,['MF'],Cádiz,31,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
449,Ayoze Pérez,ESP,"['FW', 'MF']",Betis,29,1993,15.4,3,34,14,41.2,2.21,0.91,0.09,0.21,16.8,0,0,0,4.6,4.6,0.14,-1.6,-1.6,Matches,2022-2023
450,Carles Pérez,ESP,"['MF', 'FW']",Celta Vigo,24,1998,23.8,3,54,20,37.0,2.27,0.84,0.06,0.15,21.8,0,0,0,2.7,2.7,0.05,+0.3,+0.3,Matches,2022-2023
451,Francisco Perez,ESP,"['FW', 'MF']",Valencia,19,2002,1.6,0,1,0,0.0,0.64,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,2022-2023
452,Kike Pérez,ESP,['MF'],Valladolid,25,1997,25.6,1,46,10,21.7,1.79,0.39,0.02,0.10,22.6,1,0,0,2.3,2.3,0.05,-1.3,-1.3,Matches,2022-2023
453,Lucas Pérez,ESP,['FW'],Cádiz,33,1988,7.0,3,17,6,35.3,2.44,0.86,0.18,0.50,18.8,4,0,0,2.0,2.0,0.12,+1.0,+1.0,Matches,2022-2023
454,Luis Pérez,ESP,['DF'],Valladolid,27,1995,13.5,0,4,0,0.0,0.30,0.00,0.00,,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,2022-2023
455,Germán Pezzella,ARG,['DF'],Betis,31,1991,27.9,0,10,0,0.0,0.36,0.00,0.00,,11.2,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches,2022-2023
456,Ronaël Pierre-Gabriel,FRA,['DF'],Espanyol,24,1998,2.6,1,2,1,50.0,0.76,0.38,0.50,1.00,14.6,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches,2022-2023
457,Yeremi Pino,ESP,"['FW', 'MF']",Villarreal,19,2002,27.2,4,50,19,38.0,1.84,0.70,0.08,0.21,13.2,0,0,0,8.0,8.0,0.16,-4.0,-4.0,Matches,2022-2023
458,Gerard Piqué,ESP,['DF'],Barcelona,35,1987,4.3,0,3,0,0.0,0.70,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches,2022-2023
459,Óscar Plano,ESP,"['FW', 'MF']",Valladolid,31,1991,22.6,1,30,10,33.3,1.32,0.44,0.03,0.10,17.3,0,0,0,2.8,2.8,0.09,-1.8,-1.8,Matches,2022-2023
460,Gonzalo Plata,ECU,['FW'],Valladolid,21,2000,25.6,1,37,13,35.1,1.45,0.51,0.03,0.08,17.5,1,0,0,3.7,3.7,0.10,-2.7,-2.7,Matches,2022-2023
461,Ezequiel Ponce,ARG,"['FW', 'MF']",Elche,25,1997,12.5,4,29,9,31.0,2.31,0.72,0.14,0.44,12.9,0,0,0,3.6,3.6,0.12,+0.4,+0.4,Matches,2022-2023
462,Francisco Portillo,ESP,"['MF', 'FW']",Almería,32,1990,8.0,2,5,2,40.0,0.62,0.25,0.40,1.00,17.4,0,0,0,0.7,0.7,0.14,+1.3,+1.3,Matches,2022-2023
463,Portu,ESP,"['MF', 'DF']",Getafe,30,1992,19.7,0,15,5,33.3,0.76,0.25,0.00,0.00,18.1,0,0,0,1.7,1.7,0.12,-1.7,-1.7,Matches,2022-2023
464,José Pozo,ESP,"['MF', 'FW']",Rayo Vallecano,26,1996,1.0,0,1,0,0.0,1.02,0.00,0.00,,20.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,2022-2023
465,Manuel Pozo,ESP,['FW'],Valladolid,20,2001,0.2,0,1,0,0.0,4.74,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches,2022-2023
466,Alejandro Pozo Pozo,ESP,['DF'],Almería,23,1999,20.9,0,10,2,20.0,0.48,0.10,0.00,0.00,20.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,2022-2023
467,Abdón Prats,ESP,"['FW', 'MF']",Mallorca,29,1992,4.6,1,6,4,66.7,1.30,0.87,0.17,0.25,13.9,0,0,0,0.7,0.7,0.12,+0.3,+0.3,Matches,2022-2023
468,Javi Puado,ESP,"['FW', 'MF']",Espanyol,24,1998,26.0,7,57,23,40.4,2.19,0.88,0.12,0.30,14.2,0,0,0,7.8,7.8,0.14,-0.8,-0.8,Matches,2022-2023
469,Arnau Puigmal,ESP,"['MF', 'FW']",Almería,21,2001,8.5,1,17,6,35.3,2.01,0.71,0.06,0.17,18.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches,2022-2023
470,Domingos Quina,POR,['MF'],Elche,22,1999,3.1,0,6,0,0.0,1.96,0.00,0.00,,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,2022-2023
471,Rubén Quintanilla,ESP,['DF'],Mallorca,20,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
472,Antonio Raillo,ESP,['DF'],Mallorca,30,1991,30.7,2,13,5,38.5,0.42,0.16,0.15,0.40,13.9,0,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches,2022-2023
473,Predrag Rajković,SRB,['GK'],Mallorca,26,1995,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
474,Ivan Rakitić,CRO,['MF'],Sevilla,34,1988,19.9,1,29,8,27.6,1.46,0.40,0.00,0.00,27.3,5,1,2,3.3,1.7,0.06,-2.3,-1.7,Matches,2022-2023
475,Largie Ramazani,BEL,"['FW', 'MF']",Almería,21,2001,15.6,3,40,18,45.0,2.57,1.15,0.08,0.17,19.8,1,0,1,4.2,3.4,0.08,-1.2,-0.4,Matches,2022-2023
476,Chris Ramos,ESP,['FW'],Cádiz,25,1997,7.9,1,31,6,19.4,3.93,0.76,0.03,0.17,13.3,0,0,0,3.0,3.0,0.10,-2.0,-2.0,Matches,2022-2023
477,Raphinha,BRA,['FW'],Barcelona,25,1996,23.0,7,79,25,31.6,3.43,1.09,0.09,0.28,18.5,11,0,0,9.3,9.3,0.12,-2.3,-2.3,Matches,2022-2023
478,Sergio Reguilón,ESP,['DF'],Atlético Madrid,25,1996,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,17.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,2022-2023
479,Pepe Reina,ESP,['GK'],Villarreal,39,1982,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
480,Reinier,BRA,"['MF', 'FW']",Girona,20,2002,7.2,2,10,4,40.0,1.39,0.56,0.20,0.50,11.6,0,0,0,1.5,1.5,0.15,+0.5,+0.5,Matches,2022-2023
481,Karim Rekik,NED,['DF'],Sevilla,27,1994,13.1,1,8,1,12.5,0.61,0.08,0.13,1.00,15.6,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches,2022-2023
482,Álex Remiro,ESP,['GK'],Real Sociedad,27,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
483,Alejandro Revuelta Montero,ESP,['DF'],Getafe,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
484,Chadi Riad,MAR,['MF'],Barcelona,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
485,Nico Ribaudo,ESP,"['MF', 'FW']",Espanyol,21,2001,13.9,1,33,11,33.3,2.38,0.79,0.03,0.09,20.4,3,0,0,3.7,3.7,0.11,-2.7,-2.7,Matches,2022-2023
486,Diego Rico,ESP,['DF'],Real Sociedad,29,1993,18.3,0,9,3,33.3,0.49,0.16,0.00,0.00,27.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,2022-2023
487,Rodrigo Riquelme,ESP,"['MF', 'FW']",Girona,22,2000,24.2,4,56,22,39.3,2.31,0.91,0.07,0.18,20.0,2,0,0,4.0,4.0,0.07,0.0,0.0,Matches,2022-2023
488,Sergi Roberto,ESP,"['DF', 'MF']",Barcelona,30,1992,14.5,4,18,6,33.3,1.24,0.41,0.22,0.67,15.6,0,0,0,2.4,2.4,0.13,+1.6,+1.6,Matches,2022-2023
489,Lucas Robertone,ARG,['MF'],Almería,25,1997,31.6,2,37,7,18.9,1.17,0.22,0.05,0.29,25.4,4,0,0,2.6,2.6,0.07,-0.6,-0.6,Matches,2022-2023
490,Joel Roca,ESP,"['MF', 'FW']",Girona,17,2005,0.9,0,4,2,50.0,4.29,2.14,0.00,0.00,18.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,2022-2023
491,Enzo Roco,CHI,['DF'],Elche,29,1992,18.4,0,10,3,30.0,0.54,0.16,0.00,0.00,10.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches,2022-2023
492,Rodri,ESP,"['FW', 'MF']",Betis,22,2000,17.8,2,15,6,40.0,0.84,0.34,0.13,0.33,17.4,0,0,0,1.4,1.4,0.09,+0.6,+0.6,Matches,2022-2023
493,Álvaro Rodríguez,URU,['FW'],Real Madrid,18,2004,0.9,1,2,1,50.0,2.28,1.14,0.50,1.00,8.0,0,0,0,0.2,0.2,0.12,+0.8,+0.8,Matches,2022-2023
494,Ángel Rodríguez,ESP,"['FW', 'MF']",Mallorca,35,1987,4.4,1,13,6,46.2,2.97,1.37,0.08,0.17,13.1,0,0,0,2.8,2.8,0.21,-1.8,-1.8,Matches,2022-2023
495,Óscar Rodríguez Arnaiz,ESP,['MF'],Celta Vigo,24,1998,19.7,2,43,17,39.5,2.18,0.86,0.05,0.12,24.6,10,0,0,3.6,3.6,0.08,-1.6,-1.6,Matches,2022-2023
496,Dani Rodríguez,ESP,['MF'],Mallorca,34,1988,23.3,3,25,10,40.0,1.07,0.43,0.12,0.30,17.9,0,0,0,2.4,2.4,0.10,+0.6,+0.6,Matches,2022-2023
497,Guido Rodríguez,ARG,['MF'],Betis,28,1994,31.9,1,22,6,27.3,0.69,0.19,0.05,0.17,24.0,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches,2022-2023
498,Miguel Rodríguez,ESP,"['MF', 'FW']",Celta Vigo,19,2003,2.8,1,3,2,66.7,1.07,0.71,0.33,0.50,18.8,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches,2022-2023
499,Rodrygo,BRA,"['FW', 'MF']",Real Madrid,21,2001,26.4,9,97,31,32.0,3.67,1.17,0.08,0.26,16.6,8,1,1,13.7,12.9,0.13,-4.7,-4.9,Matches,2022-2023
500,Leo Román,ESP,['GK'],Mallorca,22,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
501,Iván Romero,ESP,['MF'],Sevilla,21,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
502,Oriol Romeu,ESP,['MF'],Girona,30,1991,32.8,2,24,5,20.8,0.73,0.15,0.08,0.40,17.8,0,0,0,1.6,1.6,0.07,+0.4,+0.4,Matches,2022-2023
503,Rubén,ESP,"['DF', 'MF']",Espanyol,21,2001,9.9,0,9,0,0.0,0.91,0.00,0.00,,19.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches,2022-2023
504,Antonio Rüdiger,GER,['DF'],Real Madrid,29,1993,26.8,1,22,4,18.2,0.82,0.15,0.05,0.25,14.8,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches,2022-2023
505,Aitor Ruibal,ESP,"['DF', 'FW']",Betis,26,1996,16.2,0,15,6,40.0,0.93,0.37,0.00,0.00,19.8,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches,2022-2023
506,Víctor Ruiz,ESP,['DF'],Betis,33,1989,6.2,0,1,0,0.0,0.16,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,2022-2023
507,Gerónimo Rulli,ARG,['GK'],Villarreal,30,1992,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
508,Franco Russo,ARG,['DF'],Mallorca,27,1994,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
509,Youssouf Sabaly,SEN,['DF'],Betis,29,1993,18.7,1,12,3,25.0,0.64,0.16,0.08,0.33,22.7,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches,2022-2023
510,Umar Sadiq,NGA,['FW'],Almería,25,1997,2.7,2,7,3,42.9,2.62,1.13,0.29,0.67,14.5,0,0,0,1.5,1.5,0.21,+0.5,+0.5,Matches,2022-2023
511,Umar Sadiq,NGA,['FW'],Real Sociedad,25,1997,0.9,1,1,1,100.0,1.10,1.10,1.00,1.00,2.9,0,0,0,0.4,0.4,0.43,+0.6,+0.6,Matches,2022-2023
512,Samuel Sáiz,ESP,['MF'],Girona,31,1991,2.7,2,2,1,50.0,0.75,0.37,0.00,0.00,26.2,0,2,2,1.7,0.1,0.05,+0.3,-0.1,Matches,2022-2023
513,Kike Salas,ESP,['DF'],Sevilla,20,2002,4.1,1,3,1,33.3,0.73,0.24,0.33,1.00,8.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches,2022-2023
514,Salvi,ESP,"['FW', 'MF']",Rayo Vallecano,31,1991,5.4,0,9,3,33.3,1.65,0.55,0.00,0.00,17.2,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches,2022-2023
515,Fede San Emeterio,ESP,['MF'],Cádiz,25,1997,20.5,0,6,1,16.7,0.29,0.05,0.00,0.00,18.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,2022-2023
516,Oihan Sancet,ESP,['MF'],Athletic Club,22,2000,28.1,10,56,19,33.9,1.99,0.68,0.14,0.42,17.6,0,2,2,7.6,6.0,0.11,+2.4,+2.0,Matches,2022-2023
517,Antonio Sánchez,ESP,"['MF', 'DF']",Mallorca,25,1997,12.0,0,12,5,41.7,1.00,0.42,0.00,0.00,22.5,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches,2022-2023
518,Iván Sánchez,ESP,"['MF', 'FW']",Valladolid,29,1992,12.8,1,17,7,41.2,1.33,0.55,0.06,0.14,22.6,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches,2022-2023
519,Javi Sánchez,ESP,['DF'],Valladolid,25,1997,26.6,1,9,2,22.2,0.34,0.08,0.11,0.50,17.9,1,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches,2022-2023
520,Manu Sánchez,ESP,['DF'],Osasuna,21,2000,23.6,0,10,3,30.0,0.42,0.13,0.00,0.00,20.8,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches,2022-2023
