Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
177,Hugo Duro,ESP,['FW'],Valencia,24,1999,24.1,29,1.20,19,0,1,4,5,0,5,0.21,1,0,0,1,3,0,2024-2025
178,Chidera Ejuke,NGA,['FW'],Sevilla,26,1998,10.7,45,4.19,28,5,9,0,3,0,2,0.19,2,0,0,0,0,0,2024-2025
179,Aritz Elustondo,ESP,['DF'],Real Sociedad,30,1994,16.2,11,0.68,11,0,0,0,0,0,1,0.06,1,0,0,0,0,0,2024-2025
180,Adri Embarba,ESP,"['FW', 'MF']",Rayo Vallecano,32,1992,17.9,46,2.58,28,10,1,1,6,0,2,0.11,2,0,0,0,0,0,2024-2025
181,Endrick,BRA,['FW'],Real Madrid,18,2006,4.0,8,1.96,6,0,1,0,1,0,2,0.49,0,0,1,0,1,0,2024-2025
182,Alfonso Espino,URU,['DF'],Rayo Vallecano,32,1992,9.3,13,1.40,8,4,1,0,0,0,1,0.11,1,0,0,0,0,0,2024-2025
183,Dario Essugo,POR,['MF'],Las Palmas,19,2005,21.5,36,1.67,25,0,3,3,3,2,1,0.05,1,0,0,0,0,0,2024-2025
184,Etienne Eto'o,CMR,['FW'],Rayo Vallecano,21,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
185,Karl Etta Eyong,CMR,"['MF', 'FW']",Villarreal,20,2003,0.4,1,2.43,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
186,Edu Expósito,ESP,['MF'],Espanyol,27,1996,11.6,44,3.79,22,15,2,2,3,0,2,0.17,0,2,0,0,0,0,2024-2025
187,Abde Ezzalzouli,MAR,"['FW', 'MF']",Betis,22,2001,22.0,66,2.99,43,0,10,8,4,1,7,0.32,4,0,0,2,1,0,2024-2025
188,Ansu Fati,ESP,['FW'],Barcelona,21,2002,2.6,11,4.25,9,0,0,2,0,0,0,0.00,0,0,0,0,0,0,2024-2025
189,Nabil Fekir,FRA,['MF'],Betis,31,1993,2.0,12,6.00,9,2,0,0,0,1,1,0.50,0,1,0,0,0,0,2024-2025
190,Kiko Femenía,ESP,['DF'],Villarreal,33,1991,24.7,43,1.74,35,3,2,0,0,3,5,0.20,5,0,0,0,0,0,2024-2025
191,Aitor Fernández,ESP,['GK'],Osasuna,33,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
192,Álvaro Fernández,ESP,['GK'],Sevilla,26,1998,8.3,3,0.36,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
193,Pelayo Fernandez,ESP,['DF'],Rayo Vallecano,21,2003,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
194,Roberto Férnandez,ESP,['FW'],Espanyol,22,2002,16.6,28,1.68,18,0,3,2,4,1,3,0.18,0,0,0,0,2,1,2024-2025
195,Valery Fernández,ESP,"['MF', 'FW']",Mallorca,24,1999,3.4,5,1.45,4,0,0,0,0,1,3,0.87,2,0,0,0,0,1,2024-2025
196,André Ferreira,POR,['GK'],Valladolid,28,1996,6.0,1,0.17,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
197,Mateo Flores,ESP,['MF'],Betis,20,2004,1.7,2,1.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
198,Pablo Fornals,ESP,"['MF', 'FW']",Betis,28,1996,20.3,88,4.33,78,5,2,3,0,0,9,0.44,9,0,0,0,0,0,2024-2025
199,Héctor Fort,ESP,['DF'],Barcelona,17,2006,6.5,16,2.46,15,1,0,0,0,0,1,0.15,1,0,0,0,0,0,2024-2025
200,Dimitri Foulquier,FRA,['DF'],Valencia,31,1993,25.5,36,1.41,26,4,1,3,0,2,4,0.16,3,0,0,1,0,0,2024-2025
201,Juan Foyth,ARG,['DF'],Villarreal,26,1998,16.9,20,1.19,19,0,0,1,0,0,1,0.06,1,0,0,0,0,0,2024-2025
202,Fran,ESP,['GK'],Real Madrid,19,2005,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
203,Alejandro Francés,ESP,['DF'],Girona,21,2002,13.0,16,1.23,15,0,0,1,0,0,1,0.08,1,0,0,0,0,0,2024-2025
204,Enric Franquesa,ESP,"['DF', 'FW']",Leganés,27,1997,6.8,6,0.88,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2024-2025
205,Jorge de Frutos,ESP,"['FW', 'MF']",Rayo Vallecano,27,1997,27.7,62,2.24,48,0,6,2,4,2,10,0.36,5,0,3,0,1,1,2024-2025
206,Darío Fuentes,ESP,['DF'],Sevilla,21,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
207,Manuel Fuster,ESP,"['FW', 'MF']",Las Palmas,26,1997,11.1,56,5.02,44,8,1,1,1,1,6,0.54,5,0,0,0,0,1,2024-2025
208,Javi Galán,ESP,['DF'],Atlético Madrid,29,1994,19.8,33,1.66,30,1,1,0,1,0,6,0.30,6,0,0,0,0,0,2024-2025
209,Iñigo Ruiz de Galarreta,ESP,['MF'],Athletic Club,30,1993,16.4,50,3.04,43,4,2,1,0,0,6,0.37,4,2,0,0,0,0,2024-2025
210,Conor Gallagher,ENG,['MF'],Atlético Madrid,24,2000,18.1,32,1.76,24,0,4,0,3,1,8,0.44,5,0,1,0,1,1,2024-2025
211,Facundo Garcés,MAS,['DF'],Alavés,24,1999,7.5,3,0.40,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,2024-2025
212,Álvaro García,ESP,"['FW', 'MF']",Rayo Vallecano,31,1992,28.4,104,3.66,82,0,2,13,5,2,7,0.25,6,0,0,1,0,0,2024-2025
213,Eric García,ESP,"['DF', 'MF']",Barcelona,23,2001,17.4,32,1.84,29,0,0,3,0,0,7,0.40,6,0,0,1,0,0,2024-2025
214,Fran Garcia,ESP,['DF'],Real Madrid,24,1999,24.1,56,2.32,50,0,1,3,0,2,3,0.12,3,0,0,0,0,0,2024-2025
215,Gonzalo García,ESP,"['FW', 'DF']",Real Madrid,20,2004,0.6,2,3.21,2,0,0,0,0,0,1,1.61,1,0,0,0,0,0,2024-2025
216,Joan García,ESP,['GK'],Espanyol,23,2001,38.0,9,0.24,5,4,0,0,0,0,1,0.03,0,1,0,0,0,0,2024-2025
217,Pablo Garcia,ESP,['FW'],Betis,18,2006,0.4,2,4.62,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
218,Rubén García,ESP,"['FW', 'MF']",Osasuna,31,1993,26.8,104,3.88,62,32,2,4,4,0,12,0.45,8,1,0,1,2,0,2024-2025
219,Unai García,ESP,['DF'],Osasuna,32,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
220,Yarek Gasiorowski,ESP,['DF'],Valencia,19,2005,10.5,7,0.67,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
221,Gavi,ESP,"['MF', 'FW']",Barcelona,19,2004,12.1,39,3.24,37,0,1,1,0,0,4,0.33,4,0,0,0,0,0,2024-2025
222,Paulo Gazzaniga,ARG,['GK'],Girona,32,1992,35.5,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
223,Bryan Gil,ESP,"['FW', 'MF']",Girona,23,2001,19.1,56,2.93,39,3,8,1,4,1,5,0.26,5,0,0,0,0,0,2024-2025
224,Dani Gómez,ESP,['FW'],Valencia,26,1998,5.9,6,1.02,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2024-2025
225,Moi Gómez,ESP,"['MF', 'FW']",Osasuna,30,1994,8.8,19,2.15,16,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
226,Sergi Gómez,ESP,['DF'],Espanyol,32,1992,7.4,4,0.54,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
227,Sergio Gómez,ESP,"['MF', 'DF']",Real Sociedad,23,2000,30.4,102,3.35,51,44,1,3,2,1,10,0.33,7,3,0,0,0,0,2024-2025
228,Unai Gómez,ESP,"['MF', 'FW']",Athletic Club,21,2003,14.3,23,1.61,15,4,1,2,1,0,3,0.21,2,0,0,1,0,0,2024-2025
229,Fabio González,ESP,['MF'],Las Palmas,27,1997,0.6,2,3.40,2,0,0,0,0,0,1,1.70,1,0,0,0,0,0,2024-2025
230,Peter González,DOM,"['MF', 'FW']",Getafe,22,2002,5.3,13,2.44,7,1,0,3,1,1,1,0.19,1,0,0,0,0,0,2024-2025
231,Urko González,ESP,['MF'],Espanyol,23,2001,15.3,23,1.51,19,0,2,1,1,0,5,0.33,5,0,0,0,0,0,2024-2025
232,Urko González,ESP,['MF'],Real Sociedad,23,2001,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
233,Andoni Gorosabel,ESP,['DF'],Athletic Club,27,1996,16.5,32,1.94,29,2,1,0,0,0,2,0.12,2,0,0,0,0,0,2024-2025
234,José Gragera,ESP,['MF'],Espanyol,23,2000,6.3,7,1.11,4,0,0,0,1,2,0,0.00,0,0,0,0,0,0,2024-2025
235,Dominik Greif,SVK,['GK'],Mallorca,27,1997,31.0,5,0.16,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
236,Antoine Griezmann,FRA,"['FW', 'MF']",Atlético Madrid,33,1991,27.4,93,3.39,69,15,0,6,2,1,13,0.47,12,0,0,1,0,0,2024-2025
237,Florian Grillitsch,AUT,['MF'],Valladolid,28,1995,6.9,22,3.17,19,0,1,0,2,0,1,0.14,1,0,0,0,0,0,2024-2025
238,Vicente Guaita,ESP,['GK'],Celta Vigo,37,1987,34.0,3,0.09,1,2,0,0,0,0,1,0.03,1,0,0,0,0,0,2024-2025
239,Sergi Guardiola,ESP,['FW'],Rayo Vallecano,33,1991,4.0,9,2.24,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
240,Nemanja Gudelj,SRB,"['MF', 'DF']",Sevilla,32,1991,27.7,34,1.23,19,11,1,0,1,2,2,0.07,0,2,0,0,0,0,2024-2025
241,Javier Guerra,ESP,['MF'],Valencia,21,2003,28.7,74,2.58,56,5,5,4,3,1,6,0.21,4,0,0,2,0,0,2024-2025
242,Ander Guevara,ESP,['MF'],Alavés,27,1997,21.6,41,1.89,39,1,1,0,0,0,5,0.23,5,0,0,0,0,0,2024-2025
243,Pape Gueye,SEN,['MF'],Villarreal,25,1999,24.7,49,1.98,41,2,0,3,1,2,9,0.36,7,1,0,1,0,0,2024-2025
244,Hugo Guillamón,ESP,['MF'],Valencia,24,2000,4.0,7,1.73,6,0,1,0,0,0,1,0.25,1,0,0,0,0,0,2024-2025
245,Carlos Guirao,ESP,['MF'],Betis,21,2003,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
246,Arda Güler,TUR,"['MF', 'FW']",Real Madrid,19,2005,13.9,79,5.69,52,13,8,4,1,1,11,0.79,4,3,1,2,1,0,2024-2025
247,Gerard Gumbau,ESP,['MF'],Rayo Vallecano,29,1994,9.4,29,3.07,19,9,1,0,0,0,1,0.11,1,0,0,0,0,0,2024-2025
248,Jon Guridi,ESP,"['MF', 'FW']",Alavés,29,1995,23.1,48,2.08,35,3,3,4,1,2,8,0.35,5,0,2,1,0,0,2024-2025
249,Gorka Guruzeta,ESP,['FW'],Athletic Club,27,1996,20.4,29,1.42,23,1,0,4,0,1,1,0.05,1,0,0,0,0,0,2024-2025
250,Miguel Gutiérrez,ESP,"['DF', 'MF']",Girona,23,2001,27.3,74,2.71,55,13,1,3,1,1,8,0.29,6,1,0,1,0,0,2024-2025
251,Munir El Haddadi,MAR,"['FW', 'MF']",Leganés,28,1995,9.6,21,2.20,13,0,1,2,5,0,2,0.21,1,0,0,1,0,0,2024-2025
252,Sébastien Haller,CIV,['FW'],Leganés,30,1994,4.5,4,0.89,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
253,Henrique,BRA,['DF'],Valladolid,30,1994,3.9,6,1.53,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
254,Javi Hernández ,ESP,['DF'],Leganés,26,1998,26.5,41,1.54,31,6,0,1,2,1,3,0.11,1,0,0,1,1,0,2024-2025
255,Aridane Hernández,ESP,['DF'],Rayo Vallecano,35,1989,11.4,9,0.79,7,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
256,Jorge Herrando,ESP,['DF'],Osasuna,23,2001,15.2,13,0.86,10,0,0,3,0,0,0,0.00,0,0,0,0,0,0,2024-2025
257,Ander Herrera,ESP,['MF'],Athletic Club,34,1989,3.0,11,3.64,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
258,Sergio Herrera,ESP,['GK'],Osasuna,31,1993,37.0,6,0.16,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
259,Yangel Herrera,VEN,['MF'],Girona,26,1998,25.1,50,1.99,38,2,1,3,4,2,6,0.24,6,0,0,0,0,0,2024-2025
260,Juan Herzog,ESP,['DF'],Las Palmas,21,2003,14.6,3,0.21,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
261,Omar El Hilali,MAR,['DF'],Espanyol,20,2003,35.0,28,0.80,24,1,1,1,1,0,3,0.09,3,0,0,0,0,0,2024-2025
262,Roger Hinojo,ESP,['DF'],Espanyol,19,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
263,Dinko Horkaš,CRO,['GK'],Las Palmas,25,1999,12.1,2,0.17,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
264,Pablo Ibáñez,ESP,['MF'],Osasuna,25,1998,14.4,20,1.39,14,0,1,1,3,1,4,0.28,3,0,0,0,1,0,2024-2025
265,Stanis Idumbo,BEL,"['FW', 'MF']",Sevilla,19,2005,3.2,7,2.21,7,0,0,0,0,0,1,0.32,1,0,0,0,0,0,2024-2025
266,Iglesias,ESP,['DF'],Getafe,26,1998,32.1,59,1.84,30,16,4,3,5,1,5,0.16,2,1,0,1,0,1,2024-2025
267,Borja Iglesias,ESP,['FW'],Celta Vigo,31,1993,21.7,36,1.66,25,1,0,5,5,0,7,0.32,3,0,0,1,3,0,2024-2025
268,Kelechi Iheanacho,NGA,['FW'],Sevilla,27,1996,4.4,12,2.70,8,0,1,3,0,0,0,0.00,0,0,0,0,0,0,2024-2025
269,Isco,ESP,['MF'],Betis,32,1992,17.2,111,6.46,75,24,3,4,3,2,14,0.81,10,4,0,0,0,0,2024-2025
270,Diego Iturralde,ESP,['FW'],Sevilla,21,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
271,Ivan Jaime Pajuelo,ESP,['MF'],Valencia,23,2000,3.3,12,3.65,9,1,1,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
272,Karl Jakob Hein,EST,['GK'],Valladolid,22,2002,31.0,4,0.13,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
273,Adnan Januzaj,BEL,"['MF', 'FW']",Las Palmas,29,1995,6.6,37,5.57,20,9,0,3,5,0,5,0.75,2,0,0,2,1,0,2024-2025
274,Mikel Jauregizar,ESP,['MF'],Athletic Club,20,2003,24.9,73,2.93,55,6,1,4,3,4,9,0.36,7,0,0,0,2,0,2024-2025
275,John Joe,IRL,"['MF', 'FW']",Getafe,20,2003,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
276,Jofre,ESP,"['MF', 'FW']",Espanyol,23,2001,24.1,56,2.33,38,0,6,5,7,0,5,0.21,4,0,0,0,1,0,2024-2025
277,Frenkie de Jong,NED,['MF'],Barcelona,27,1997,12.7,43,3.39,39,0,2,1,0,1,11,0.87,9,0,2,0,0,0,2024-2025
278,Joan Jordán,ESP,['MF'],Alavés,30,1994,15.7,55,3.50,32,20,0,1,2,0,3,0.19,2,1,0,0,0,0,2024-2025
279,Juanmi,ESP,"['FW', 'MF']",Getafe,31,1993,7.7,9,1.16,7,0,1,0,0,1,1,0.13,1,0,0,0,0,0,2024-2025
280,Juanmi,ESP,"['FW', 'MF']",Betis,31,1993,2.7,5,1.84,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
281,Juanpe,ESP,['DF'],Girona,33,1991,8.1,3,0.37,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
282,Abdulai Juma Bah,SLE,['DF'],Valladolid,18,2006,9.6,2,0.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
283,Luiz Lúcio Reis Júnior,BRA,['GK'],Villarreal,23,2001,16.2,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
284,Vinicius Júnior,BRA,['FW'],Real Madrid,24,2000,25.0,135,5.39,80,1,29,11,11,3,18,0.72,11,0,5,0,2,0,2024-2025
285,Stanko Jurić,CRO,['MF'],Valladolid,27,1996,19.2,9,0.47,7,0,0,1,0,1,2,0.10,2,0,0,0,0,0,2024-2025
286,Willy Kambwala,FRA,['DF'],Villarreal,19,2004,12.4,5,0.40,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0,2024-2025
287,Abdoulaye Keita,ESP,"['FW', 'MF']",Getafe,21,2002,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
288,Kenedy,BRA,"['MF', 'FW']",Valladolid,28,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
289,Kiké,ESP,['FW'],Alavés,34,1989,28.2,38,1.35,30,0,0,2,6,0,4,0.14,3,0,0,0,1,0,2024-2025
290,Koke,ESP,['MF'],Atlético Madrid,32,1992,21.4,51,2.38,48,2,0,0,0,1,5,0.23,5,0,0,0,0,0,2024-2025
291,Jules Koundé,FRA,['DF'],Barcelona,25,1998,28.9,59,2.04,55,0,2,2,0,0,7,0.24,6,0,0,1,0,0,2024-2025
292,Alex Král,CZE,['MF'],Espanyol,26,1998,30.2,42,1.39,31,1,2,2,4,2,1,0.03,1,0,0,0,0,0,2024-2025
293,Vladyslav Krapyvtsov,UKR,['GK'],Girona,19,2005,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
294,Ladislav Krejčí,CZE,['DF'],Girona,25,1999,27.1,29,1.07,25,1,0,2,1,0,4,0.15,2,0,0,1,1,0,2024-2025
295,Takefusa Kubo,JPN,"['MF', 'FW']",Real Sociedad,23,2001,26.4,114,4.33,72,11,16,2,9,4,8,0.30,2,0,5,0,1,0,2024-2025
296,Marash Kumbulla,ALB,['DF'],Espanyol,24,2000,33.0,16,0.48,11,0,1,3,1,0,2,0.06,1,0,1,0,0,0,2024-2025
297,Luca de la Torre,USA,['MF'],Celta Vigo,26,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
298,Yoel Lago,ESP,['DF'],Celta Vigo,20,2004,6.5,2,0.31,2,0,0,0,0,0,1,0.15,1,0,0,0,0,0,2024-2025
299,Cyle Larin,CAN,['FW'],Mallorca,29,1995,19.6,21,1.07,13,0,0,4,4,0,3,0.15,1,0,0,1,1,0,2024-2025
300,Juanmi Latasa,ESP,['FW'],Valladolid,23,2001,15.5,30,1.93,21,0,1,5,2,1,0,0.00,0,0,0,0,0,0,2024-2025
301,Toni Lato,ESP,['DF'],Mallorca,26,1997,6.9,14,2.03,11,1,0,0,1,1,1,0.15,1,0,0,0,0,0,2024-2025
302,Robin Le Normand,ESP,['DF'],Atlético Madrid,27,1996,23.9,7,0.29,4,0,0,3,0,0,1,0.04,0,0,0,1,0,0,2024-2025
303,Florian Lejeune,FRA,['DF'],Rayo Vallecano,33,1991,36.9,37,1.00,27,1,1,8,0,0,4,0.11,3,0,0,1,0,0,2024-2025
304,Iñigo Lekue,ESP,['DF'],Athletic Club,31,1993,8.6,16,1.86,11,3,0,1,0,1,1,0.12,0,0,0,1,0,0,2024-2025
305,Thomas Lemar,FRA,['MF'],Atlético Madrid,28,1995,0.9,4,4.24,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
306,Clément Lenglet,FRA,['DF'],Atlético Madrid,29,1995,21.9,17,0.78,16,0,1,0,0,0,2,0.09,2,0,0,0,0,0,2024-2025
307,Robert Lewandowski,POL,['FW'],Barcelona,35,1988,29.6,50,1.69,33,0,4,8,5,0,3,0.10,2,0,0,1,0,0,2024-2025
308,Samuel Lino,BRA,"['MF', 'DF']",Atlético Madrid,24,1999,17.2,49,2.84,39,0,3,4,3,0,6,0.35,4,0,0,1,1,0,2024-2025
309,Javier Llabrés,ESP,['FW'],Mallorca,21,2002,0.6,3,4.74,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
310,Diego Llorente,ESP,['DF'],Betis,30,1993,28.0,15,0.54,12,0,0,1,1,1,2,0.07,1,0,0,0,0,1,2024-2025
311,Marcos Llorente,ESP,"['DF', 'MF']",Atlético Madrid,29,1995,27.9,56,2.01,50,2,1,2,1,0,12,0.43,11,0,0,0,1,0,2024-2025
312,Giovani Lo Celso,ARG,"['MF', 'FW']",Betis,28,1996,16.2,93,5.74,67,19,3,0,4,0,9,0.56,6,1,2,0,0,0,2024-2025
313,Enzo Loiodice,FRA,['MF'],Las Palmas,23,2000,7.6,13,1.71,7,4,1,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
314,David López,ESP,['DF'],Mallorca,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
315,David López,ESP,['DF'],Girona,34,1989,27.0,24,0.89,20,0,0,4,0,0,3,0.11,1,0,0,2,0,0,2024-2025
316,Diego López,ESP,"['MF', 'FW']",Valencia,22,2002,30.4,69,2.27,60,1,3,2,3,0,9,0.30,7,0,1,0,1,0,2024-2025
317,Fer López,ESP,"['FW', 'MF']",Celta Vigo,20,2004,7.5,30,4.02,23,0,3,2,1,1,3,0.40,2,0,0,1,0,0,2024-2025
318,Fermin López,ESP,"['MF', 'FW']",Barcelona,21,2003,13.9,57,4.10,39,5,6,4,1,2,7,0.50,7,0,0,0,0,0,2024-2025
319,Javi López,ESP,['DF'],Real Sociedad,22,2002,21.5,20,0.93,16,1,1,0,2,0,2,0.09,1,0,0,0,1,0,2024-2025
320,Pau López,ESP,['GK'],Girona,29,1994,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
321,Roberto López,ESP,['MF'],Leganés,24,2000,4.4,15,3.41,8,5,1,0,0,1,1,0.23,0,1,0,0,0,0,2024-2025
322,Unai López,ESP,['MF'],Rayo Vallecano,28,1995,19.0,53,2.79,43,5,2,1,1,1,2,0.11,1,1,0,0,0,0,2024-2025
323,Iker Losada,ESP,"['FW', 'MF']",Celta Vigo,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
324,Iker Losada,ESP,"['MF', 'FW']",Betis,22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
325,Pol Lozano,ESP,['MF'],Espanyol,24,1999,21.6,40,1.84,32,6,0,0,0,2,2,0.09,2,0,0,0,0,0,2024-2025
326,José Luis Gayà,ESP,['DF'],Valencia,29,1995,20.0,39,1.95,35,1,2,1,0,0,5,0.25,4,0,1,0,0,0,2024-2025
327,Dodi Lukebakio,BEL,['FW'],Sevilla,26,1997,34.4,119,3.46,65,18,21,5,8,2,9,0.26,6,0,2,0,1,0,2024-2025
328,Daniel Luna,COL,['MF'],Mallorca,21,2003,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
329,Andriy Lunin,UKR,['GK'],Real Madrid,25,1999,7.0,1,0.14,1,0,0,0,0,0,1,0.14,1,0,0,0,0,0,2024-2025
330,Darwin Machís,VEN,"['MF', 'FW']",Valladolid,31,1993,7.1,15,2.11,8,5,0,1,1,0,1,0.14,1,0,0,0,0,0,2024-2025
331,Pablo Maffeo,ESP,['DF'],Mallorca,27,1997,26.3,60,2.28,39,9,5,1,5,1,4,0.15,3,1,0,0,0,0,2024-2025
332,Jon Magunazelaia,ESP,['MF'],Real Sociedad,23,2001,0.1,1,12.86,1,0,0,0,0,0,1,12.86,1,0,0,0,0,0,2024-2025
333,Giorgi Mamardashvili,GEO,['GK'],Valencia,23,2000,34.0,9,0.26,6,3,0,0,0,0,2,0.06,1,1,0,0,0,0,2024-2025
334,Reinildo Mandava,MOZ,['DF'],Atlético Madrid,30,1994,10.5,7,0.67,6,0,0,0,0,1,1,0.10,0,0,0,0,0,1,2024-2025
335,Javier Manquillo,ESP,['DF'],Celta Vigo,30,1994,5.7,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
336,Marcão,BRA,['DF'],Sevilla,28,1996,6.1,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
337,Óscar de Marcos,ESP,['DF'],Athletic Club,35,1989,17.4,47,2.70,43,3,0,0,1,0,8,0.46,8,0,0,0,0,0,2024-2025
338,Alberto Marí,ESP,['FW'],Valencia,23,2001,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
339,José María Giménez,URU,['DF'],Atlético Madrid,29,1995,22.2,7,0.32,7,0,0,0,0,0,1,0.05,1,0,0,0,0,0,2024-2025
340,Arkaitz Mariezkurrena,ESP,"['FW', 'MF']",Real Sociedad,19,2005,2.7,7,2.61,4,0,2,1,0,0,1,0.37,1,0,0,0,0,0,2024-2025
341,Pablo Marín,ESP,['MF'],Real Sociedad,21,2003,13.8,26,1.89,22,0,2,0,2,0,2,0.15,2,0,0,0,0,0,2024-2025
342,Mika Mármol,ESP,['DF'],Las Palmas,23,2001,26.7,39,1.46,34,4,0,1,0,0,4,0.15,4,0,0,0,0,0,2024-2025
343,Mario Maroto,ESP,['MF'],Valladolid,20,2003,0.7,2,2.81,2,0,0,0,0,0,1,1.41,1,0,0,0,0,0,2024-2025
344,Unai Marrero,ESP,['GK'],Real Sociedad,22,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
345,Carlos Martín,ESP,"['FW', 'MF']",Alavés,22,2002,14.8,29,1.96,20,0,3,4,2,0,3,0.20,1,0,0,2,0,0,2024-2025
346,Diego Martín,ESP,['FW'],Las Palmas,20,2003,0.4,2,4.50,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0,2024-2025
347,Gerard Martín,ESP,['DF'],Barcelona,22,2002,11.5,27,2.34,26,0,0,0,1,0,3,0.26,3,0,0,0,0,0,2024-2025
348,Iván Martín,ESP,['MF'],Girona,25,1999,22.7,56,2.47,53,0,0,2,1,0,4,0.18,3,0,0,1,0,0,2024-2025
349,Jon Martin,ESP,['DF'],Real Sociedad,18,2006,10.0,8,0.80,6,0,0,2,0,0,1,0.10,1,0,0,0,0,0,2024-2025
350,Mario Martín,ESP,['MF'],Valladolid,20,2004,19.4,33,1.70,20,1,3,3,6,0,1,0.05,1,0,0,0,0,0,2024-2025
351,Arnau Martinez,ESP,"['DF', 'MF']",Girona,21,2003,29.2,56,1.92,45,3,3,2,2,1,6,0.21,6,0,0,0,0,0,2024-2025
352,Iñigo Martínez,ESP,['DF'],Barcelona,33,1991,27.7,45,1.63,38,1,1,3,2,0,9,0.33,6,1,1,0,1,0,2024-2025
