Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,aerials_Won,aerials_Lost,aerials_Won%,Season
175,Dominique Heintz,GER,['DF'],Köln,29,1993,6.3,0,0,0,7,4,1,23,3,5,0,0,0,30,11,11,50.0,2023-2024
176,Benjamin Henrichs,GER,['DF'],RB Leipzig,26,1997,28.1,5,0,0,27,34,2,67,33,39,0,2,0,163,23,22,51.1,2023-2024
177,Patrick Herrmann,GER,"['FW', 'DF']",Gladbach,32,1991,1.0,1,0,0,3,2,0,5,1,4,0,0,0,6,1,1,50.0,2023-2024
178,Piero Hincapié,ECU,['DF'],Leverkusen,21,2002,16.5,2,0,0,16,11,0,8,13,22,0,0,0,78,36,27,57.1,2023-2024
179,Adam Hložek,CZE,"['MF', 'FW']",Leverkusen,21,2002,5.1,1,0,0,8,7,1,0,2,4,0,0,0,20,8,10,44.4,2023-2024
180,Nicolas Höfler,GER,['MF'],Freiburg,33,1990,25.9,10,1,0,29,31,0,2,31,40,0,0,0,152,49,48,50.5,2023-2024
181,Jonas Hofmann,GER,['MF'],Leverkusen,31,1992,24.5,3,0,0,14,19,13,126,8,14,2,0,0,77,2,8,20.0,2023-2024
182,Philipp Hofmann,GER,['FW'],Bochum,30,1993,17.5,1,0,0,20,26,4,3,4,5,0,0,0,44,111,94,54.1,2023-2024
183,Lucas Höler,GER,"['FW', 'MF']",Freiburg,29,1994,25.6,7,0,0,25,48,7,12,15,24,2,0,0,104,80,102,44.0,2023-2024
184,Fabian Holland,GER,"['MF', 'DF']",Darmstadt 98,33,1990,20.4,4,1,0,34,33,1,26,24,26,0,0,0,103,9,24,27.3,2023-2024
185,Benedict Hollerbach,GER,"['FW', 'MF']",Union Berlin,22,2001,14.2,2,0,0,29,20,4,44,4,11,0,0,0,59,19,38,33.3,2023-2024
186,Gerrit Holtmann,PHI,"['MF', 'FW']",Darmstadt 98,28,1995,4.4,1,0,0,8,2,0,12,2,5,0,0,0,31,5,7,41.7,2023-2024
187,Franck Honorat,FRA,"['DF', 'FW']",Gladbach,26,1996,26.1,1,0,0,9,14,6,236,9,13,0,0,0,138,17,19,47.2,2023-2024
188,Mathias Honsak,AUT,"['FW', 'MF']",Darmstadt 98,26,1996,11.3,1,0,0,14,12,3,11,8,7,0,0,0,32,15,24,38.5,2023-2024
189,Fraser Hornby,SCO,"['FW', 'MF']",Darmstadt 98,23,1999,2.4,1,0,0,5,1,1,4,0,0,0,0,0,8,11,13,45.8,2023-2024
190,Lukáš Hrádecký,FIN,['GK'],Leverkusen,33,1989,33.0,2,0,0,0,1,0,0,0,0,0,0,0,51,8,1,88.9,2023-2024
191,Timo Hübers,GER,['DF'],Köln,27,1996,30.9,6,0,0,44,25,1,3,63,47,1,0,0,211,99,49,66.9,2023-2024
192,Mats Hummels,GER,['DF'],Dortmund,34,1988,17.6,4,1,0,12,9,0,3,33,34,0,2,0,99,38,24,61.3,2023-2024
193,Denis Huseinbasic,BIH,['MF'],Köln,22,2001,18.1,5,0,0,28,14,0,15,13,18,0,0,0,114,8,8,50.0,2023-2024
194,Iago,BRA,['DF'],Augsburg,26,1997,18.0,4,0,0,14,23,4,44,18,17,0,2,0,117,20,18,52.6,2023-2024
195,Borja Iglesias,ESP,['FW'],Leverkusen,30,1993,2.8,0,0,0,2,3,1,1,1,0,0,0,0,5,4,6,40.0,2023-2024
196,Joel Imasuen,USA,['FW'],Werder Bremen,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
197,Thomas Isherwood,SWE,['DF'],Darmstadt 98,25,1998,7.1,1,0,0,8,3,1,1,10,5,0,0,1,17,8,6,57.1,2023-2024
198,Ko Itakura,JPN,"['DF', 'MF']",Gladbach,26,1997,17.7,9,0,0,28,4,0,5,22,21,0,0,0,78,38,30,55.9,2023-2024
199,Hiroki Ito,JPN,['DF'],Stuttgart,24,1999,24.8,1,0,0,17,8,2,23,29,18,0,0,0,125,30,38,44.1,2023-2024
200,Lee Jae-sung,KOR,"['MF', 'FW']",Mainz 05,30,1992,23.5,6,0,0,19,27,9,17,27,20,2,0,0,95,33,64,34.0,2023-2024
201,Paul Jaeckel,GER,['DF'],Union Berlin,25,1998,2.6,0,0,0,0,2,0,0,4,2,0,0,0,14,5,2,71.4,2023-2024
202,Kristijan Jakić,CRO,['MF'],Augsburg,26,1997,11.7,4,0,0,18,17,0,6,20,14,0,0,0,79,13,12,52.0,2023-2024
203,Kristijan Jakić,CRO,"['MF', 'FW']",Eint Frankfurt,26,1997,2.2,1,0,0,5,3,0,1,2,3,0,0,0,12,5,3,62.5,2023-2024
204,Tony Jantschke,GER,"['DF', 'MF']",Gladbach,33,1990,0.3,0,0,0,1,2,0,0,1,1,0,0,0,1,2,2,50.0,2023-2024
205,Nuha Jatta,GAM,['FW'],RB Leipzig,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
206,Fredrik Jensen,FIN,"['MF', 'FW']",Augsburg,25,1997,14.9,1,0,0,14,2,5,91,12,11,0,1,0,60,24,21,53.3,2023-2024
207,Moritz Jenz,GER,['DF'],Wolfsburg,24,1999,19.4,7,1,1,26,3,0,0,26,24,0,0,1,81,48,22,68.6,2023-2024
208,Anthony Jung,GER,['DF'],Werder Bremen,31,1991,28.7,4,1,0,15,15,1,23,24,23,0,1,0,142,44,26,62.9,2023-2024
209,Josip Juranović,CRO,['DF'],Union Berlin,27,1995,14.4,4,0,0,4,10,0,104,12,14,0,0,0,87,3,4,42.9,2023-2024
210,David Jurásek,CZE,['DF'],Hoffenheim,22,2000,5.5,1,0,0,3,1,0,24,3,11,0,0,0,29,5,3,62.5,2023-2024
211,Julian Justvan,GER,"['FW', 'MF']",Hoffenheim,25,1998,0.5,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,,2023-2024
212,Julian Justvan,GER,"['MF', 'FW']",Darmstadt 98,25,1998,11.4,1,0,0,2,5,0,41,11,4,0,0,0,52,1,15,6.3,2023-2024
213,Ozan Kabak,TUR,['DF'],Hoffenheim,23,2000,25.4,11,1,1,31,9,0,3,46,35,0,1,0,96,68,47,59.1,2023-2024
214,Pavel Kadeřábek,CZE,"['DF', 'FW']",Hoffenheim,31,1992,26.8,7,0,0,17,12,1,101,23,19,0,0,0,65,62,64,49.2,2023-2024
215,Florian Kainz,AUT,"['MF', 'FW']",Köln,30,1992,24.4,4,0,0,19,33,1,167,13,20,0,0,0,126,12,25,32.4,2023-2024
216,Sasa Kalajdzic,AUT,['FW'],Eint Frankfurt,26,1997,3.6,0,0,0,3,10,1,1,2,2,0,0,0,10,9,11,45.0,2023-2024
217,Jakub Kamiński,POL,"['FW', 'MF']",Wolfsburg,21,2002,5.3,0,0,0,3,5,2,16,2,5,0,0,0,24,4,12,25.0,2023-2024
218,Kevin Kampl,SVN,['MF'],RB Leipzig,32,1990,15.1,3,0,0,16,3,0,11,11,8,0,1,0,102,3,10,23.1,2023-2024
219,Harry Kane,ENG,['FW'],Bayern Munich,30,1993,31.5,2,0,0,10,39,13,31,6,9,0,0,0,55,30,34,46.9,2023-2024
220,Atakan Karazor,TUR,['MF'],Stuttgart,26,1996,29.1,9,0,0,28,61,0,4,27,44,0,0,0,174,44,38,53.7,2023-2024
221,Emir Karic,BIH,['DF'],Darmstadt 98,26,1997,19.8,4,0,0,17,7,5,52,13,27,0,0,0,76,21,16,56.8,2023-2024
222,Silas Katompa,COD,"['FW', 'MF']",Stuttgart,24,1998,10.0,0,0,0,13,15,5,28,0,3,1,0,0,37,5,11,31.3,2023-2024
223,Mikkel Kaufmann,DEN,['FW'],Union Berlin,22,2001,5.4,0,0,0,7,10,0,5,1,3,0,0,0,19,26,34,43.3,2023-2024
224,Naby Keïta,GUI,"['MF', 'DF']",Werder Bremen,28,1995,1.2,2,0,0,2,1,0,0,2,1,0,0,0,14,0,3,0.0,2023-2024
225,Yannik Keitel,GER,"['DF', 'MF']",Freiburg,23,2000,10.2,0,0,0,12,6,0,2,12,15,0,0,0,52,23,17,57.5,2023-2024
226,Thomas Keller,GER,"['MF', 'FW']",Heidenheim,23,1999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
227,Aljoscha Kemlein,GER,['MF'],Union Berlin,18,2004,0.3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,2023-2024
228,Tobias Kempe,GER,['MF'],Darmstadt 98,34,1989,15.0,1,0,0,14,11,0,81,9,13,1,0,0,65,13,20,39.4,2023-2024
229,Rani Khedira,GER,['MF'],Union Berlin,29,1994,14.9,5,1,0,25,14,1,6,22,22,0,1,0,74,19,18,51.4,2023-2024
230,Luca Kilian,GER,['DF'],Köln,23,1999,7.1,1,0,0,4,0,0,1,7,9,0,0,0,24,10,7,58.8,2023-2024
231,Joshua Kimmich,GER,"['MF', 'DF']",Bayern Munich,28,1995,24.2,1,1,0,11,24,2,195,14,33,0,0,0,140,5,14,26.3,2023-2024
232,Christoph Klarer,AUT,['DF'],Darmstadt 98,23,2000,26.2,9,0,0,29,13,4,8,21,22,0,0,0,87,42,38,52.5,2023-2024
233,Tim Kleindienst,GER,['FW'],Heidenheim,27,1995,31.9,6,0,0,88,13,16,19,12,12,0,0,0,100,179,117,60.5,2023-2024
234,Lukas Klostermann,GER,['DF'],RB Leipzig,27,1996,16.0,3,0,0,11,5,1,8,13,10,0,0,0,81,16,32,33.3,2023-2024
235,Ansgar Knauff,GER,"['MF', 'DF']",Eint Frankfurt,21,2002,23.4,7,1,1,32,24,2,46,20,26,0,3,0,92,23,43,34.8,2023-2024
236,Robin Knoche,GER,['DF'],Union Berlin,31,1992,21.3,1,0,0,10,10,0,3,13,22,0,1,1,152,46,41,52.9,2023-2024
237,Gregor Kobel,SUI,['GK'],Dortmund,25,1997,26.3,1,0,0,2,3,0,0,0,0,0,2,0,41,5,0,100.0,2023-2024
238,Robin Koch,GER,['DF'],Eint Frankfurt,27,1996,30.4,10,0,0,20,13,0,4,32,23,0,2,0,138,80,50,61.5,2023-2024
239,Dominik Kohr,GER,"['DF', 'MF']",Mainz 05,29,1994,24.3,15,1,1,48,26,0,22,43,42,0,0,0,134,42,41,50.6,2023-2024
240,Randal Kolo Muani,FRA,['FW'],Eint Frankfurt,24,1998,1.7,0,0,0,4,5,0,0,0,0,0,0,0,3,4,5,44.4,2023-2024
241,Mert Kömür,GER,"['MF', 'DF']",Augsburg,18,2005,1.3,0,0,0,2,2,0,1,0,3,0,0,0,3,0,1,0.0,2023-2024
242,Manu Koné,FRA,['MF'],Gladbach,22,2001,17.3,4,1,0,28,35,3,3,15,26,1,1,0,111,21,24,46.7,2023-2024
243,Odilon Kossounou,CIV,['DF'],Leverkusen,22,2001,20.1,3,0,0,17,7,0,2,27,20,0,0,0,132,23,17,57.5,2023-2024
244,Tomáš Koubek,CZE,['GK'],Augsburg,30,1992,3.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,2023-2024
245,Matej Kovar,CZE,['GK'],Leverkusen,23,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
246,Dawid Kownacki,POL,['FW'],Werder Bremen,26,1997,4.2,0,0,0,9,9,1,3,0,1,0,0,0,8,29,29,50.0,2023-2024
247,Alex Král,CZE,['MF'],Union Berlin,25,1998,15.2,2,0,0,16,13,2,17,11,14,0,0,0,85,16,17,48.5,2023-2024
248,Andrej Kramarić,CRO,"['MF', 'FW']",Hoffenheim,32,1991,24.4,4,0,0,8,35,8,113,10,2,1,0,0,113,9,13,40.9,2023-2024
249,Christoph Kramer,GER,['MF'],Gladbach,32,1991,2.8,4,0,0,6,3,0,3,4,5,0,0,0,20,7,7,50.0,2023-2024
250,Frans Krätzig,GER,['DF'],Bayern Munich,20,2003,0.6,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,,2023-2024
251,Tom Krauß,GER,['MF'],Mainz 05,22,2001,15.0,5,0,0,31,16,0,7,17,33,0,0,0,148,15,11,57.7,2023-2024
252,Lukas Kübler,GER,['DF'],Freiburg,30,1992,20.5,7,0,0,19,24,3,21,37,24,0,0,0,113,35,25,58.3,2023-2024
253,Mahmut Kücüksahin,[],['MF'],Augsburg,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
254,Christian Kühlwetter,GER,['MF'],Heidenheim,27,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,2023-2024
255,Moritz-Broni Kwarteng,GHA,['FW'],Bochum,25,1998,3.1,1,1,0,5,5,2,5,2,0,0,0,0,18,0,8,0.0,2023-2024
256,Maxence Lacroix,FRA,['DF'],Wolfsburg,23,2000,26.2,5,3,1,27,19,0,5,24,29,0,0,0,126,64,50,56.1,2023-2024
257,Aïssa Laïdouni,TUN,['MF'],Union Berlin,26,1996,11.9,2,0,0,20,27,0,22,12,12,0,0,0,80,12,14,46.2,2023-2024
258,Konrad Laimer,AUT,"['DF', 'MF']",Bayern Munich,26,1997,19.7,3,0,0,28,15,2,31,18,36,0,0,0,114,12,19,38.7,2023-2024
259,Stefan Lainer,AUT,"['DF', 'MF']",Gladbach,30,1992,8.3,2,0,0,8,7,1,19,5,16,0,0,0,33,7,12,36.8,2023-2024
260,Hugo Larsson,SWE,['MF'],Eint Frankfurt,19,2004,21.0,1,0,0,16,2,1,8,29,18,0,0,0,116,9,19,32.1,2023-2024
261,Diogo Leite,POR,['DF'],Union Berlin,24,1999,30.0,6,0,0,40,31,1,4,47,36,0,2,0,145,71,44,61.7,2023-2024
262,Maxim Leitsch,GER,['DF'],Mainz 05,25,1998,4.2,0,0,0,2,2,0,0,4,3,0,0,0,28,13,6,68.4,2023-2024
263,Christopher Lenz,GER,"['DF', 'MF']",RB Leipzig,28,1994,0.5,0,0,0,2,0,0,5,2,1,0,0,0,3,2,1,66.7,2023-2024
264,Christopher Lenz,GER,['DF'],Eint Frankfurt,28,1994,0.1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,2023-2024
265,Jamie Leweling,GER,"['FW', 'MF']",Stuttgart,22,2001,16.9,3,0,0,22,23,8,46,5,10,0,1,0,74,4,13,23.5,2023-2024
266,Philipp Lienhart,AUT,['DF'],Freiburg,27,1996,14.1,3,0,0,12,6,1,4,14,13,0,1,0,77,33,14,70.2,2023-2024
267,Matthijs de Ligt,NED,['DF'],Bayern Munich,23,1999,15.4,5,0,0,12,8,0,2,19,12,0,0,0,73,41,28,59.4,2023-2024
268,Jesper Lindstrøm,DEN,['FW'],Eint Frankfurt,23,2000,0.9,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0.0,2023-2024
269,Dejan Ljubicic,AUT,"['MF', 'FW']",Köln,25,1997,22.8,6,0,0,32,13,1,31,18,27,0,0,0,112,8,11,42.1,2023-2024
270,Noah Loosli,SUI,['DF'],Bochum,26,1997,3.8,1,0,0,4,0,0,2,7,7,0,0,0,27,5,7,41.7,2023-2024
271,Anthony Losilla,FRA,['MF'],Bochum,37,1986,28.6,10,0,0,38,22,5,6,25,37,0,0,0,136,82,54,60.3,2023-2024
272,Castello Lukeba,FRA,['DF'],RB Leipzig,20,2002,24.3,3,0,0,8,23,1,5,12,12,0,0,0,158,32,27,54.2,2023-2024
273,Andreas Luthe,GER,['GK'],Bochum,36,1987,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2023-2024
274,Senne Lynen,BEL,['MF'],Werder Bremen,24,1999,20.0,6,0,0,35,17,0,4,41,38,0,0,0,118,12,29,29.3,2023-2024
275,Ian Maatsen,NED,['DF'],Dortmund,21,2002,14.0,5,0,0,19,9,0,26,13,22,0,0,0,79,2,9,18.2,2023-2024
276,Matej Maglica,CRO,['DF'],Darmstadt 98,24,1998,18.9,7,2,0,31,7,1,7,22,21,0,1,0,85,51,24,68.0,2023-2024
277,Arne Maier,GER,['MF'],Augsburg,24,1999,11.1,0,0,0,4,4,0,85,6,9,0,1,0,58,6,4,60.0,2023-2024
278,Linton Maina,GER,"['FW', 'MF']",Köln,24,1999,21.1,4,0,0,10,17,5,74,6,15,0,0,0,92,0,14,0.0,2023-2024
279,Patrick Mainka,GER,['DF'],Heidenheim,28,1994,34.0,1,0,0,24,16,2,0,49,49,0,1,0,183,119,84,58.6,2023-2024
280,Lovro Majer,CRO,"['MF', 'FW']",Wolfsburg,25,1998,23.4,5,0,0,37,37,1,89,12,18,1,0,0,143,11,18,37.9,2023-2024
281,Jordy Makengo,FRA,['DF'],Freiburg,21,2001,11.4,1,0,0,14,11,1,23,11,11,0,2,0,46,17,15,53.1,2023-2024
282,Julián Malatini,ARG,['DF'],Werder Bremen,22,2001,6.7,1,0,0,10,1,0,6,13,13,0,1,0,31,9,10,47.4,2023-2024
283,Donyell Malen,NED,"['FW', 'MF']",Dortmund,24,1999,19.8,5,0,0,11,24,3,39,2,7,1,0,0,71,7,19,26.9,2023-2024
284,Lennard Maloney,USA,['MF'],Heidenheim,23,1999,25.4,1,0,0,44,15,0,4,25,26,0,2,1,132,67,49,57.8,2023-2024
285,David Mamutovic,GER,"['FW', 'DF']",Mainz 05,22,2000,0.1,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,0.0,2023-2024
286,Braydon Manu,GHA,['MF'],Darmstadt 98,26,1997,1.9,1,0,0,4,1,0,4,0,0,0,0,0,7,0,3,0.0,2023-2024
287,Omar Marmoush,EGY,"['FW', 'MF']",Eint Frankfurt,24,1999,25.6,7,0,0,28,74,12,33,11,11,2,1,0,90,27,29,48.2,2023-2024
288,Eric Martel,GER,['MF'],Köln,21,2002,27.3,6,0,0,52,41,2,19,43,43,1,1,0,152,70,54,56.5,2023-2024
289,Erhan Mašović,SRB,"['DF', 'MF']",Bochum,24,1998,24.7,7,0,0,22,15,0,5,25,40,0,0,1,117,35,53,39.8,2023-2024
290,Roberto Massimo,GER,"['FW', 'DF']",Stuttgart,22,2000,0.9,1,0,0,2,1,0,0,0,0,0,0,0,8,1,3,25.0,2023-2024
291,Jean Mattéo Bahoya,FRA,"['MF', 'FW']",Eint Frankfurt,18,2005,2.0,0,0,0,1,1,1,6,1,1,0,0,0,15,1,4,20.0,2023-2024
292,Philipp Max,GER,['DF'],Eint Frankfurt,29,1993,15.0,2,0,0,7,9,2,59,7,17,0,1,0,65,12,16,42.9,2023-2024
293,Eric Maxim Choupo-Moting,CMR,"['MF', 'FW']",Bayern Munich,34,1989,8.0,1,0,0,10,7,2,11,7,12,0,0,0,41,15,9,62.5,2023-2024
294,Noussair Mazraoui,MAR,['DF'],Bayern Munich,25,1997,13.3,3,0,0,10,11,0,19,20,21,0,0,0,63,19,21,47.5,2023-2024
295,Kevin Mbabu,SUI,['DF'],Augsburg,28,1995,22.7,5,0,0,45,26,2,101,24,39,0,0,0,119,26,15,63.4,2023-2024
296,Noah Mbamba,BEL,['MF'],Leverkusen,18,2005,0.2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,,2023-2024
297,Nathanael Mbuku,COD,['FW'],Augsburg,21,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
298,Marvin Mehlem,GER,['MF'],Darmstadt 98,25,1997,16.5,3,0,0,20,34,8,18,33,21,0,0,0,82,13,13,50.0,2023-2024
299,Thomas Meunier,BEL,['DF'],Dortmund,31,1991,6.5,0,0,0,10,0,0,17,4,1,0,0,0,43,7,6,53.8,2023-2024
300,Alexander Meyer,GER,['GK'],Dortmund,32,1991,7.7,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,,2023-2024
301,Sven Michel,GER,"['FW', 'MF']",Augsburg,33,1990,6.5,2,0,0,12,4,4,10,0,5,0,0,0,22,18,30,37.5,2023-2024
302,Enzo Millot,FRA,"['MF', 'FW']",Stuttgart,21,2002,24.9,5,0,0,36,35,4,38,16,22,1,0,0,135,7,30,18.9,2023-2024
303,Jovan Milošević,SRB,"['FW', 'MF']",Stuttgart,18,2005,0.3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,2023-2024
304,Kim Min-jae,KOR,['DF'],Bayern Munich,26,1996,21.9,3,0,0,19,2,1,2,45,24,0,0,0,143,75,29,72.1,2023-2024
305,Maximilian Mittelstädt,GER,['DF'],Stuttgart,26,1997,23.4,5,0,0,28,31,1,105,46,51,0,0,0,140,30,20,60.0,2023-2024
306,Marko Mladenović,SRB,['MF'],Eint Frankfurt,18,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2023-2024
307,Max Moerstedt,GER,"['DF', 'FW']",Hoffenheim,17,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
308,Mateu Morey,ESP,['DF'],Dortmund,23,2000,1.2,0,0,0,3,5,1,1,1,2,0,0,0,7,2,2,50.0,2023-2024
309,Youssoufa Moukoko,GER,['FW'],Dortmund,18,2004,6.9,1,0,0,8,2,7,4,2,1,0,0,0,21,6,10,37.5,2023-2024
310,Andreas Müller,GER,['MF'],Darmstadt 98,23,2000,3.9,3,0,0,5,4,0,2,4,9,0,0,0,20,3,1,75.0,2023-2024
311,Jannik Müller,GER,"['DF', 'MF']",Darmstadt 98,29,1994,12.6,5,0,0,19,7,0,7,17,16,0,0,0,66,21,17,55.3,2023-2024
312,Kevin Müller,GER,['GK'],Heidenheim,32,1991,34.0,1,0,0,1,2,0,0,0,0,0,1,0,33,4,1,80.0,2023-2024
313,Marcus Müller,GER,['MF'],Mainz 05,20,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,75.0,2023-2024
314,Thomas Müller,GER,"['MF', 'FW']",Bayern Munich,33,1989,18.4,0,0,0,12,21,15,55,3,16,1,1,0,55,30,25,54.5,2023-2024
315,Jamal Musiala,GER,"['MF', 'FW']",Bayern Munich,20,2003,19.5,2,0,0,26,39,2,11,16,25,0,0,0,91,7,11,38.9,2023-2024
316,Florent Muslija,KVX,"['MF', 'FW']",Freiburg,25,1998,1.2,0,0,0,1,2,0,9,0,4,0,0,0,7,1,1,50.0,2023-2024
317,Phillipp Mwene,AUT,['DF'],Mainz 05,29,1994,22.2,4,1,0,34,13,3,86,17,15,1,0,0,88,18,18,50.0,2023-2024
318,Joakim Mæhle,DEN,"['DF', 'MF']",Wolfsburg,26,1997,27.2,5,0,0,19,15,2,60,29,39,0,1,0,134,22,24,47.8,2023-2024
319,Nathan N'Goumou,CMR,"['FW', 'MF']",Gladbach,23,2000,15.4,1,0,0,13,18,6,28,5,22,0,1,0,62,9,34,20.9,2023-2024
320,Stanley N'Soki,FRA,['DF'],Hoffenheim,24,1999,7.0,3,1,1,12,2,0,7,8,10,0,1,0,46,12,9,57.1,2023-2024
321,Luca Netz,GER,['DF'],Gladbach,20,2003,24.7,2,0,0,26,16,1,74,22,22,0,2,0,130,37,29,56.1,2023-2024
322,Manuel Neuer,GER,['GK'],Bayern Munich,37,1986,22.8,1,0,0,1,2,0,0,0,1,0,1,0,31,6,3,66.7,2023-2024
323,Florian Neuhaus,GER,['MF'],Gladbach,26,1997,13.6,4,0,0,9,18,0,10,14,12,0,0,0,70,7,7,50.0,2023-2024
324,Jessic Ngankam,GER,"['FW', 'MF']",Mainz 05,23,2000,2.0,0,1,0,8,3,1,1,3,1,0,0,0,7,2,7,22.2,2023-2024
325,Jessic Ngankam,GER,['FW'],Eint Frankfurt,23,2000,3.1,2,0,0,11,7,2,0,0,2,0,0,0,11,3,14,17.6,2023-2024
326,Moritz Nicolas,GER,['GK'],Gladbach,25,1997,27.0,2,0,0,1,2,0,0,0,0,0,1,0,35,10,0,100.0,2023-2024
327,Justin Njinmah,GER,['FW'],Werder Bremen,22,2000,11.3,1,0,0,6,20,9,10,2,1,0,0,0,34,8,15,34.8,2023-2024
328,Niels Nkounkou,FRA,"['DF', 'MF']",Eint Frankfurt,22,2000,14.5,5,1,1,27,2,0,53,16,30,0,1,0,102,17,27,38.6,2023-2024
329,Felix Nmecha,GER,['MF'],Dortmund,22,2000,11.3,3,0,0,9,27,1,3,11,13,0,0,0,47,20,8,71.4,2023-2024
330,Lukas Nmecha,GER,['FW'],Wolfsburg,24,1998,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,3,3,50.0,2023-2024
331,Jonathan Norbye,NOR,['MF'],RB Leipzig,16,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
332,Alexander Nübel,GER,['GK'],Stuttgart,26,1996,30.0,1,0,0,0,4,0,0,0,2,0,0,1,65,8,1,88.9,2023-2024
333,Kasim Nuhu,GHA,['DF'],Hoffenheim,28,1995,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
334,Fabian Nürnberger,BUL,"['DF', 'MF']",Darmstadt 98,24,1999,16.8,2,0,0,18,16,0,64,17,22,1,0,0,78,13,9,59.1,2023-2024
335,Tim Oermann,GER,['DF'],Bochum,19,2003,7.9,2,0,0,8,8,0,8,2,11,0,0,0,27,7,12,36.8,2023-2024
336,Masaya Okugawa,JPN,"['FW', 'DF']",Augsburg,27,1996,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,2023-2024
337,Finn Ole Becker,GER,['MF'],Hoffenheim,23,2000,6.7,1,0,0,6,7,0,7,1,9,0,0,0,49,5,9,35.7,2023-2024
338,Mathias Olesen,LUX,"['MF', 'FW']",Köln,22,2001,1.2,2,1,1,3,2,0,1,2,0,0,0,0,14,1,3,25.0,2023-2024
339,Dani Olmo,ESP,['MF'],RB Leipzig,25,1998,16.1,0,0,0,15,17,1,21,13,18,0,0,0,75,11,19,36.7,2023-2024
340,Jonas Omlin,SUI,['GK'],Gladbach,29,1994,7.0,1,0,0,0,2,0,0,0,0,0,0,0,16,3,0,100.0,2023-2024
341,Karim Onisiwo,AUT,"['FW', 'MF']",Mainz 05,31,1992,16.6,1,0,0,31,44,15,21,2,8,0,0,0,40,33,65,33.7,2023-2024
342,Loïs Openda,BEL,['FW'],RB Leipzig,23,2000,30.0,4,0,0,38,64,33,32,5,3,1,1,0,59,22,31,41.5,2023-2024
343,Leon Opitz,GER,"['FW', 'DF']",Werder Bremen,18,2005,0.2,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,,2023-2024
344,Willi Orban,HUN,['DF'],RB Leipzig,30,1992,17.6,2,0,0,16,10,0,1,16,12,0,0,0,87,54,28,65.9,2023-2024
345,Ivan Ordets,UKR,['DF'],Bochum,31,1992,20.9,4,0,0,29,20,3,1,31,14,1,4,1,89,133,55,70.7,2023-2024
346,Patrick Osterhage,GER,['MF'],Bochum,23,2000,20.7,5,0,0,21,24,3,20,27,26,0,0,0,142,26,30,46.4,2023-2024
347,Salih Özcan,TUR,['MF'],Dortmund,25,1998,13.2,3,0,0,22,22,2,1,17,12,0,0,0,86,16,15,51.6,2023-2024
348,Willian Pacho,ECU,['DF'],Eint Frankfurt,21,2001,33.0,7,0,0,22,14,1,7,47,37,0,1,0,216,54,48,52.9,2023-2024
349,Gonçalo Paciência,POR,"['FW', 'MF']",Bochum,28,1994,7.2,3,0,0,9,22,2,10,0,4,0,0,0,29,20,34,37.0,2023-2024
350,Exequiel Palacios,ARG,['MF'],Leverkusen,24,1998,20.3,6,0,0,16,55,0,6,29,34,0,0,0,163,8,8,50.0,2023-2024
351,Miloš Pantović,SRB,['MF'],Union Berlin,27,1996,0.2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,2023-2024
352,Antonios Papadopoulos,GER,['DF'],Dortmund,23,1999,1.3,0,0,0,1,1,0,0,2,3,0,0,0,7,5,4,55.6,2023-2024
