Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
349,Teden Mengi,ENG,['DF'],Luton Town,21,2002,27.4,14,0.51,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
350,Chris Mepham,WAL,['DF'],Bournemouth,25,1997,6.9,11,1.60,8,1,0,0,0,2,2,0.29,2,0,0,0,0,0,2023-2024
351,Lewis Miley,ENG,['MF'],Newcastle Utd,17,2006,13.4,31,2.32,24,0,2,3,0,2,5,0.37,4,0,0,0,0,1,2023-2024
352,James Milner,ENG,"['DF', 'MF']",Brighton,37,1986,8.6,24,2.79,20,4,0,0,0,0,2,0.23,0,2,0,0,0,0,2023-2024
353,Tyrone Mings,ENG,['DF'],Aston Villa,30,1993,0.3,2,6.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,2023-2024
354,Tyrick Mitchell,ENG,"['DF', 'MF']",Crystal Palace,23,1999,35.6,47,1.32,40,2,1,2,1,1,4,0.11,4,0,0,0,0,0,2023-2024
355,Kaoru Mitoma,JPN,['FW'],Brighton,26,1997,16.5,62,3.76,47,0,10,3,2,0,10,0.61,6,0,3,1,0,0,2023-2024
356,Aleksandar Mitrović,SRB,['FW'],Fulham,28,1994,0.4,2,5.45,1,0,1,0,0,0,1,2.73,1,0,0,0,0,0,2023-2024
357,Jakub Moder,POL,"['MF', 'DF']",Brighton,24,1999,6.9,13,1.89,11,0,1,1,0,0,1,0.15,1,0,0,0,0,0,2023-2024
358,Gonzalo Montiel,ARG,['DF'],Nott'ham Forest,26,1997,8.9,15,1.69,14,0,0,1,0,0,2,0.22,2,0,0,0,0,0,2023-2024
359,Kieffer Moore,WAL,"['FW', 'MF']",Bournemouth,30,1992,1.2,5,4.17,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
360,Mikey Moore,ENG,['MF'],Tottenham,15,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
361,Álex Moreno,ESP,['DF'],Aston Villa,30,1993,11.5,22,1.92,19,0,2,1,0,0,1,0.09,1,0,0,0,0,0,2023-2024
362,Carlton Morris,ENG,"['FW', 'MF']",Luton Town,27,1995,31.8,71,2.23,49,0,5,10,6,1,8,0.25,4,0,0,3,1,0,2023-2024
363,Mason Mount,ENG,"['MF', 'FW']",Manchester Utd,24,1999,5.7,18,3.15,11,2,2,0,1,2,0,0.00,0,0,0,0,0,0,2023-2024
364,Divin Mubama,ENG,['FW'],West Ham,18,2004,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
365,Mykhailo Mudryk,UKR,['FW'],Chelsea,22,2001,17.5,60,3.43,39,10,7,1,3,0,9,0.51,3,1,2,1,2,0,2023-2024
366,Rodrigo Muniz,BRA,['FW'],Fulham,22,2001,17.7,39,2.20,21,0,3,9,4,2,2,0.11,1,0,0,1,0,0,2023-2024
367,Daniel Muñoz,COL,"['DF', 'MF']",Crystal Palace,27,1996,16.0,46,2.88,38,2,1,1,2,2,7,0.44,5,1,1,0,0,0,2023-2024
368,Finley Munroe,ENG,['MF'],Aston Villa,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
369,Arijanet Muric,KVX,['GK'],Burnley,24,1998,10.0,6,0.60,5,1,0,0,0,0,1,0.10,1,0,0,0,0,0,2023-2024
370,Murillo,BRA,['DF'],Nott'ham Forest,21,2002,31.0,30,0.97,20,1,5,3,1,0,4,0.13,2,1,0,0,1,0,2023-2024
371,Alex Murphy,IRL,"['DF', 'FW']",Newcastle Utd,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
372,Jacob Murphy,ENG,"['FW', 'DF']",Newcastle Utd,28,1995,13.2,55,4.16,44,4,2,3,1,1,10,0.76,9,0,1,0,0,0,2023-2024
373,Vitaliy Mykolenko,UKR,['DF'],Everton,24,1999,27.4,37,1.35,32,0,1,4,0,0,3,0.11,1,0,0,2,0,0,2023-2024
374,Marvelous Nakamba,ZIM,['MF'],Luton Town,29,1994,12.6,13,1.03,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
375,Michael Ndiweni,ENG,['FW'],Newcastle Utd,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
376,Reiss Nelson,ENG,['FW'],Arsenal,23,1999,3.0,9,3.02,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
377,Zack Nelson,ENG,"['MF', 'DF']",Luton Town,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
378,Neto,BRA,['GK'],Bournemouth,34,1989,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
379,Pedro Neto,POR,"['FW', 'MF']",Wolves,23,2000,16.8,75,4.45,41,15,8,4,7,0,14,0.83,8,2,2,1,1,0,2023-2024
380,Moussa Niakhate,SEN,['DF'],Nott'ham Forest,27,1996,16.2,11,0.68,8,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
381,Eddie Nketiah,ENG,['FW'],Arsenal,24,1999,12.0,28,2.33,17,0,3,5,3,0,8,0.67,3,0,1,1,3,0,2023-2024
382,Christopher Nkunku,FRA,"['FW', 'MF']",Chelsea,25,1997,4.9,13,2.65,10,0,1,1,1,0,1,0.20,1,0,0,0,0,0,2023-2024
383,Rhys Norrington-Davies,WAL,['DF'],Sheffield Utd,24,1999,1.2,1,0.82,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
384,Oliver Norwood,NIR,['MF'],Sheffield Utd,32,1991,16.0,32,2.00,19,12,0,1,0,0,1,0.06,1,0,0,0,0,0,2023-2024
385,Matheus Nunes,POR,['MF'],Wolves,24,1998,2.0,7,3.52,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
386,Matheus Nunes,POR,['MF'],Manchester City,24,1998,7.3,20,2.72,16,0,0,1,3,0,3,0.41,3,0,0,0,0,0,2023-2024
387,Darwin Núñez,URU,['FW'],Liverpool,24,1999,22.7,79,3.47,60,0,5,12,2,0,14,0.62,11,0,0,2,1,0,2023-2024
388,Ethan Nwaneri,ENG,['FW'],Arsenal,16,2007,0.2,1,6.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
389,Christian Nørgaard,DEN,['MF'],Brentford,29,1994,27.8,63,2.26,48,8,0,3,2,2,3,0.11,3,0,0,0,0,0,2023-2024
390,Mark O'Mahony,IRL,['FW'],Brighton,18,2005,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
391,Dara O'Shea,IRL,['DF'],Burnley,24,1999,32.1,32,1.00,27,0,0,3,1,1,6,0.19,6,0,0,0,0,0,2023-2024
392,Michael Obafemi,IRL,"['FW', 'MF']",Burnley,23,2000,0.2,1,4.29,1,0,0,0,0,0,1,4.29,1,0,0,0,0,0,2023-2024
393,Wilson Odobert,FRA,"['MF', 'FW']",Burnley,18,2004,23.3,76,3.26,55,0,10,8,3,0,4,0.17,3,0,0,1,0,0,2023-2024
394,Odeluga Offiah,ENG,['DF'],Brighton,20,2002,1.4,4,2.81,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
395,Chiedozie Ogbene,IRL,"['MF', 'DF']",Luton Town,26,1997,22.2,79,3.56,51,2,12,5,9,0,9,0.41,1,0,2,2,4,0,2023-2024
396,Angelo Ogbonna,ITA,['DF'],West Ham,35,1988,7.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
397,Michael Olakigbe,ENG,"['DF', 'FW']",Brentford,19,2004,0.7,3,4.58,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
398,Michael Olise,FRA,"['FW', 'MF']",Crystal Palace,21,2001,14.2,82,5.79,44,15,11,5,7,0,14,0.99,11,1,2,0,0,0,2023-2024
399,Robin Olsen,SWE,['GK'],Aston Villa,33,1990,4.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
400,Andrew Omobamidele,IRL,['DF'],Nott'ham Forest,21,2002,8.7,6,0.69,5,0,0,1,0,0,1,0.11,0,0,0,1,0,0,2023-2024
401,Amadou Onana,BEL,['MF'],Everton,21,2001,23.2,56,2.41,47,0,1,3,4,1,1,0.04,0,0,0,0,0,1,2023-2024
402,André Onana,CMR,['GK'],Manchester Utd,27,1996,38.0,6,0.16,6,0,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
403,Ryan One,SCO,['FW'],Sheffield Utd,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
404,Tyler Onyango,ENG,['MF'],Everton,20,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
405,Fred Onyedinma,ENG,"['DF', 'MF']",Luton Town,26,1996,4.5,5,1.11,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
406,Frank Onyeka,NGA,['MF'],Brentford,25,1998,12.9,32,2.48,22,0,2,3,4,1,1,0.08,0,0,0,1,0,0,2023-2024
407,Divock Origi,BEL,['FW'],Nott'ham Forest,28,1995,6.7,16,2.38,11,1,2,1,1,0,2,0.30,2,0,0,0,0,0,2023-2024
408,Stefan Ortega,GER,['GK'],Manchester City,30,1992,7.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
409,Ben Osborn,ENG,"['DF', 'MF']",Sheffield Utd,28,1994,15.2,24,1.58,22,1,0,0,1,0,3,0.20,3,0,0,0,0,0,2023-2024
410,Gabriel Osho,NGA,['DF'],Luton Town,24,1998,20.5,8,0.39,7,0,1,0,0,0,3,0.15,3,0,0,0,0,0,2023-2024
411,William Osula,DEN,['FW'],Sheffield Utd,19,2003,8.7,12,1.37,3,0,1,5,3,0,1,0.11,0,0,0,1,0,0,2023-2024
412,Dango Ouattara,BFA,"['FW', 'DF']",Bournemouth,21,2002,13.7,45,3.30,34,1,4,2,1,3,3,0.22,3,0,0,0,0,0,2023-2024
413,David Ozoh,ENG,"['MF', 'DF']",Crystal Palace,18,2005,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
414,João Palhinha,POR,['MF'],Fulham,28,1995,30.0,33,1.10,23,2,0,4,2,2,2,0.07,1,0,0,1,0,0,2023-2024
415,Cole Palmer,ENG,"['FW', 'MF']",Chelsea,21,2002,29.0,162,5.59,116,12,14,10,5,5,26,0.90,20,0,1,2,1,2,2023-2024
416,Cole Palmer,ENG,['MF'],Manchester City,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
417,Emerson Palmieri,ITA,['DF'],West Ham,28,1994,34.9,74,2.12,49,6,3,4,8,4,12,0.34,6,2,1,1,1,1,2023-2024
418,Lucas Paquetá,BRA,"['FW', 'MF']",West Ham,25,1997,29.1,95,3.26,77,1,7,2,6,2,16,0.55,13,1,2,0,0,0,2023-2024
419,Ben Parkinson,ENG,['FW'],Newcastle Utd,18,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
420,Thomas Partey,GHA,"['MF', 'DF']",Arsenal,30,1993,8.8,25,2.86,24,0,0,0,1,0,4,0.46,4,0,0,0,0,0,2023-2024
421,Nathan Patterson,SCO,['DF'],Everton,21,2001,11.2,20,1.79,14,3,0,1,0,2,2,0.18,2,0,0,0,0,0,2023-2024
422,Myles Peart-Harris,ENG,"['DF', 'MF']",Brentford,20,2002,0.1,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
423,Sydie Peck,ENG,['MF'],Sheffield Utd,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
424,Facundo Pellistri,URU,"['FW', 'MF']",Manchester Utd,21,2001,1.9,3,1.57,2,0,0,0,1,0,1,0.52,1,0,0,0,0,0,2023-2024
425,Andreas Pereira,BRA,['MF'],Fulham,27,1996,29.0,137,4.72,80,48,3,3,3,0,15,0.52,10,4,1,0,0,0,2023-2024
426,Ivan Perišić,CRO,['FW'],Tottenham,34,1989,1.1,8,6.99,6,1,1,0,0,0,2,1.75,1,1,0,0,0,0,2023-2024
427,Đorđe Petrović,SRB,['GK'],Chelsea,23,1999,22.1,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
428,Kalvin Phillips,ENG,['MF'],West Ham,27,1995,3.4,5,1.46,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
429,Kalvin Phillips,ENG,['MF'],Manchester City,27,1995,1.0,1,0.98,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
430,Jaden Philogene Bidace,ENG,['FW'],Aston Villa,21,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
431,Jordan Pickford,ENG,['GK'],Everton,29,1994,38.0,24,0.63,14,10,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
432,Ethan Pinnock,JAM,['DF'],Brentford,30,1993,28.0,24,0.86,16,1,0,6,0,1,1,0.04,1,0,0,0,0,0,2023-2024
433,Nick Pope,ENG,['GK'],Newcastle Utd,31,1992,14.9,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
434,Pedro Porro,ESP,['DF'],Tottenham,23,1999,34.3,107,3.12,66,28,4,5,4,0,12,0.35,9,3,0,0,0,0,2023-2024
435,Jarell Quansah,ENG,['DF'],Liverpool,20,2003,13.2,13,0.98,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,2023-2024
436,Ionuț Radu,ROU,['GK'],Bournemouth,26,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
437,Jesurun Rak Sakyi,ENG,"['MF', 'FW']",Crystal Palace,20,2002,1.5,6,3.97,4,0,2,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
438,Aaron Ramsdale,ENG,['GK'],Arsenal,25,1998,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
439,Aaron Ramsey,ENG,"['MF', 'FW']",Burnley,20,2003,5.9,5,0.85,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
440,Jacob Ramsey,ENG,"['FW', 'MF']",Aston Villa,22,2001,9.5,29,3.06,23,2,1,2,0,1,3,0.32,2,1,0,0,0,0,2023-2024
441,Marcus Rashford,ENG,['FW'],Manchester Utd,25,1997,25.2,87,3.45,57,1,16,7,6,0,12,0.48,10,0,1,0,1,0,2023-2024
442,David Raya,ESP,['GK'],Arsenal,27,1995,32.0,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
443,Tim Ream,USA,['DF'],Fulham,35,1987,16.7,10,0.60,9,1,0,0,0,0,1,0.06,1,0,0,0,0,0,2023-2024
444,Nathan Redmond,ENG,"['FW', 'MF']",Burnley,29,1994,1.6,8,5.07,6,0,1,0,1,0,1,0.63,1,0,0,0,0,0,2023-2024
445,Harrison Reed,ENG,['MF'],Fulham,28,1995,14.7,29,1.97,25,3,0,0,1,0,5,0.34,3,2,0,0,0,0,2023-2024
446,Sergio Reguilón,ESP,['DF'],Manchester Utd,26,1996,4.6,15,3.28,13,1,0,1,0,0,1,0.22,1,0,0,0,0,0,2023-2024
447,Sergio Reguilón,ESP,['DF'],Brentford,26,1996,12.4,35,2.82,20,11,1,2,1,0,6,0.48,2,2,0,2,0,0,2023-2024
448,Gio Reyna,USA,"['FW', 'MF']",Nott'ham Forest,20,2002,2.6,12,4.60,9,1,1,0,0,1,2,0.77,1,1,0,0,0,0,2023-2024
449,Rodrigo Ribeiro,POR,"['MF', 'FW']",Nott'ham Forest,18,2005,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
450,Declan Rice,ENG,['MF'],Arsenal,24,1999,35.8,100,2.79,71,16,3,5,0,5,12,0.33,6,5,0,1,0,0,2023-2024
451,Chris Richards,USA,"['DF', 'MF']",Crystal Palace,23,2000,23.3,16,0.69,11,0,0,2,0,3,3,0.13,3,0,0,0,0,0,2023-2024
452,Richarlison,BRA,['FW'],Tottenham,26,1997,16.6,34,2.05,23,0,3,5,2,1,5,0.30,5,0,0,0,0,0,2023-2024
453,Jaïro Riedewald,NED,"['MF', 'FW']",Crystal Palace,26,1996,2.6,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
454,Matt Ritchie,SCO,"['FW', 'MF']",Newcastle Utd,33,1989,1.4,3,2.11,3,0,0,0,0,0,1,0.70,1,0,0,0,0,0,2023-2024
455,Connor Roberts,WAL,['DF'],Burnley,27,1995,9.1,18,1.97,13,5,0,0,0,0,3,0.33,3,0,0,0,0,0,2023-2024
456,Andrew Robertson,SCO,['DF'],Liverpool,29,1994,18.8,97,5.16,62,33,1,0,1,0,5,0.27,3,2,0,0,0,0,2023-2024
457,Antonee Robinson,USA,['DF'],Fulham,25,1997,36.3,69,1.90,63,2,2,0,1,1,7,0.19,7,0,0,0,0,0,2023-2024
458,Jack Robinson,ENG,['DF'],Sheffield Utd,29,1993,32.1,23,0.72,12,7,0,3,0,1,1,0.03,0,1,0,0,0,0,2023-2024
459,Rodri,ESP,['MF'],Manchester City,27,1996,32.6,157,4.82,130,2,8,5,6,6,23,0.71,17,0,3,1,1,1,2023-2024
460,Jay Rodriguez,ENG,['FW'],Burnley,34,1989,9.1,13,1.42,7,0,2,4,0,0,1,0.11,1,0,0,0,0,0,2023-2024
461,Mads Roerslev,DEN,['DF'],Brentford,24,1999,22.1,33,1.50,29,0,3,0,0,1,3,0.14,3,0,0,0,0,0,2023-2024
462,Morgan Rogers,ENG,"['MF', 'FW']",Aston Villa,21,2002,7.1,23,3.25,18,0,3,0,2,0,4,0.57,2,0,1,0,1,0,2023-2024
463,Cristian Romero,ARG,['DF'],Tottenham,25,1998,31.0,35,1.13,28,2,0,3,0,2,2,0.06,1,0,0,1,0,0,2023-2024
464,Joe Rothwell,ENG,['MF'],Bournemouth,28,1995,4.3,12,2.80,6,3,1,1,1,0,1,0.23,1,0,0,0,0,0,2023-2024
465,Pelly Ruddock Mpanzu,COD,['MF'],Luton Town,30,1993,12.2,19,1.55,12,1,2,1,2,1,0,0.00,0,0,0,0,0,0,2023-2024
466,José Sá,POR,['GK'],Wolves,30,1993,33.7,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
467,Dominic Sadi,ENG,['FW'],Bournemouth,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
468,Bukayo Saka,ENG,['FW'],Arsenal,21,2001,32.4,188,5.80,137,26,10,9,4,2,21,0.65,16,2,1,1,1,0,2023-2024
469,Mohamed Salah,EGY,['FW'],Liverpool,31,1992,28.2,139,4.94,103,2,7,21,5,1,20,0.71,14,0,2,3,1,0,2023-2024
470,William Saliba,FRA,['DF'],Arsenal,22,2001,38.0,29,0.76,26,0,1,2,0,0,3,0.08,3,0,0,0,0,0,2023-2024
471,Albert Sambi Lokonga,BEL,['MF'],Luton Town,23,1999,14.5,27,1.86,22,0,0,1,3,1,3,0.21,3,0,0,0,0,0,2023-2024
472,Davinson Sánchez,COL,['DF'],Tottenham,27,1996,0.9,1,1.17,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
473,Robert Sánchez,ESP,['GK'],Chelsea,25,1997,15.9,2,0.13,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
474,Jadon Sancho,ENG,"['FW', 'MF']",Manchester Utd,23,2000,0.9,4,4.62,1,1,0,0,1,1,1,1.15,0,1,0,0,0,0,2023-2024
475,Ibrahim Sangaré,CIV,['MF'],Nott'ham Forest,25,1997,11.5,18,1.57,15,0,0,1,1,1,2,0.17,2,0,0,0,0,0,2023-2024
476,Andrey Santos,BRA,['MF'],Nott'ham Forest,19,2004,0.1,2,22.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
477,Pablo Sarabia,ESP,"['MF', 'FW']",Wolves,31,1992,19.4,87,4.49,49,26,2,4,5,1,11,0.57,7,4,0,0,0,0,2023-2024
478,Dane Scarlett,ENG,['FW'],Tottenham,19,2004,0.2,1,4.09,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,2023-2024
479,Kevin Schade,GER,"['FW', 'MF']",Brentford,21,2001,3.7,12,3.22,8,0,1,1,2,0,3,0.81,2,0,0,0,1,0,2023-2024
480,Fabian Schär,SUI,['DF'],Newcastle Utd,31,1991,33.9,47,1.39,33,2,2,4,5,1,12,0.35,8,0,0,0,3,1,2023-2024
481,Jeffrey Schlupp,GHA,"['FW', 'MF']",Crystal Palace,30,1992,15.0,28,1.86,21,0,2,1,2,2,3,0.20,3,0,0,0,0,0,2023-2024
482,Alex Scott,ENG,['MF'],Bournemouth,19,2003,11.3,44,3.91,32,5,2,2,2,1,3,0.27,2,0,1,0,0,0,2023-2024
483,Matz Sels,BEL,['GK'],Nott'ham Forest,31,1992,16.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
484,Nélson Semedo,POR,"['DF', 'MF']",Wolves,29,1993,34.3,60,1.75,46,0,3,2,6,3,3,0.09,2,0,0,0,0,1,2023-2024
485,Antoine Semenyo,GHA,['FW'],Bournemouth,23,2000,23.4,72,3.08,50,0,11,9,1,1,7,0.30,4,0,0,1,1,1,2023-2024
486,Marcos Senesi,ARG,['DF'],Bournemouth,26,1997,24.9,49,1.97,44,0,0,2,1,2,8,0.32,8,0,0,0,0,0,2023-2024
487,Luke Shaw,ENG,['DF'],Manchester Utd,28,1995,10.7,23,2.16,13,9,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
488,James Shea,ENG,['GK'],Luton Town,32,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
489,Bernardo Silva,POR,"['MF', 'FW']",Manchester City,28,1994,28.6,130,4.54,117,3,6,1,3,0,13,0.45,11,0,2,0,0,0,2023-2024
490,Fábio Silva,POR,['FW'],Wolves,21,2002,2.9,9,3.08,6,0,1,1,1,0,0,0.00,0,0,0,0,0,0,2023-2024
491,Thiago Silva,BRA,['DF'],Chelsea,38,1984,28.1,27,0.96,25,1,0,1,0,0,4,0.14,3,0,0,1,0,0,2023-2024
492,Luis Sinisterra,COL,"['FW', 'MF']",Bournemouth,24,1999,7.8,42,5.42,27,0,9,4,0,2,3,0.39,0,0,0,3,0,0,2023-2024
493,Oliver Skipp,ENG,"['MF', 'DF']",Tottenham,22,2000,7.9,14,1.78,13,0,0,1,0,0,2,0.25,2,0,0,0,0,0,2023-2024
494,Adam Smith,ENG,['DF'],Bournemouth,32,1991,23.9,31,1.30,26,4,0,0,1,0,5,0.21,5,0,0,0,0,0,2023-2024
495,Emile Smith Rowe,ENG,['MF'],Arsenal,23,2000,3.9,13,3.31,10,1,0,1,1,0,2,0.51,1,1,0,0,0,0,2023-2024
496,Cédric Soares,POR,['DF'],Arsenal,31,1991,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
497,Dominic Solanke,ENG,['FW'],Bournemouth,25,1997,36.9,79,2.14,61,0,6,5,4,3,6,0.16,4,0,2,0,0,0,2023-2024
498,Manor Solomon,ISR,['FW'],Tottenham,24,1999,2.2,19,8.59,16,0,1,1,1,0,2,0.90,2,0,0,0,0,0,2023-2024
499,Tomáš Souček,CZE,['MF'],West Ham,28,1995,31.9,42,1.32,34,1,0,4,0,3,4,0.13,4,0,0,0,0,0,2023-2024
500,Vinicius Souza,BRA,['MF'],Sheffield Utd,24,1999,29.6,26,0.88,22,1,0,1,0,2,3,0.10,2,0,0,1,0,0,2023-2024
501,Jason Steele,ENG,['GK'],Brighton,32,1990,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
502,Raheem Sterling,ENG,"['FW', 'MF']",Chelsea,28,1994,22.0,85,3.87,55,0,15,4,7,4,14,0.64,7,0,4,0,3,0,2023-2024
503,John Stones,ENG,"['DF', 'MF']",Manchester City,29,1994,11.8,23,1.95,21,0,0,0,2,0,0,0.00,0,0,0,0,0,0,2023-2024
504,Thomas Strakosha,ALB,['GK'],Brentford,28,1995,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
505,Dominik Szoboszlai,HUN,['MF'],Liverpool,22,2000,23.4,115,4.92,84,21,4,3,3,0,7,0.30,5,0,0,1,1,0,2023-2024
506,Matt Targett,ENG,['DF'],Newcastle Utd,27,1995,0.9,4,4.62,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
507,James Tarkowski,ENG,['DF'],Everton,30,1992,38.0,44,1.16,38,0,1,4,0,1,3,0.08,3,0,0,0,0,0,2023-2024
508,Jimi Tauriainen,ENG,['FW'],Chelsea,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
509,Nuno Tavares,POR,['DF'],Nott'ham Forest,23,2000,5.1,9,1.77,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
510,Marcus Tavernier,ENG,['FW'],Bournemouth,24,1999,23.5,101,4.29,72,14,5,5,4,1,9,0.38,6,2,0,0,1,0,2023-2024
511,Charlie Taylor,ENG,['DF'],Burnley,29,1993,25.9,34,1.31,30,0,0,2,1,1,2,0.08,1,0,0,1,0,0,2023-2024
512,Kenny Tete,NED,['DF'],Fulham,27,1995,9.6,15,1.56,11,0,2,1,1,0,2,0.21,1,0,0,0,1,0,2023-2024
513,Luke Thomas,ENG,['DF'],Sheffield Utd,22,2001,10.2,10,0.98,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0,2023-2024
514,Youri Tielemans,BEL,"['MF', 'FW']",Aston Villa,26,1997,18.0,49,2.72,40,1,1,3,2,2,16,0.89,14,0,0,1,0,1,2023-2024
515,Jurriën Timber,NED,['DF'],Arsenal,22,2001,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
516,Harry Toffolo,ENG,['DF'],Nott'ham Forest,27,1995,16.2,25,1.54,16,7,0,2,0,0,4,0.25,4,0,0,0,0,0,2023-2024
517,Takehiro Tomiyasu,JPN,['DF'],Arsenal,24,1998,12.8,17,1.33,16,0,0,1,0,0,2,0.16,2,0,0,0,0,0,2023-2024
518,James Tomkins,ENG,['DF'],Crystal Palace,34,1989,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
519,Sandro Tonali,ITA,['MF'],Newcastle Utd,23,2000,4.9,12,2.47,10,1,0,0,1,0,3,0.62,2,0,0,0,1,0,2023-2024
520,Ivan Toney,ENG,['FW'],Brentford,27,1996,16.1,39,2.42,22,5,4,4,4,0,6,0.37,4,0,1,1,0,0,2023-2024
521,Pau Torres,ESP,['DF'],Aston Villa,26,1997,27.4,23,0.84,22,1,0,0,0,0,1,0.04,1,0,0,0,0,0,2023-2024
522,Andros Townsend,ENG,"['MF', 'FW']",Luton Town,32,1991,13.4,36,2.68,24,5,3,3,1,0,6,0.45,4,0,1,1,0,0,2023-2024
523,James Trafford,ENG,['GK'],Burnley,20,2002,28.0,7,0.25,3,4,0,0,0,0,1,0.04,0,1,0,0,0,0,2023-2024
