,player_name,player_age,player_position,market_value,from_club,to_club,transfer_fee,transfer_season,remaining_contract_length,nation,90s,sh/90,sot/90,league,sca90,gca90,gls/90,npxg/90,sca_passlive/90,sca_passdead/90,sca_to/90,gca_passlive/90,gca_passdead/90,gca_to/90,total_cmp/90,prgdist_passing/90,ast/90,xa/90,kp/90,1/3_passing/90,ppa/90,prgp/90,touches_att_3rd/90,touches_att_pen/90,carries/90,prgdist_possesion/90,1/3_possesion/90,cpa/90,takeons_succ/90,takeons_tkld/90,prgr/90
105,luis diaz,28,LW,70000000.0,LIV,Bayern Munich,70000000.0,25/26,23,COL,26.7,2.66,1.13,premier-league,4.39,0.6,0.4868913857677903,0.449438202247191,3.295880149812734,0.0,0.599250936329588,0.4868913857677903,0.0,0.03745318352059925,27.56554307116105,94.86891385767791,0.18726591760299627,0.16853932584269662,2.0973782771535583,1.797752808988764,1.7228464419475655,4.119850187265918,26.44194756554307,6.254681647940075,29.213483146067418,110.86142322097379,2.059925093632959,2.0973782771535583,1.9850187265917603,1.9101123595505618,10.97378277153558
106,darwin nunez,26,CF,45000000.0,LIV,Al-Hilal SFC,53000000.0,25/26,35,URU,12.6,2.7,1.03,premier-league,2.46,0.32,0.39682539682539686,0.4603174603174603,1.6666666666666667,0.0,0.31746031746031744,0.2380952380952381,0.0,0.0,12.936507936507937,46.58730158730159,0.15873015873015872,0.03968253968253968,0.873015873015873,0.7142857142857143,0.2380952380952381,2.142857142857143,16.666666666666668,5.8730158730158735,15.952380952380953,45.07936507936508,1.507936507936508,0.9523809523809524,0.6349206349206349,1.1111111111111112,6.190476190476191
107,rayan cherki,21,RW,45000000.0,Olympique Lyon,MCI,36500000.0,25/26,13,FRA,22.7,1.98,0.84,ligue-1,6.44,0.88,0.3524229074889868,0.22026431718061676,4.4493392070484585,0.9251101321585904,0.4845814977973568,0.6607929515418502,0.0881057268722467,0.04405286343612335,47.53303964757709,226.43171806167402,0.4845814977973568,0.5154185022026432,3.303964757709251,4.273127753303965,3.392070484581498,9.07488986784141,36.38766519823788,5.814977973568282,44.97797356828194,159.0308370044053,4.008810572687225,1.8061674008810573,2.1145374449339207,1.894273127753304,8.105726872246697
108,benjamin sesko,22,CF,70000000.0,RB Leipzig,MUN,76500000.0,25/26,47,SVN,26.4,2.5,1.1,bundesliga,1.93,0.34,0.49242424242424243,0.31818181818181823,1.1742424242424243,0.0,0.4166666666666667,0.15151515151515152,0.0,0.07575757575757576,15.71969696969697,43.371212121212125,0.1893939393939394,0.06439393939393939,0.7196969696969697,0.946969696969697,0.34090909090909094,1.7424242424242424,13.522727272727273,3.4469696969696972,16.81818181818182,46.59090909090909,1.0984848484848486,0.5303030303030303,1.4772727272727273,1.2121212121212122,5.340909090909091
109,antony,25,RW,35000000.0,MUN,Real Betis Balompié,22000000.0,25/26,22,BRA,15.1,2.84,1.12,la-liga,5.09,0.6,0.33112582781456956,0.19205298013245034,4.039735099337748,0.26490066225165565,0.33112582781456956,0.3973509933774835,0.0,0.06622516556291391,41.19205298013245,146.42384105960267,0.13245033112582782,0.19205298013245034,2.384105960264901,2.251655629139073,2.847682119205298,4.437086092715232,38.741721854304636,4.172185430463577,43.90728476821192,180.72847682119206,5.099337748344371,1.9867549668874174,1.589403973509934,2.185430463576159,10.397350993377483
110,antony,25,RW,35000000.0,MUN,Real Betis Balompié,22000000.0,25/26,22,BRA,1.6,3.83,1.91,premier-league,5.11,0.0,0.0,0.625,3.75,0.0,0.625,0.0,0.0,0.0,35.0,69.375,0.0,0.125,1.875,0.625,3.125,3.75,33.75,5.0,37.5,113.75,3.75,0.625,2.5,3.75,4.375
111,nick woltemade,23,CF,30000000.0,VfB Stuttgart,NEW,75000000.0,25/26,34,GER,18.0,2.55,1.28,bundesliga,4.38,0.55,0.6666666666666666,0.4444444444444444,3.0555555555555554,0.0,0.4444444444444444,0.2777777777777778,0.0,0.2222222222222222,19.166666666666668,58.77777777777778,0.1111111111111111,0.18888888888888888,2.0555555555555554,1.7222222222222223,1.2777777777777777,2.888888888888889,22.5,8.833333333333334,26.11111111111111,53.94444444444444,1.5555555555555556,1.2222222222222223,1.7222222222222223,2.0555555555555554,7.833333333333333
112,anthony elanga,23,RW,42000000.0,NFO,NEW,61400000.0,25/26,36,SWE,27.8,1.58,0.86,premier-league,3.67,0.65,0.2158273381294964,0.1618705035971223,2.014388489208633,0.8273381294964028,0.17985611510791366,0.3597122302158273,0.14388489208633093,0.03597122302158273,19.424460431654676,95.68345323741006,0.39568345323741005,0.1834532374100719,1.7985611510791366,1.1510791366906474,0.935251798561151,2.2661870503597124,24.424460431654676,3.9568345323741005,21.58273381294964,91.51079136690647,1.618705035971223,1.7266187050359711,0.8992805755395683,1.4028776978417266,8.237410071942445
113,dan ndoye,24,RW,35000000.0,Bologna FC 1909,NFO,42000000.0,25/26,23,SUI,23.8,2.1,0.71,serie-a,3.7,0.38,0.3361344537815126,0.226890756302521,2.3949579831932772,0.08403361344537814,0.37815126050420167,0.3361344537815126,0.0,0.0,21.80672268907563,77.89915966386555,0.1680672268907563,0.1134453781512605,1.134453781512605,1.638655462184874,1.0924369747899159,3.1092436974789917,23.52941176470588,4.411764705882352,31.72268907563025,127.52100840336134,2.26890756302521,2.100840336134454,1.5546218487394958,1.8067226890756303,9.705882352941176
114,dilane bakwa,23,RW,25000000.0,RC Strasbourg Alsace,NFO,35000000.0,25/26,22,FRA,27.7,1.87,0.79,ligue-1,3.97,0.58,0.21660649819494585,0.1696750902527076,2.4187725631768955,0.7581227436823105,0.36101083032490977,0.4693140794223827,0.036101083032490974,0.036101083032490974,29.16967509025271,149.09747292418774,0.2888086642599278,0.21660649819494585,1.696750902527076,2.4187725631768955,1.444043321299639,4.657039711191336,24.729241877256317,2.851985559566787,32.12996389891697,105.92057761732852,2.527075812274368,1.516245487364621,1.8050541516245489,2.3465703971119134,8.989169675090253
115,arnaud kalimuendo,23,CF,22000000.0,Stade Rennais FC,NFO,30000000.0,25/26,22,FRA,28.6,2.37,1.01,ligue-1,1.71,0.21,0.5944055944055944,0.3111888111888112,1.2937062937062938,0.0,0.1048951048951049,0.13986013986013984,0.0,0.0,16.678321678321677,43.531468531468526,0.1048951048951049,0.07342657342657342,0.6643356643356643,1.2587412587412588,0.4895104895104895,2.5174825174825175,13.706293706293705,4.405594405594405,18.216783216783217,44.510489510489506,1.048951048951049,0.9440559440559441,0.7342657342657343,1.3636363636363635,5.839160839160839
116,ramon sosa,25,LW,12000000.0,NFO,Sociedade Esportiva Palmeiras,12500000.0,25/26,48,PAR,3.3,3.36,1.53,premier-league,4.23,0.0,0.30303030303030304,0.30303030303030304,3.3333333333333335,0.0,0.6060606060606061,0.0,0.0,0.0,20.0,85.75757575757576,0.0,0.12121212121212123,2.4242424242424243,0.6060606060606061,1.5151515151515151,1.8181818181818183,23.333333333333336,4.545454545454546,22.72727272727273,100.90909090909092,2.121212121212121,1.5151515151515151,2.4242424242424243,1.5151515151515151,5.151515151515151
117,mohammed kudus,24,RW,45000000.0,WHU,TOT,63800000.0,25/26,36,GHA,28.8,2.61,0.73,premier-league,3.72,0.35,0.1736111111111111,0.23958333333333334,2.569444444444444,0.034722222222222224,0.5555555555555556,0.20833333333333331,0.0,0.034722222222222224,24.82638888888889,62.5,0.10416666666666666,0.09375,1.0763888888888888,1.597222222222222,1.0069444444444444,2.7430555555555554,21.25,4.409722222222222,29.23611111111111,90.72916666666667,2.048611111111111,1.4583333333333333,3.194444444444444,3.4027777777777777,7.5
118,mathys tel,20,CF,35000000.0,Bayern Munich,TOT,35000000.0,25/26,48,FRA,2.8,3.52,1.05,bundesliga,1.41,0.7,0.0,0.25,1.0714285714285714,0.35714285714285715,0.0,0.7142857142857143,0.0,0.0,38.57142857142858,117.50000000000001,0.35714285714285715,0.2142857142857143,0.35714285714285715,1.7857142857142858,1.4285714285714286,3.2142857142857144,31.78571428571429,5.0,38.92857142857143,70.71428571428572,2.5,1.0714285714285714,2.142857142857143,2.142857142857143,12.142857142857144
119,mathys tel,20,CF,35000000.0,Bayern Munich,TOT,35000000.0,25/26,48,FRA,10.1,2.17,0.79,premier-league,2.77,0.2,0.19801980198019803,0.21782178217821785,1.7821782178217822,0.09900990099009901,0.297029702970297,0.09900990099009901,0.0,0.0,18.316831683168317,65.94059405940594,0.09900990099009901,0.1485148514851485,1.3861386138613863,1.188118811881188,1.3861386138613863,2.0792079207920793,21.485148514851485,3.9603960396039604,26.33663366336634,79.70297029702971,2.2772277227722775,1.0891089108910892,1.4851485148514851,3.0693069306930694,7.128712871287129
120,son heung min,33,LW,20000000.0,TOT,Los Angeles FC,22000000.0,25/26,11,KOR,23.4,2.35,1.02,premier-league,4.99,0.64,0.29914529914529914,0.2435897435897436,3.717948717948718,0.3418803418803419,0.4273504273504274,0.5555555555555556,0.0,0.0,31.1965811965812,122.52136752136752,0.38461538461538464,0.21794871794871795,2.1367521367521367,1.7094017094017095,2.1794871794871797,4.743589743589744,28.54700854700855,5.213675213675214,32.52136752136752,111.66666666666667,2.094017094017094,1.8803418803418805,1.2393162393162394,1.7521367521367524,11.324786324786325
121,bryan gil,24,LW,15000000.0,TOT,Girona FC,6000000.0,25/26,10,ESP,19.1,1.67,0.78,la-liga,2.93,0.26,0.15706806282722513,0.12041884816753926,2.0418848167539267,0.15706806282722513,0.41884816753926696,0.2617801047120419,0.0,0.0,32.5130890052356,94.65968586387434,0.15706806282722513,0.16753926701570682,1.0994764397905759,1.413612565445026,1.7277486910994764,3.8743455497382198,29.738219895287955,4.293193717277487,37.43455497382199,110.10471204188481,2.25130890052356,1.7801047120418847,2.1465968586387434,2.7225130890052354,10.994764397905758
122,jorgen strand larsen,25,CF,30000000.0,Celta de Vigo,WOL,27000000.0,25/26,36,NOR,28.7,1.88,1.15,premier-league,1.46,0.21,0.4878048780487805,0.35888501742160284,1.1498257839721255,0.03484320557491289,0.03484320557491289,0.20905923344947736,0.0,0.0,10.278745644599303,24.285714285714285,0.13937282229965156,0.03484320557491289,0.7317073170731707,0.662020905923345,0.13937282229965156,1.0104529616724738,10.59233449477352,3.7630662020905925,12.020905923344948,16.16724738675958,0.4878048780487805,0.31358885017421606,0.2787456445993031,0.3832752613240418,3.902439024390244
123,fabio silva,23,CF,20000000.0,WOL,Borussia Dortmund,22500000.0,25/26,10,POR,20.7,2.22,0.96,la-liga,2.08,0.24,0.48309178743961356,0.3091787439613527,1.4492753623188406,0.0,0.1932367149758454,0.14492753623188406,0.0,0.04830917874396135,14.927536231884059,34.29951690821256,0.14492753623188406,0.08695652173913045,0.7729468599033816,0.6280193236714976,0.6763285024154589,1.2560386473429952,16.183574879227052,4.879227053140097,15.942028985507246,39.130434782608695,0.5314009661835749,1.0144927536231885,1.0144927536231885,1.4009661835748792,5.748792270531401
124,goncalo guedes,28,LW,11000000.0,WOL,Real Sociedad,4000000.0,25/26,23,POR,11.1,2.44,0.72,premier-league,2.71,0.72,0.1801801801801802,0.2882882882882883,2.4324324324324325,0.0,0.1801801801801802,0.6306306306306306,0.0,0.0900900900900901,23.333333333333336,95.4954954954955,0.3603603603603604,0.08108108108108109,1.2612612612612613,1.6216216216216217,1.5315315315315317,3.6036036036036037,22.52252252252252,3.6036036036036037,27.38738738738739,95.13513513513514,2.4324324324324325,0.7207207207207208,0.8108108108108109,1.3513513513513513,7.117117117117117
