Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,CK_In,CK_Out,CK_Str,Cmp,Off,Blocks,Season
190,Tyronne Ebuehi,NGA,['DF'],Empoli,27,1995,12.2,570,442,127,9,0,3,23,118,0,0,0,0,426,1,19,2023-2024
191,Éderson,BRA,['MF'],Atalanta,24,1999,31.9,1662,1611,44,42,6,17,17,2,0,0,0,0,1390,7,27,2023-2024
192,Kingsley Ehizibue,NED,['DF'],Udinese,28,1995,10.6,257,223,33,0,0,0,17,33,0,0,0,0,175,1,15,2023-2024
193,Emmanuel Ekong,SWE,['FW'],Empoli,21,2002,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024
194,Caleb Ekuban,GHA,['FW'],Genoa,29,1994,12.6,211,205,6,0,1,1,4,0,0,0,0,0,138,0,10,2023-2024
195,Elif Elmas,MKD,"['FW', 'MF']",Napoli,23,1999,3.8,191,183,7,1,0,0,6,3,3,0,1,0,167,1,4,2023-2024
196,Martin Erlic,CRO,['DF'],Sassuolo,25,1998,29.1,1214,1144,68,53,0,13,5,7,0,0,0,0,972,2,7,2023-2024
197,Giovanni Fabbian,ITA,"['MF', 'FW']",Bologna,20,2003,11.7,287,282,5,3,1,1,4,2,0,0,0,0,225,0,7,2023-2024
198,Nicolò Fagioli,ITA,['MF'],Juventus,22,2001,4.9,223,202,21,6,1,4,19,3,10,1,7,0,193,0,2,2023-2024
199,Wladimiro Falcone,ITA,['GK'],Lecce,28,1995,38.0,1145,836,305,57,0,2,0,0,0,0,0,0,778,4,0,2023-2024
200,Davide Faraoni,ITA,['DF'],Hellas Verona,31,1991,6.7,304,235,65,4,1,4,19,59,2,0,1,0,228,4,6,2023-2024
201,Davide Faraoni,ITA,['DF'],Fiorentina,31,1991,4.4,248,200,47,5,1,0,17,41,1,0,1,0,190,1,7,2023-2024
202,Federico Fazio,ARG,['DF'],Salernitana,36,1987,15.1,587,540,44,34,0,2,0,8,0,0,0,0,440,3,5,2023-2024
203,Jacopo Fazzini,ITA,['MF'],Empoli,20,2003,13.7,499,445,52,23,4,1,54,4,24,7,13,0,343,2,19,2023-2024
204,Lewis Ferguson,SCO,['MF'],Bologna,23,1999,30.1,1778,1740,34,16,7,9,11,17,1,0,0,0,1571,4,37,2023-2024
205,Andrea Ferraris,ITA,['MF'],Monza,20,2003,0.1,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0,2023-2024
206,João Ferreira,POR,['DF'],Udinese,22,2001,20.2,858,703,153,24,2,10,21,129,0,0,0,0,649,2,22,2023-2024
207,Seydou Fini,ITA,"['DF', 'FW']",Genoa,17,2006,0.4,14,12,2,0,0,0,1,2,0,0,0,0,9,0,0,2023-2024
208,Vincenzo Fiorillo,ITA,['GK'],Salernitana,33,1990,4.0,128,59,67,13,0,0,0,0,0,0,0,0,53,2,0,2023-2024
209,Alessandro Florenzi,ITA,['DF'],Milan,32,1991,19.2,1277,1055,218,51,1,20,122,104,63,28,30,0,1055,4,16,2023-2024
210,Michael Folorunsho,ITA,"['MF', 'FW']",Hellas Verona,25,1998,30.9,796,768,25,14,1,12,64,11,0,0,0,0,486,3,32,2023-2024
211,Davide Frattesi,ITA,['MF'],Inter,23,1999,10.6,301,293,7,6,2,2,11,1,0,0,0,0,235,1,7,2023-2024
212,Morten Frendrup,DEN,['MF'],Genoa,22,2001,34.9,1224,1181,41,10,1,4,12,22,0,0,0,0,979,2,38,2023-2024
213,Remo Freuler,SUI,['MF'],Bologna,31,1992,29.2,1890,1789,97,87,1,4,9,10,0,0,0,0,1710,4,22,2023-2024
214,Gerardo Fusco,ITA,['FW'],Salernitana,18,2005,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0,2023-2024
215,Matteo Gabbia,ITA,['DF'],Milan,23,1999,14.2,902,862,39,19,0,2,0,4,0,0,0,0,815,1,7,2023-2024
216,Gianluca Gaetano,ITA,"['FW', 'MF']",Cagliari,23,2000,8.3,236,216,18,8,2,1,15,0,4,1,2,0,171,2,5,2023-2024
217,Gianluca Gaetano,ITA,['MF'],Napoli,23,2000,1.8,79,78,1,1,0,1,3,0,0,0,0,0,70,0,1,2023-2024
218,Roberto Gagliardini,ITA,"['MF', 'DF']",Monza,29,1994,26.2,1487,1427,57,45,2,13,8,8,3,0,0,0,1339,3,11,2023-2024
219,Pablo Galdames Millán,CHI,"['MF', 'DF']",Genoa,26,1996,0.1,23,23,0,0,0,0,0,0,0,0,0,0,21,0,0,2023-2024
220,Antonino Gallo,ITA,['DF'],Lecce,23,2000,27.7,1408,1087,313,49,0,9,138,249,15,1,7,0,995,8,37,2023-2024
221,Luca Garritano,ITA,"['MF', 'DF']",Frosinone,29,1994,5.4,220,203,17,4,0,2,16,5,8,3,3,0,147,0,10,2023-2024
222,Federico Gatti,ITA,['DF'],Juventus,25,1998,29.3,1370,1295,71,23,1,13,19,48,0,0,0,0,1166,4,21,2023-2024
223,Francesco Gelli,ITA,"['MF', 'DF']",Frosinone,26,1996,17.3,743,612,129,32,2,0,53,52,43,18,5,1,604,2,18,2023-2024
224,Luca Gemello,ITA,['GK'],Torino,23,2000,2.0,118,99,17,5,0,0,0,0,0,0,0,0,95,2,0,2023-2024
225,Valentin Gendrey,FRA,['DF'],Lecce,23,2000,33.8,1380,1030,347,31,4,2,61,316,0,0,0,0,1031,3,32,2023-2024
226,Farés Ghedjemis,FRA,"['FW', 'MF']",Frosinone,20,2002,2.0,61,60,1,0,0,0,6,1,0,0,0,0,48,0,3,2023-2024
227,Lautaro Gianetti,ARG,['DF'],Udinese,29,1993,7.0,300,291,9,6,0,0,0,3,0,0,0,0,263,0,4,2023-2024
228,Mario Gila,ESP,['DF'],Lazio,22,2000,20.1,1294,1209,81,45,4,16,8,18,0,0,0,0,1161,4,7,2023-2024
229,Gvidas Gineitis,LTU,['MF'],Torino,19,2004,6.0,284,256,27,12,0,2,22,0,15,10,4,0,227,1,7,2023-2024
230,Olivier Giroud,FRA,['FW'],Milan,36,1986,26.3,492,435,55,1,2,1,3,3,0,0,0,0,338,2,9,2023-2024
231,Edoardo Goldaniga,ITA,['DF'],Cagliari,29,1993,11.2,553,505,46,19,0,19,10,26,0,0,0,0,438,2,0,2023-2024
232,Pierluigi Gollini,ITA,['GK'],Napoli,28,1995,7.0,266,197,69,16,0,2,0,0,0,0,0,0,218,0,0,2023-2024
233,Papu Gómez,ARG,"['MF', 'FW']",Monza,35,1988,0.5,19,13,5,1,1,0,5,0,4,1,2,0,11,1,0,2023-2024
234,Iron Gomis,FRA,['MF'],Salernitana,23,1999,1.5,69,67,2,1,0,0,1,0,1,0,0,0,62,0,2,2023-2024
235,Joan Gonzàlez,ESP,['MF'],Lecce,21,2002,14.3,463,444,16,5,0,7,10,5,0,0,0,0,348,3,10,2023-2024
236,Nicolás González,ARG,['FW'],Fiorentina,25,1998,21.3,789,753,33,3,5,15,39,29,1,1,0,0,560,3,27,2023-2024
237,Alberto Grassi,ITA,['MF'],Empoli,28,1995,20.1,861,818,39,31,3,1,5,4,0,0,0,0,696,4,13,2023-2024
238,Mattéo Guendouzi,FRA,['MF'],Lazio,24,1999,26.3,1119,1081,33,16,5,3,42,17,0,0,0,0,926,5,27,2023-2024
239,Axel Guessand,FRA,['DF'],Udinese,18,2004,0.5,27,27,0,0,0,1,0,0,0,0,0,0,21,0,0,2023-2024
240,Albert Guðmundsson,ISL,"['FW', 'MF']",Genoa,26,1997,33.5,1213,1006,204,80,5,8,179,16,93,34,48,2,907,3,34,2023-2024
241,Emmanuel Gyasi,GHA,"['DF', 'FW']",Empoli,29,1994,20.9,550,500,45,3,1,0,23,41,0,0,0,0,412,5,23,2023-2024
242,Norbert Gyömbér,SVK,['DF'],Salernitana,31,1992,19.6,750,709,39,30,0,1,0,9,0,0,0,0,630,2,2,2023-2024
243,Nicolas Haas,SUI,['MF'],Empoli,27,1996,1.0,51,50,1,1,1,0,0,0,0,0,0,0,46,0,1,2023-2024
244,Ridgeciano Haps,SUR,['DF'],Genoa,30,1993,8.6,221,199,22,0,0,0,16,22,0,0,0,0,161,0,7,2023-2024
245,Abdou Harroui,NED,"['MF', 'FW']",Frosinone,25,1998,11.3,383,361,18,4,4,2,12,6,2,1,0,0,303,4,11,2023-2024
246,Hans Hateboer,NED,['DF'],Atalanta,29,1994,12.4,616,515,97,4,0,2,34,93,0,0,0,0,514,4,16,2023-2024
247,Pantelis Hatzidiakos,GRE,['DF'],Cagliari,26,1997,9.5,405,369,31,11,0,4,6,19,0,0,0,0,328,5,6,2023-2024
248,Silvan Hefti,SUI,"['MF', 'DF']",Genoa,25,1997,1.3,39,30,9,0,0,0,2,9,0,0,0,0,24,0,1,2023-2024
249,Liam Henderson,SCO,['MF'],Empoli,27,1996,0.1,5,3,2,1,0,0,1,0,1,1,0,0,2,0,0,2023-2024
250,Matheus Henrique,BRA,['MF'],Sassuolo,25,1997,27.8,1017,963,51,22,5,16,26,9,15,5,8,0,831,3,17,2023-2024
251,Thomas Henry,FRA,['FW'],Hellas Verona,28,1994,3.7,67,66,1,0,0,1,3,1,0,0,0,0,33,0,2,2023-2024
252,Theo Hernández,FRA,['DF'],Milan,25,1997,31.0,1994,1738,252,80,6,17,68,146,18,4,7,0,1717,4,45,2023-2024
253,Isak Hien,SWE,['DF'],Hellas Verona,24,1999,9.6,394,381,13,12,0,2,0,1,0,0,0,0,324,0,2,2023-2024
254,Isak Hien,SWE,['DF'],Atalanta,24,1999,10.4,472,451,21,14,0,1,0,1,0,0,0,0,417,0,2,2023-2024
255,Emil Holm,SWE,['DF'],Atalanta,23,2000,10.5,457,362,94,2,1,1,35,92,0,0,0,0,304,1,21,2023-2024
256,Martin Hongla,CMR,['MF'],Hellas Verona,25,1998,12.0,474,448,24,19,0,2,4,4,0,0,0,0,391,2,5,2023-2024
257,Sydney van Hooijdonk,NED,['FW'],Bologna,23,2000,2.4,36,30,5,0,0,0,1,0,0,0,0,0,28,1,2,2023-2024
258,Dean Huijsen,ESP,['DF'],Roma,18,2005,5.7,459,441,18,6,0,2,1,7,0,0,0,0,400,0,10,2023-2024
259,Dean Huijsen,ESP,['DF'],Juventus,18,2005,0.1,19,18,0,0,0,1,0,0,0,0,0,0,18,1,0,2023-2024
260,Elseid Hysaj,ALB,['DF'],Lazio,29,1994,13.3,850,734,115,15,1,0,18,100,0,0,0,0,713,1,8,2023-2024
261,Arijon Ibrahimović,GER,"['FW', 'DF']",Frosinone,17,2005,5.3,225,212,11,1,0,2,7,7,3,2,0,0,163,2,6,2023-2024
262,Jonathan Ikone,FRA,['FW'],Fiorentina,25,1998,18.7,476,466,10,2,7,3,11,8,0,0,0,0,388,0,11,2023-2024
263,Chukwubuikem Ikwuemesi,NGA,['FW'],Salernitana,21,2001,11.8,167,156,10,0,3,0,2,0,0,0,0,0,110,1,4,2023-2024
264,Ivan Ilić,SRB,['MF'],Torino,22,2001,23.3,1336,1184,145,81,1,7,91,5,59,59,0,0,1101,7,21,2023-2024
265,Samuel Iling-Junior,ENG,"['DF', 'MF']",Juventus,19,2003,9.0,433,371,60,10,0,3,46,38,12,2,9,0,330,2,17,2023-2024
266,Ciro Immobile,ITA,['FW'],Lazio,33,1990,18.4,461,428,30,2,2,1,7,2,1,0,0,0,338,3,17,2023-2024
267,Gino Infantino,ARG,['MF'],Fiorentina,20,2003,1.1,46,43,1,0,0,1,0,0,0,0,0,0,39,2,1,2023-2024
268,Gustav Isaksen,DEN,['FW'],Lazio,22,2001,11.9,328,311,15,3,3,1,29,9,3,2,0,0,218,2,17,2023-2024
269,Ardian Ismajli,ALB,['DF'],Empoli,26,1996,22.7,1042,943,96,34,1,1,4,48,0,0,0,0,864,3,12,2023-2024
270,Armando Izzo,ITA,['DF'],Monza,31,1992,18.3,1235,1181,54,43,0,5,3,8,0,0,0,0,1122,0,7,2023-2024
271,Filip Jagiełło,POL,['MF'],Genoa,25,1997,0.4,17,17,0,0,0,0,0,0,0,0,0,0,15,0,1,2023-2024
272,Jakub Jankto,CZE,"['MF', 'FW']",Cagliari,27,1996,9.7,253,223,29,8,3,0,26,7,6,1,4,1,161,1,7,2023-2024
273,Juan Jesus,BRA,['DF'],Napoli,32,1991,23.5,1709,1621,86,60,0,7,0,16,0,0,0,0,1547,2,12,2023-2024
274,Álex Jiménez,ESP,['DF'],Milan,18,2005,0.8,43,35,8,0,0,0,1,8,0,0,0,0,39,0,1,2023-2024
275,Kaio Jorge,BRA,['FW'],Frosinone,21,2002,9.0,159,133,26,0,0,1,3,1,0,0,0,0,116,0,5,2023-2024
276,Luka Jović,SRB,['FW'],Milan,25,1997,9.7,182,153,26,2,0,0,1,1,1,0,0,0,133,3,6,2023-2024
277,Hamed Junior Traorè,CIV,['MF'],Napoli,23,2000,4.2,196,195,1,1,0,3,7,0,0,0,0,0,167,0,1,2023-2024
278,Mohamed Kaba,FRA,['MF'],Lecce,21,2001,15.3,438,414,21,7,1,1,7,2,0,0,0,0,349,3,7,2023-2024
279,Christian Kabasele,BEL,['DF'],Udinese,32,1991,9.6,314,269,44,11,0,1,2,17,0,0,0,0,257,1,6,2023-2024
280,Yayah Kallon,SLE,['FW'],Hellas Verona,22,2001,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024
281,Pierre Kalulu,FRA,['DF'],Milan,23,2000,4.2,259,242,17,6,1,0,5,11,0,0,0,0,230,0,8,2023-2024
282,Daichi Kamada,JPN,['MF'],Lazio,26,1996,17.2,921,907,12,6,4,5,11,4,0,0,0,0,810,2,21,2023-2024
283,Hassane Kamara,CIV,['DF'],Udinese,29,1994,24.7,818,694,120,6,0,4,71,113,1,0,0,0,600,4,29,2023-2024
284,Yann Karamoh,FRA,"['MF', 'FW']",Torino,25,1998,1.8,66,61,5,0,0,0,5,5,0,0,0,0,45,0,1,2023-2024
285,Jesper Karlsson,SWE,['FW'],Bologna,25,1998,3.8,152,131,20,4,0,0,24,2,14,7,5,0,103,1,5,2023-2024
286,Rick Karsdorp,NED,['DF'],Roma,28,1995,13.2,684,559,119,4,0,2,28,115,0,0,0,0,544,6,15,2023-2024
287,Grigoris Kastanos,CYP,"['MF', 'DF']",Salernitana,25,1998,16.4,650,549,98,21,4,10,38,49,27,5,6,0,458,3,23,2023-2024
288,Michael Kayode,ITA,['DF'],Fiorentina,19,2004,22.9,1297,1083,211,17,0,4,66,194,0,0,0,0,1056,3,40,2023-2024
289,Moise Kean,ITA,['FW'],Juventus,23,2000,7.3,96,88,7,0,0,1,1,1,0,0,0,0,66,1,5,2023-2024
290,Simon Kjær,DEN,['DF'],Milan,34,1989,13.0,833,807,26,20,0,4,1,2,0,0,0,0,735,0,2,2023-2024
291,Davy Klaassen,NED,['MF'],Inter,30,1993,2.3,95,94,1,1,0,1,0,0,0,0,0,0,82,0,2,2023-2024
292,Sead Kolašinac,BIH,['DF'],Atalanta,30,1993,24.2,1278,1192,81,28,1,4,9,53,0,0,0,0,1077,5,26,2023-2024
293,Teun Koopmeiners,NED,['MF'],Atalanta,25,1998,29.2,1419,1280,129,34,3,9,121,13,59,31,20,0,1092,10,32,2023-2024
294,Filip Kostić,SRB,['DF'],Juventus,30,1992,20.2,997,808,187,18,0,5,168,109,60,19,37,0,726,2,38,2023-2024
295,Christian Kouamé,CIV,['FW'],Fiorentina,25,1997,12.1,448,431,11,2,3,1,20,7,2,0,0,0,325,6,13,2023-2024
296,Viktor Kovalenko,UKR,['MF'],Empoli,27,1996,6.8,250,233,17,4,2,1,13,3,6,3,2,0,179,0,5,2023-2024
297,Rasmus Kristensen,DEN,['DF'],Roma,26,1997,19.4,1037,879,152,8,1,1,44,144,0,0,0,0,799,6,25,2023-2024
298,Thomas Kristensen,DEN,['DF'],Udinese,21,2002,23.3,863,725,134,32,0,11,1,97,0,0,0,0,662,4,8,2023-2024
299,Nikola Krstović,MNE,['FW'],Lecce,23,2000,26.4,526,476,48,1,5,2,4,7,0,0,0,0,354,2,20,2023-2024
300,Rade Krunić,BIH,['MF'],Milan,29,1993,7.6,431,401,30,27,1,1,4,3,0,0,0,0,388,0,2,2023-2024
301,Marash Kumbulla,ALB,['DF'],Sassuolo,23,2000,4.0,106,98,8,3,0,0,0,0,0,0,0,0,83,0,0,2023-2024
302,Justin Kumi,ITA,['FW'],Sassuolo,19,2004,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2023-2024
303,Berkan Kutlu,TUR,['MF'],Genoa,25,1998,2.2,64,59,5,2,0,2,12,0,2,1,1,0,46,0,3,2023-2024
304,Khvicha Kvaratskhelia,GEO,['FW'],Napoli,22,2001,30.4,1200,1110,86,17,6,30,99,22,45,27,12,0,965,4,22,2023-2024
305,Giorgi Kvernadze,GEO,"['FW', 'DF']",Frosinone,20,2003,0.7,36,32,4,0,0,0,1,4,0,0,0,0,31,0,2,2023-2024
306,Giorgos Kyriakopoulos,GRE,['DF'],Monza,27,1996,19.0,1080,908,170,17,0,0,84,136,17,1,16,0,891,2,30,2023-2024
307,Gianluca Lapadula,PER,['FW'],Cagliari,33,1990,13.4,171,148,22,1,0,0,7,0,0,0,0,0,120,1,5,2023-2024
308,Armand Lauriente,FRA,['FW'],Sassuolo,24,1998,32.3,908,805,103,15,4,11,135,14,72,47,6,1,628,0,32,2023-2024
309,Valentino Lazaro,AUT,"['DF', 'MF']",Torino,27,1996,22.2,1106,884,216,17,1,3,127,147,52,37,11,0,839,6,23,2023-2024
310,Darko Lazović,SRB,"['FW', 'MF']",Hellas Verona,32,1990,21.4,671,581,88,18,1,3,97,41,28,13,14,0,431,2,33,2023-2024
311,Manuel Lazzari,ITA,['DF'],Lazio,29,1993,18.6,975,819,156,11,0,2,56,145,0,0,0,0,826,0,28,2023-2024
312,Nicola Leali,ITA,['GK'],Genoa,30,1993,2.0,72,53,19,9,0,0,0,0,0,0,0,0,40,0,0,2023-2024
313,Rafael Leão,POR,['FW'],Milan,24,1999,27.9,1032,984,42,5,7,8,108,25,10,0,0,0,760,6,27,2023-2024
314,Jesper Lindstrøm,DEN,"['FW', 'MF']",Napoli,23,2000,4.8,229,215,14,4,1,2,12,6,4,1,2,1,188,0,11,2023-2024
315,Karol Linetty,POL,['MF'],Torino,28,1995,20.6,884,849,31,24,0,7,19,2,5,2,3,0,755,4,8,2023-2024
316,Luca Lipani,ITA,['MF'],Sassuolo,18,2005,4.3,160,157,3,3,0,2,5,0,0,0,0,0,123,0,3,2023-2024
317,Pol Lirola,ESP,['DF'],Frosinone,25,1997,17.1,722,627,93,15,2,2,25,78,0,0,0,0,556,2,20,2023-2024
318,Marcin Listkowski,POL,['FW'],Lecce,25,1998,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2023-2024
319,Diego Llorente,ESP,['DF'],Roma,29,1993,24.1,1648,1592,55,28,1,3,6,8,0,0,0,0,1501,1,11,2023-2024
320,Stanislav Lobotka,SVK,['MF'],Napoli,28,1994,36.5,2278,2209,63,37,4,14,3,2,0,0,0,0,2081,6,14,2023-2024
321,Manuel Locatelli,ITA,['MF'],Juventus,25,1998,33.4,1988,1871,108,98,5,34,10,10,0,0,0,0,1703,9,15,2023-2024
322,Ruben Loftus-Cheek,ENG,['MF'],Milan,27,1996,23.0,733,724,7,1,1,1,13,1,0,0,0,0,619,2,8,2023-2024
323,Ademola Lookman,NGA,"['FW', 'MF']",Atalanta,25,1997,21.0,838,759,79,6,6,4,69,8,52,20,17,0,635,0,28,2023-2024
324,Maxime Lopez,FRA,['MF'],Fiorentina,25,1997,8.9,673,646,27,14,0,3,16,1,11,0,10,0,595,0,5,2023-2024
325,Maxime Lopez,FRA,['MF'],Sassuolo,25,1997,1.6,136,134,2,2,1,1,0,0,0,0,0,0,124,0,1,2023-2024
326,Matteo Lovato,ITA,['DF'],Torino,23,2000,6.0,272,266,6,5,0,0,0,1,0,0,0,0,243,0,1,2023-2024
327,Matteo Lovato,ITA,['DF'],Salernitana,23,2000,10.5,400,366,30,28,0,1,1,1,0,0,0,0,323,4,2,2023-2024
328,Sandi Lovrić,SVN,['MF'],Udinese,25,1998,22.1,718,621,92,37,2,7,82,10,43,15,22,0,543,5,17,2023-2024
329,Lorenzo Lucca,ITA,['FW'],Udinese,22,2000,28.8,454,432,18,0,0,3,8,2,0,0,0,0,271,4,15,2023-2024
330,Jhon Lucumí,COL,['DF'],Bologna,25,1998,24.6,1857,1771,84,57,0,13,1,16,0,0,0,0,1734,2,8,2023-2024
331,José Luis Palomino,ARG,['DF'],Atalanta,33,1990,0.3,32,31,1,1,0,0,0,0,0,0,0,0,25,0,0,2023-2024
332,Romelu Lukaku,BEL,['FW'],Roma,30,1993,29.3,621,574,40,0,0,1,13,0,0,0,0,0,438,7,26,2023-2024
333,Karlo Lulić,CRO,['MF'],Frosinone,27,1996,0.2,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0,2023-2024
334,Sebastiano Luperto,ITA,['DF'],Empoli,26,1996,37.8,1785,1657,122,71,2,8,12,33,0,0,0,0,1455,6,10,2023-2024
335,Mateus Lusuardi,BRA,['DF'],Frosinone,19,2004,2.4,154,134,19,4,0,0,1,15,0,0,0,0,134,1,0,2023-2024
336,Zito Luvumbo,ANG,"['FW', 'MF']",Cagliari,21,2002,21.6,388,354,29,3,2,2,82,10,8,0,3,0,246,5,23,2023-2024
337,Charalampos Lykogiannis,GRE,['DF'],Bologna,29,1993,10.0,594,496,96,9,0,8,59,84,3,2,1,0,451,2,16,2023-2024
338,Giulio Maggiore,ITA,['MF'],Salernitana,25,1998,20.0,797,777,13,12,1,4,3,0,0,0,0,0,619,7,23,2023-2024
339,Giangiacomo Magnani,ITA,['DF'],Hellas Verona,27,1995,27.2,994,939,49,48,0,21,12,1,0,0,0,0,785,6,6,2023-2024
340,Mike Maignan,FRA,['GK'],Milan,28,1995,29.0,1228,1027,190,43,0,2,0,0,0,0,0,0,1033,11,2,2023-2024
341,Antoine Makoumbou,CGO,['MF'],Cagliari,25,1998,30.0,1210,1171,33,23,4,19,11,8,0,0,0,0,1065,6,11,2023-2024
342,Daniel Maldini,ITA,"['MF', 'FW']",Monza,21,2001,3.7,114,103,11,2,1,0,9,0,8,3,2,0,89,0,1,2023-2024
343,Daniel Maldini,ITA,"['FW', 'MF']",Empoli,21,2001,2.9,80,68,10,3,0,1,5,1,1,1,0,0,61,2,3,2023-2024
344,Youssef Maleh,MAR,['MF'],Empoli,24,1998,28.9,1028,975,44,18,4,5,47,7,9,4,4,0,790,9,27,2023-2024
345,Ruslan Malinovskyi,UKR,['MF'],Genoa,30,1993,17.2,719,688,26,15,5,9,19,5,5,4,0,1,573,5,13,2023-2024
346,Gianluca Mancini,ITA,['DF'],Roma,27,1996,31.9,2011,1909,98,72,2,7,24,5,0,0,0,0,1744,4,6,2023-2024
347,Marco Mancosu,ITA,"['MF', 'FW']",Cagliari,34,1988,1.7,62,54,7,2,1,0,4,0,1,0,1,0,39,1,2,2023-2024
348,Christos Mandas,GRE,['GK'],Lazio,21,2001,8.0,269,220,49,20,0,0,0,0,0,0,0,0,181,0,0,2023-2024
349,Rolando Mandragora,ITA,['MF'],Fiorentina,26,1997,17.6,761,701,60,32,0,8,34,5,19,4,7,0,606,0,16,2023-2024
350,Kostas Manolas,GRE,['DF'],Salernitana,32,1991,5.4,303,295,8,8,1,2,1,0,0,0,0,0,276,0,0,2023-2024
351,Riccardo Marchizza,ITA,['DF'],Frosinone,25,1998,12.8,558,444,112,10,0,2,22,102,0,0,0,0,423,2,16,2023-2024
352,Gian Marco Ferrari,ITA,['DF'],Sassuolo,31,1992,25.2,1300,1193,104,69,0,10,14,7,0,0,0,0,1073,3,6,2023-2024
353,Pablo Marí,ESP,['DF'],Monza,29,1993,29.1,1737,1670,66,31,0,5,4,12,0,0,0,0,1581,1,6,2023-2024
354,Mirko Marić,CRO,['FW'],Monza,28,1995,3.2,91,87,4,0,0,0,1,0,0,0,0,0,66,0,4,2023-2024
355,Răzvan Marin,ROU,['MF'],Empoli,27,1996,20.2,907,747,154,90,8,2,98,3,57,20,33,0,671,6,11,2023-2024
356,Agustín Martegani,ARG,['MF'],Salernitana,23,2000,8.1,297,280,12,8,1,1,1,2,2,0,0,0,248,5,4,2023-2024
357,Aarón Martín,ESP,['DF'],Genoa,26,1997,15.3,619,495,119,16,0,2,106,71,32,7,21,0,431,5,22,2023-2024
358,Tommaso Martinelli,ITA,['GK'],Fiorentina,17,2006,1.0,49,38,11,2,0,1,0,0,0,0,0,0,37,0,0,2023-2024
359,Josep Martinez,ESP,['GK'],Genoa,25,1998,36.0,1430,1129,295,124,0,5,0,0,0,0,0,0,1017,6,2,2023-2024
360,Lautaro Martínez,ARG,['FW'],Inter,25,1997,29.5,782,734,42,4,12,3,15,1,0,0,0,0,604,6,28,2023-2024
361,Lucas Martínez Quarta,ARG,['DF'],Fiorentina,27,1996,25.5,1668,1609,50,47,2,28,5,3,0,0,0,0,1362,9,14,2023-2024
362,Adam Marušić,MNE,['DF'],Lazio,30,1992,34.4,1880,1575,304,20,0,4,44,284,0,0,0,0,1560,1,27,2023-2024
363,Adam Masina,MAR,['DF'],Udinese,29,1994,0.7,30,27,3,0,0,0,0,3,0,0,0,0,22,0,1,2023-2024
364,Adam Masina,MAR,['DF'],Torino,29,1994,11.4,652,620,31,8,0,1,4,17,0,0,0,0,557,1,2,2023-2024
365,Alan Matturro,URU,['DF'],Genoa,18,2004,1.2,25,24,1,0,0,0,0,1,0,0,0,0,16,0,1,2023-2024
366,Luca Mazzitelli,ITA,['MF'],Frosinone,27,1995,24.6,1309,1234,67,38,5,10,42,5,12,7,3,0,974,8,21,2023-2024
367,Pasquale Mazzocchi,ITA,['DF'],Salernitana,28,1995,14.1,635,502,131,11,1,4,42,119,1,0,1,0,460,2,17,2023-2024
368,Pasquale Mazzocchi,ITA,['DF'],Napoli,28,1995,4.8,276,237,39,4,2,3,14,35,0,0,0,0,225,0,2,2023-2024
369,Jordi Mboula,ESP,"['FW', 'MF']",Hellas Verona,24,1999,3.4,69,68,1,1,0,1,8,0,0,0,0,0,46,0,9,2023-2024
370,Weston McKennie,USA,"['MF', 'DF']",Juventus,24,1998,28.8,1172,990,178,9,3,6,59,168,1,0,0,0,898,4,23,2023-2024
371,Arthur Melo,BRA,['MF'],Fiorentina,26,1996,22.1,1502,1413,87,63,3,8,21,13,9,0,8,1,1372,2,15,2023-2024
372,Leonardo Mendicino,ITA,['MF'],Atalanta,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024
373,Alex Meret,ITA,['GK'],Napoli,26,1997,30.8,914,726,185,48,0,1,0,0,0,0,0,0,769,3,1,2023-2024
374,Junior Messias,BRA,"['MF', 'DF']",Genoa,32,1991,11.7,337,307,30,5,1,3,24,14,4,2,2,0,245,0,7,2023-2024
375,Nikola Milenković,SRB,['DF'],Fiorentina,25,1997,27.9,1584,1540,40,36,0,15,0,3,0,0,0,0,1341,4,14,2023-2024
376,Arkadiusz Milik,POL,['FW'],Juventus,29,1994,10.2,270,260,9,1,3,2,4,1,0,0,0,0,215,1,3,2023-2024
377,Vanja Milinković-Savić,SRB,['GK'],Torino,26,1997,36.0,1536,1207,320,81,0,4,0,0,0,0,0,0,984,9,0,2023-2024
378,Yerry Mina,COL,"['DF', 'MF']",Fiorentina,28,1994,0.5,17,15,2,2,0,0,0,0,0,0,0,0,15,0,0,2023-2024
379,Yerry Mina,COL,['DF'],Cagliari,28,1994,13.5,562,517,44,43,0,4,2,1,0,0,0,0,448,1,2,2023-2024
380,Aleksei Miranchuk,RUS,"['MF', 'FW']",Atalanta,27,1995,13.1,622,553,68,11,2,5,83,2,52,31,16,0,454,1,22,2023-2024
