Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,CK_In,CK_Out,CK_Str,Cmp,Off,Blocks,Season
227,Joan Gonzàlez,ESP,['MF'],Lecce,20,2002,24.4,782,733,45,7,3,9,26,13,1,0,0,0,598,4,16,2022-2023
228,Nicolás González,ARG,"['FW', 'MF']",Fiorentina,24,1998,15.0,571,542,25,9,1,12,31,14,2,0,0,0,381,4,19,2022-2023
229,Robin Gosens,GER,['DF'],Inter,28,1994,13.2,660,570,86,1,1,3,43,85,0,0,0,0,506,4,14,2022-2023
230,Alberto Grassi,ITA,['MF'],Empoli,27,1995,13.3,559,538,19,19,0,1,0,0,0,0,0,0,453,2,8,2022-2023
231,Andrew Gravillon,GLP,['DF'],Torino,24,1998,3.5,163,156,6,4,0,3,3,2,0,0,0,0,131,1,1,2022-2023
232,Axel Guessand,FRA,['DF'],Udinese,17,2004,0.9,22,21,1,0,0,0,0,1,0,0,0,0,17,0,0,2022-2023
233,Koray Günter,GER,['DF'],Hellas Verona,27,1994,11.1,422,400,21,20,0,3,3,1,0,0,0,0,323,1,5,2022-2023
234,Koray Günter,GER,['DF'],Sampdoria,27,1994,8.6,420,386,34,14,1,3,1,20,0,0,0,0,344,0,3,2022-2023
235,Emmanuel Gyasi,GHA,"['FW', 'DF']",Spezia,28,1994,31.2,802,711,91,3,1,2,22,59,2,0,0,0,646,0,26,2022-2023
236,Norbert Gyömbér,SVK,['DF'],Salernitana,30,1992,19.3,744,710,34,29,0,5,5,4,0,0,0,0,621,0,4,2022-2023
237,Christian Gytkjær,DEN,"['FW', 'MF']",Monza,32,1990,6.2,102,94,7,0,0,0,1,0,0,0,0,0,69,1,5,2022-2023
238,Nicolas Haas,SUI,['MF'],Empoli,26,1996,12.8,409,400,9,4,0,3,11,2,0,0,0,0,304,0,16,2022-2023
239,Samir Handanović,SVN,['GK'],Inter,38,1984,13.7,582,493,86,15,0,0,0,0,0,0,0,0,527,3,0,2022-2023
240,Abdou Harroui,NED,['MF'],Sassuolo,24,1998,7.2,308,303,5,0,1,1,11,2,0,0,0,0,254,0,7,2022-2023
241,Hans Hateboer,NED,['DF'],Atalanta,28,1994,15.5,702,571,129,3,2,1,23,126,0,0,0,0,560,2,13,2022-2023
242,Liam Henderson,SCO,['MF'],Empoli,26,1996,11.2,545,512,29,10,3,6,35,4,8,2,3,0,432,4,10,2022-2023
243,Jack Hendry,SCO,['DF'],Cremonese,27,1995,2.4,137,122,15,7,0,1,1,5,0,0,0,0,118,0,1,2022-2023
244,Matheus Henrique,BRA,['MF'],Sassuolo,24,1997,21.6,864,834,28,16,3,8,9,6,3,0,0,0,741,2,25,2022-2023
245,Thomas Henry,FRA,['FW'],Hellas Verona,27,1994,11.4,226,213,9,0,1,2,5,1,0,0,0,0,115,4,9,2022-2023
246,Theo Hernández,FRA,['DF'],Milan,24,1997,30.8,1751,1403,344,50,1,24,92,272,22,2,18,0,1391,4,42,2022-2023
247,Isak Hien,SWE,['DF'],Hellas Verona,23,1999,29.0,1031,979,49,26,0,5,1,23,0,0,0,0,775,3,18,2022-2023
248,Morten Hjulmand,DEN,['MF'],Lecce,23,1999,32.9,1325,1233,88,83,2,26,17,3,1,0,1,0,1040,4,19,2022-2023
249,Emil Holm,SWE,['DF'],Spezia,22,2000,15.5,573,463,108,1,1,3,50,107,0,0,0,0,342,2,21,2022-2023
250,Martin Hongla,CMR,['MF'],Hellas Verona,24,1998,5.8,212,204,8,5,0,3,8,1,0,0,0,0,166,0,1,2022-2023
251,Petko Hristov,BUL,['DF'],Spezia,23,1999,4.1,207,168,38,9,0,3,1,29,0,0,0,0,160,1,1,2022-2023
252,Ajdin Hrustic,AUS,['MF'],Hellas Verona,26,1996,2.5,94,82,12,6,0,1,7,0,4,2,0,0,75,0,4,2022-2023
253,Elseid Hysaj,ALB,['DF'],Lazio,28,1994,22.2,1399,1208,190,23,2,5,16,167,0,0,0,0,1186,1,27,2022-2023
254,Rasmus Højlund,DEN,['FW'],Atalanta,19,2003,20.4,435,408,24,1,2,2,7,1,0,0,0,0,318,3,17,2022-2023
255,Roger Ibanez,BRA,['DF'],Roma,23,1998,31.1,1663,1601,60,44,2,8,1,15,0,0,0,0,1462,2,12,2022-2023
256,Zlatan Ibrahimović,SWE,['FW'],Milan,40,1981,1.6,51,45,6,0,0,1,0,0,0,0,0,0,36,0,2,2022-2023
257,Antonio Iervolino,ITA,['MF'],Salernitana,19,2003,0.1,7,7,0,0,0,1,0,0,0,0,0,0,6,0,0,2022-2023
258,Igor,BRA,['DF'],Fiorentina,24,1998,22.9,1324,1256,67,57,1,12,1,10,0,0,0,0,1165,1,12,2022-2023
259,Jonathan Ikone,FRA,['FW'],Fiorentina,24,1998,22.3,669,638,29,7,2,10,24,21,0,0,0,0,546,2,19,2022-2023
260,Ivan Ilić,SRB,['MF'],Hellas Verona,21,2001,9.5,401,332,68,17,1,3,47,2,39,14,19,0,279,1,13,2022-2023
261,Ivan Ilić,SRB,['MF'],Torino,21,2001,13.1,824,767,55,29,3,1,34,7,19,17,2,0,713,2,9,2022-2023
262,Samuel Iling-Junior,ENG,"['DF', 'FW']",Juventus,18,2003,3.5,123,119,4,1,1,0,12,1,2,0,2,0,96,0,2,2022-2023
263,Emirhan İlkhan,TUR,['MF'],Torino,18,2004,1.0,43,41,2,2,0,2,0,0,0,0,0,0,36,0,0,2022-2023
264,Emirhan İlkhan,TUR,['MF'],Sampdoria,18,2004,1.3,63,59,4,2,0,1,4,0,2,0,2,0,53,0,2,2022-2023
265,Ciro Immobile,ITA,['FW'],Lazio,32,1990,24.7,629,605,19,0,5,2,5,8,0,0,0,0,472,5,25,2022-2023
266,Ardian Ismajli,ALB,['DF'],Empoli,25,1996,23.3,1029,980,48,28,1,5,0,2,0,0,0,0,871,1,14,2022-2023
267,Mihailo Ivanović,SRB,['FW'],Sampdoria,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
268,Armando Izzo,ITA,['DF'],Monza,30,1992,27.4,1597,1495,96,67,1,19,7,25,0,0,0,0,1389,6,8,2022-2023
269,Mato Jajalo,BIH,['MF'],Udinese,34,1988,0.7,29,29,0,0,0,2,0,0,0,0,0,0,23,0,2,2022-2023
270,Jesé,ESP,['FW'],Sampdoria,29,1993,2.3,65,56,9,0,0,1,0,2,0,0,0,0,47,0,4,2022-2023
271,Juan Jesus,BRA,['DF'],Napoli,31,1991,10.4,742,703,38,30,1,0,0,7,0,0,0,0,669,1,1,2022-2023
272,Þórir Jóhann Helgason,ISL,['MF'],Lecce,21,2000,2.5,75,65,10,2,0,0,10,0,6,5,1,0,55,0,0,2022-2023
273,Luka Jović,SRB,"['FW', 'MF']",Fiorentina,24,1997,17.0,297,263,32,0,2,1,1,1,0,0,0,0,228,2,6,2022-2023
274,Hamed Junior Traorè,CIV,"['MF', 'FW']",Sassuolo,22,2000,6.6,245,219,22,3,1,4,26,2,16,6,4,0,184,4,14,2022-2023
275,Yayah Kallon,SLE,"['MF', 'FW']",Hellas Verona,21,2001,9.6,237,223,12,2,0,0,33,4,1,0,0,0,148,2,10,2022-2023
276,Pierre Kalulu,FRA,['DF'],Milan,22,2000,28.3,1821,1674,143,52,3,3,28,86,0,0,0,0,1589,4,13,2022-2023
277,Yann Karamoh,FRA,"['MF', 'FW']",Torino,24,1998,8.0,216,208,7,1,2,3,15,1,0,0,0,0,163,1,13,2022-2023
278,Rick Karsdorp,NED,['DF'],Roma,27,1995,7.9,380,306,73,4,3,1,14,69,0,0,0,0,295,1,8,2022-2023
279,Denso Kasius,NED,['DF'],Bologna,19,2002,3.8,192,156,35,1,0,3,12,34,0,0,0,0,143,1,3,2022-2023
280,Grigoris Kastanos,CYP,"['MF', 'DF']",Salernitana,24,1998,14.3,621,525,90,27,1,6,26,47,16,3,0,0,460,6,23,2022-2023
281,Moise Kean,ITA,['FW'],Juventus,22,2000,11.1,187,176,9,1,1,0,5,1,0,0,0,0,130,2,11,2022-2023
282,Jakub Kiwior,POL,['DF'],Spezia,22,2000,16.0,775,683,89,34,1,3,14,12,9,6,3,0,653,3,4,2022-2023
283,Simon Kjær,DEN,['DF'],Milan,33,1989,11.2,683,667,16,15,0,6,2,1,0,0,0,0,591,0,1,2022-2023
284,Teun Koopmeiners,NED,['MF'],Atalanta,24,1998,31.8,1727,1558,162,55,5,19,158,26,77,42,26,0,1271,7,33,2022-2023
285,Filip Kostić,SRB,"['DF', 'FW']",Juventus,29,1992,28.5,1212,1041,167,15,4,11,227,106,46,2,41,1,830,4,56,2022-2023
286,Christian Kouamé,CIV,['FW'],Fiorentina,24,1997,20.7,661,628,31,2,1,6,49,21,2,0,0,0,468,2,15,2022-2023
287,Viktor Kovalenko,UKR,['MF'],Spezia,26,1996,6.1,241,223,17,4,0,3,15,3,10,5,4,0,189,1,8,2022-2023
288,Julian Kristoffersen,NOR,['FW'],Salernitana,25,1997,0.2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
289,Raimonds Krollis,LVA,"['FW', 'DF']",Spezia,20,2001,0.4,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1,2022-2023
290,Rade Krunić,BIH,['MF'],Milan,28,1993,18.4,955,931,24,16,2,1,3,4,3,1,1,0,819,0,19,2022-2023
291,Marash Kumbulla,ALB,['DF'],Roma,22,2000,2.9,180,176,4,4,0,2,0,0,0,0,0,0,157,0,1,2022-2023
292,Khvicha Kvaratskhelia,GEO,['FW'],Napoli,21,2001,28.0,1136,1083,49,9,14,15,76,18,22,8,3,0,900,4,22,2022-2023
293,Giorgos Kyriakopoulos,GRE,"['DF', 'FW']",Bologna,26,1996,7.8,413,352,59,12,0,0,38,37,10,9,1,0,318,2,10,2022-2023
294,Giorgos Kyriakopoulos,GRE,"['FW', 'DF']",Sassuolo,26,1996,8.5,391,332,56,7,0,6,39,39,10,2,5,0,300,3,9,2022-2023
295,Sam Lammers,NED,['FW'],Sampdoria,25,1997,12.2,254,244,9,0,1,0,2,2,0,0,0,0,172,1,9,2022-2023
296,Sam Lammers,NED,['FW'],Empoli,25,1997,9.8,230,226,3,0,0,0,4,0,0,0,0,0,143,1,8,2022-2023
297,Kevin Lasagna,ITA,"['FW', 'MF']",Hellas Verona,29,1992,17.5,258,236,16,1,0,1,13,3,0,0,0,0,157,6,17,2022-2023
298,Armand Lauriente,FRA,['FW'],Sassuolo,23,1998,24.2,805,732,73,21,2,5,110,7,44,26,8,0,572,0,29,2022-2023
299,Valentino Lazaro,AUT,['DF'],Torino,26,1996,15.3,902,693,205,22,0,1,86,142,41,14,17,1,674,4,20,2022-2023
300,Marko Lazetić,SRB,['FW'],Milan,18,2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022-2023
301,Darko Lazović,SRB,"['MF', 'DF']",Hellas Verona,31,1990,24.9,836,710,117,10,6,1,123,69,37,15,16,0,517,9,38,2022-2023
302,Manuel Lazzari,ITA,['DF'],Lazio,28,1993,20.9,1183,987,194,17,0,2,36,177,0,0,0,0,1033,2,25,2022-2023
303,Rafael Leão,POR,"['FW', 'MF']",Milan,23,1999,26.9,845,802,39,3,5,17,71,28,7,0,0,0,595,4,29,2022-2023
304,Mehdi Léris,ALG,"['MF', 'DF']",Sampdoria,24,1998,27.3,932,879,47,5,4,6,57,41,0,0,0,0,618,6,41,2022-2023
305,Karol Linetty,POL,['MF'],Torino,27,1995,21.0,966,913,49,32,3,10,21,1,16,5,8,0,832,4,10,2022-2023
306,Marcin Listkowski,POL,"['MF', 'FW']",Lecce,24,1998,0.9,24,23,1,0,0,0,3,1,0,0,0,0,16,0,0,2022-2023
307,Diego Llorente,ESP,['DF'],Roma,28,1993,6.4,300,294,4,4,0,2,0,0,0,0,0,0,264,2,2,2022-2023
308,Stanislav Lobotka,SVK,['MF'],Napoli,27,1994,34.5,2301,2252,47,33,0,14,2,2,0,0,0,0,2163,2,10,2022-2023
309,Manuel Locatelli,ITA,['MF'],Juventus,24,1998,27.2,1362,1294,64,52,1,20,13,6,4,0,3,0,1114,4,28,2022-2023
310,Luka Lochoshvili,GEO,['DF'],Cremonese,24,1998,20.4,791,756,33,27,0,2,6,5,0,0,0,0,627,2,7,2022-2023
311,Ademola Lookman,NGA,"['FW', 'MF']",Atalanta,24,1997,19.2,649,601,46,7,6,3,38,11,16,2,7,0,492,2,25,2022-2023
312,Maxime Lopez,FRA,['MF'],Sassuolo,24,1997,25.5,1673,1606,60,44,3,9,25,3,12,2,6,0,1471,7,14,2022-2023
313,Matteo Lovato,ITA,['DF'],Salernitana,22,2000,9.0,325,307,17,17,1,3,0,0,0,0,0,0,274,1,2,2022-2023
314,Sandi Lovrić,SVN,['MF'],Udinese,24,1998,25.9,963,884,74,33,4,12,75,5,36,6,15,0,767,5,15,2022-2023
315,Hirving Lozano,MEX,['FW'],Napoli,27,1995,17.8,588,579,6,0,0,3,73,5,1,0,0,0,441,3,23,2022-2023
316,Jhon Lucumí,COL,['DF'],Bologna,24,1998,32.2,1951,1870,78,59,3,24,1,2,0,0,0,0,1731,3,15,2022-2023
317,José Luis Palomino,ARG,['DF'],Atalanta,32,1990,8.4,518,485,33,21,0,0,5,12,0,0,0,0,428,0,8,2022-2023
318,Romelu Lukaku,BEL,['FW'],Inter,29,1993,18.4,404,384,18,0,5,2,24,0,0,0,0,0,277,2,19,2022-2023
319,Saša Lukić,SRB,['MF'],Torino,25,1996,13.3,732,692,38,29,1,6,25,5,4,0,4,0,627,2,7,2022-2023
320,Sebastiano Luperto,ITA,['DF'],Empoli,25,1996,34.8,1705,1532,171,81,1,8,2,2,0,0,0,0,1474,2,7,2022-2023
321,Charalampos Lykogiannis,GRE,['DF'],Bologna,28,1993,12.3,731,601,127,12,1,10,69,104,11,6,3,0,518,3,28,2022-2023
322,Giulio Maggiore,ITA,['MF'],Salernitana,24,1998,9.9,472,461,7,5,3,5,3,1,0,0,0,0,351,4,8,2022-2023
323,Giangiacomo Magnani,ITA,['DF'],Hellas Verona,26,1995,17.0,499,485,12,8,0,6,4,4,0,0,0,0,367,2,2,2022-2023
324,Mike Maignan,FRA,['GK'],Milan,27,1995,22.0,814,698,112,27,0,0,0,0,0,0,0,0,674,4,0,2022-2023
325,Jordan Majchrzak,POL,['FW'],Roma,17,2004,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2022-2023
326,Jean-Victor Makengo,FRA,['MF'],Udinese,24,1998,8.9,316,315,1,1,0,0,6,0,0,0,0,0,264,0,9,2022-2023
327,Lorenzo Malagrida,ITA,"['MF', 'DF']",Sampdoria,18,2003,1.2,42,41,0,0,0,0,2,0,0,0,0,0,31,1,1,2022-2023
328,Daniel Maldini,ITA,"['FW', 'MF']",Spezia,20,2001,7.0,187,164,22,4,0,1,19,1,9,8,1,0,125,1,7,2022-2023
329,Youssef Maleh,MAR,['MF'],Fiorentina,23,1998,3.3,116,111,4,3,0,1,7,1,0,0,0,0,95,1,2,2022-2023
330,Youssef Maleh,MAR,['MF'],Lecce,23,1998,7.5,206,198,8,2,0,0,8,2,2,0,0,0,146,0,6,2022-2023
331,Ruslan Malinovskyi,UKR,"['MF', 'FW']",Atalanta,29,1993,6.1,332,304,23,8,2,11,23,2,13,6,6,0,248,5,6,2022-2023
332,Gianluca Mancini,ITA,['DF'],Roma,26,1996,31.8,1621,1536,76,69,3,17,28,5,0,0,0,0,1306,9,14,2022-2023
333,Rolando Mandragora,ITA,['MF'],Fiorentina,25,1997,21.7,984,886,95,52,1,17,74,6,36,16,15,0,790,3,17,2022-2023
334,Federico Marchetti,ITA,['GK'],Spezia,39,1983,0.7,18,9,9,1,0,0,0,0,0,0,0,0,14,0,0,2022-2023
335,Riccardo Marchizza,ITA,['DF'],Sassuolo,24,1998,3.1,181,148,33,4,0,3,18,25,4,0,4,0,137,0,4,2022-2023
336,Gian Marco Ferrari,ITA,['DF'],Sassuolo,30,1992,24.7,1295,1164,127,83,0,16,6,5,0,0,0,0,1111,4,4,2022-2023
337,Pablo Marí,ESP,['DF'],Monza,28,1993,27.6,1621,1544,71,40,0,7,1,8,0,0,0,0,1431,6,9,2022-2023
338,Răzvan Marin,ROU,['MF'],Empoli,26,1996,28.2,1594,1358,228,128,4,18,140,5,94,39,39,0,1260,8,25,2022-2023
339,Marlon,BRA,['DF'],Monza,26,1995,17.7,1029,984,45,32,0,3,5,7,0,0,0,0,950,0,1,2022-2023
340,Luca Marrone,ITA,['DF'],Monza,32,1990,1.5,84,78,6,6,0,0,0,0,0,0,0,0,78,0,0,2022-2023
341,Lautaro Martínez,ARG,['FW'],Inter,24,1997,28.6,681,632,46,1,6,6,14,5,0,0,0,0,503,3,24,2022-2023
342,Lucas Martínez Quarta,ARG,['DF'],Fiorentina,26,1996,24.1,1524,1460,61,54,0,38,4,7,0,0,0,0,1245,3,12,2022-2023
343,Adam Marušić,MNE,['DF'],Lazio,29,1992,30.7,1829,1573,253,28,0,8,17,225,0,0,0,0,1564,3,18,2022-2023
344,Adam Masina,MAR,['DF'],Udinese,28,1994,8.8,428,386,40,13,1,6,10,27,0,0,0,0,332,2,3,2022-2023
345,Nemanja Matić,SRB,['MF'],Roma,33,1988,20.6,1295,1229,59,56,2,16,12,2,1,0,0,0,1109,7,19,2022-2023
346,Luís Maximiano,POR,['GK'],Lazio,23,1999,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2022-2023
347,Pasquale Mazzocchi,ITA,['DF'],Salernitana,27,1995,21.8,949,726,219,13,2,6,90,185,21,2,17,0,702,4,29,2022-2023
348,Weston McKennie,USA,"['MF', 'DF']",Juventus,23,1998,11.7,418,389,27,3,1,2,15,24,0,0,0,0,336,2,7,2022-2023
349,Gary Medel,CHI,"['MF', 'DF']",Bologna,34,1987,16.4,1102,1057,45,42,1,8,4,2,0,0,0,0,986,0,7,2022-2023
350,Soualiho Meïté,FRA,['MF'],Cremonese,28,1994,26.3,1026,993,28,23,3,7,9,2,0,0,0,0,863,5,11,2022-2023
351,Alex Meret,ITA,['GK'],Napoli,25,1997,34.0,931,688,243,45,0,2,0,0,0,0,0,0,818,0,0,2022-2023
352,Yıldırım Mert Çetin,TUR,['DF'],Lecce,25,1997,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,2022-2023
353,Junior Messias,BRA,"['FW', 'DF']",Milan,31,1991,16.6,563,532,30,4,4,2,25,24,2,0,1,0,430,1,12,2022-2023
354,Tommaso Milanese,ITA,['MF'],Cremonese,20,2002,0.3,14,11,3,1,0,0,2,0,1,0,1,0,10,0,0,2022-2023
355,Nikola Milenković,SRB,['DF'],Fiorentina,24,1997,23.7,1292,1245,43,38,0,10,0,5,0,0,0,0,1107,4,9,2022-2023
356,Arkadiusz Milik,POL,['FW'],Juventus,28,1994,17.6,450,420,26,4,2,3,6,1,0,0,0,0,346,4,9,2022-2023
357,Sergej Milinković-Savić,SRB,['MF'],Lazio,27,1995,33.6,1930,1882,41,25,15,22,29,16,0,0,0,0,1465,7,41,2022-2023
358,Vanja Milinković-Savić,SRB,['GK'],Torino,25,1997,38.0,1806,1412,380,93,0,8,0,1,0,0,0,0,1113,14,1,2022-2023
359,Kim Min-jae,KOR,['DF'],Napoli,25,1996,33.9,2812,2755,53,49,2,30,6,3,0,0,0,0,2552,4,15,2022-2023
360,Aleksei Miranchuk,RUS,['MF'],Torino,26,1995,23.2,821,786,32,5,9,5,30,8,19,13,0,0,653,3,16,2022-2023
361,Antonio Mirante,ITA,['GK'],Milan,39,1983,0.0,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,2022-2023
362,Fabio Miretti,ITA,"['MF', 'FW']",Juventus,18,2003,13.7,511,482,27,6,2,5,28,5,13,5,7,0,364,2,19,2022-2023
363,Filippo Missori,ITA,['DF'],Roma,18,2004,2.0,61,38,22,0,0,0,2,22,0,0,0,0,41,1,1,2022-2023
364,Henrikh Mkhitaryan,ARM,['MF'],Inter,33,1989,22.1,1058,1037,18,7,4,6,19,9,2,1,1,0,924,3,13,2022-2023
365,Salvatore Molina,ITA,['DF'],Monza,30,1992,2.5,114,96,17,2,0,0,14,15,0,0,0,0,86,1,3,2022-2023
366,Daniele Montevago,ITA,['FW'],Sampdoria,19,2003,2.6,40,37,1,0,0,0,1,0,0,0,0,0,23,2,0,2022-2023
367,Lorenzo Montipò,ITA,['GK'],Hellas Verona,26,1996,37.0,1192,786,403,119,0,2,0,0,0,0,0,0,745,3,0,2022-2023
368,Nikola Moro,CRO,['MF'],Bologna,24,1998,13.6,806,783,19,12,4,10,18,7,0,0,0,0,643,4,18,2022-2023
369,Dany Mota,POR,"['FW', 'MF']",Monza,24,1998,21.2,610,575,33,2,1,3,45,5,0,0,0,0,425,2,34,2022-2023
370,João Moutinho,POR,"['DF', 'FW']",Spezia,24,1998,0.6,42,34,8,0,0,0,3,8,0,0,0,0,30,0,2,2022-2023
371,Mert Müldür,TUR,"['FW', 'DF']",Sassuolo,23,1999,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2022-2023
372,Luis Muriel,COL,"['FW', 'MF']",Atalanta,31,1991,11.9,539,454,83,9,8,14,82,12,47,25,17,0,354,2,17,2022-2023
373,Jeison Murillo,COL,['DF'],Sampdoria,30,1992,11.7,557,501,53,29,1,7,1,24,0,0,0,0,456,3,7,2022-2023
374,Nicola Murru,ITA,['DF'],Sampdoria,27,1994,8.7,331,296,34,4,0,0,9,30,0,0,0,0,254,1,4,2022-2023
375,Juan Musso,ARG,['GK'],Atalanta,28,1994,23.1,705,497,207,50,0,3,0,0,0,0,0,0,513,1,1,2022-2023
376,Joakim Mæhle,DEN,"['DF', 'MF']",Atalanta,25,1997,24.5,1455,1211,239,7,1,2,38,231,1,0,1,0,1188,5,42,2022-2023
377,Herculano Nabian,POR,['MF'],Empoli,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
378,Michel Ndary Adopo,FRA,"['MF', 'DF']",Torino,22,2000,2.9,141,136,5,4,0,1,0,0,0,0,0,0,122,0,1,2022-2023
379,Tanguy Ndombele,FRA,['MF'],Napoli,25,1996,9.0,574,562,12,8,1,0,1,2,0,0,0,0,504,0,13,2022-2023
380,Ilija Nestorovski,MKD,"['FW', 'MF']",Udinese,32,1990,7.1,163,153,9,0,6,1,0,0,0,0,0,0,116,1,6,2022-2023
381,Cyril Ngonge,BEL,"['MF', 'FW']",Hellas Verona,22,2000,8.3,175,160,12,2,1,1,18,0,7,3,3,0,98,3,8,2022-2023
382,Hans Nicolussi Caviglia,ITA,['MF'],Salernitana,22,2000,6.5,248,236,10,8,0,2,4,0,2,0,0,0,184,2,4,2022-2023
383,Dimitris Nikolaou,GRE,['DF'],Spezia,23,1998,32.9,1660,1519,136,48,0,25,18,67,0,0,0,0,1348,5,10,2022-2023
384,Samuel Ntanda,COD,['MF'],Sampdoria,17,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022-2023
385,Bram Nuytinck,NED,['DF'],Udinese,32,1990,4.3,139,124,14,4,0,3,0,9,0,0,0,0,113,1,2,2022-2023
386,Bram Nuytinck,NED,['DF'],Sampdoria,32,1990,16.6,659,628,26,24,0,1,0,2,0,0,0,0,559,5,3,2022-2023
387,M'Bala Nzola,ANG,['FW'],Spezia,25,1996,29.5,593,566,25,4,0,1,10,6,0,0,0,0,471,2,17,2022-2023
388,Pedro Obiang,EQG,['MF'],Sassuolo,30,1992,9.7,438,411,25,25,0,12,1,0,0,0,0,0,363,2,6,2022-2023
389,Guillermo Ochoa,MEX,['GK'],Salernitana,37,1985,20.0,760,476,280,80,0,0,0,0,0,0,0,0,441,4,0,2022-2023
390,Marios Oikonomou,GRE,['DF'],Sampdoria,29,1992,2.4,85,79,6,3,0,1,0,3,0,0,0,0,63,0,0,2022-2023
391,David Okereke,NGA,"['FW', 'MF']",Cremonese,24,1997,25.2,504,485,14,1,3,5,22,7,0,0,0,0,353,5,25,2022-2023
392,Caleb Okoli,ITA,['DF'],Atalanta,21,2001,10.7,458,419,37,18,0,3,2,17,0,0,0,0,345,2,8,2022-2023
393,Mathías Olivera,URU,['DF'],Napoli,24,1997,18.3,1381,1176,201,26,1,8,19,173,2,1,0,0,1200,4,19,2022-2023
394,André Onana,CMR,['GK'],Inter,26,1996,24.0,1030,845,182,30,0,6,0,0,0,0,0,0,837,3,0,2022-2023
395,Divock Origi,BEL,['FW'],Milan,27,1995,11.4,193,184,8,0,1,1,11,0,0,0,0,0,128,1,6,2022-2023
396,Riccardo Orsolini,ITA,['FW'],Bologna,25,1997,23.6,867,777,89,26,0,30,99,5,56,35,13,0,553,1,41,2022-2023
397,Victor Osimhen,NGA,['FW'],Napoli,23,1998,28.5,400,383,17,0,1,3,19,9,0,0,0,0,276,0,27,2022-2023
398,Remi Oudin,FRA,"['FW', 'MF']",Lecce,25,1996,14.7,596,492,101,28,2,12,113,14,59,20,35,0,372,3,27,2022-2023
399,Adam Ounas,ALG,['FW'],Napoli,25,1996,0.2,17,16,0,0,0,1,0,0,0,0,0,0,13,1,1,2022-2023
400,Simone Pafundi,ITA,"['MF', 'FW']",Udinese,16,2006,0.9,66,61,5,0,1,1,1,3,2,1,0,0,55,0,0,2022-2023
401,Flavio Paoletti,ITA,['MF'],Sampdoria,19,2003,3.2,168,157,10,7,0,3,1,3,0,0,0,0,138,1,8,2022-2023
402,Leandro Paredes,ARG,['MF'],Juventus,28,1994,10.9,778,679,98,51,3,4,51,4,43,24,17,0,681,1,4,2022-2023
403,Fabiano Parisi,ITA,['DF'],Empoli,21,2000,31.4,1646,1305,332,31,1,7,59,300,1,1,0,0,1263,9,50,2022-2023
404,Mario Pašalić,CRO,"['MF', 'FW']",Atalanta,27,1995,19.7,705,676,26,11,0,3,5,5,0,0,0,0,567,3,18,2022-2023
405,Patric,ESP,['DF'],Lazio,29,1993,15.7,1063,979,82,43,0,18,0,0,0,0,0,0,947,2,1,2022-2023
406,Rui Patrício,POR,['GK'],Roma,34,1988,35.0,887,580,304,64,0,0,0,0,0,0,0,0,677,3,0,2022-2023
407,Pedro,ESP,['FW'],Lazio,35,1987,21.1,950,919,26,10,2,10,34,12,3,2,0,0,771,5,18,2022-2023
408,Gianluca Pegolo,ITA,['GK'],Sassuolo,41,1981,2.0,77,56,21,5,0,0,0,0,0,0,0,0,64,0,0,2022-2023
409,Pietro Pellegri,ITA,['FW'],Torino,21,2001,5.2,80,71,9,1,0,0,3,0,0,0,0,0,61,0,6,2022-2023
410,Lorenzo Pellegrini,ITA,['MF'],Roma,26,1996,28.3,1114,908,205,86,12,10,162,6,100,45,51,0,816,1,24,2022-2023
411,Luca Pellegrini,ITA,['DF'],Lazio,23,1999,2.0,168,142,26,1,0,3,15,25,0,0,0,0,137,0,4,2022-2023
412,Pepín,EQG,['MF'],Monza,25,1996,12.5,666,646,19,14,3,2,11,3,2,0,1,0,554,1,11,2022-2023
413,Roberto Pereyra,ARG,"['DF', 'MF']",Udinese,31,1991,31.3,1277,1174,99,31,1,7,71,57,4,2,1,0,1038,4,40,2022-2023
414,Nehuén Pérez,ARG,['DF'],Udinese,22,2000,31.3,1807,1621,184,57,0,63,18,120,0,0,0,0,1538,2,13,2022-2023
415,Simone Perilli,ITA,['GK'],Hellas Verona,27,1995,1.0,34,19,15,2,0,0,0,0,0,0,0,0,10,0,0,2022-2023
416,Mattia Perin,ITA,['GK'],Juventus,29,1992,10.5,351,267,83,20,0,1,0,0,0,0,0,0,265,1,0,2022-2023
417,Samuele Perisan,ITA,['GK'],Empoli,24,1997,7.0,230,134,94,19,0,2,0,0,0,0,0,0,174,2,0,2022-2023
