Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,challenges_Tkl,challenges_Att,challenges_Tkl%,challenges_Lost,Blocks,blocked_Sh,blocked_Pass,Int,Tkl+Int,Clr,Err,Season
364,Guillermo Maripán,CHI,['DF'],Torino,30,1994,26.0,40,23,25,14,1,21,33,63.6,12,27,13,14,41,81,138,1,2024-2025
365,Aarón Martín,ESP,['DF'],Genoa,27,1997,34.3,71,47,41,26,4,33,51,64.7,18,33,11,22,19,90,73,1,2024-2025
366,Josep Martinez,ESP,['GK'],Inter,26,1998,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
367,Lautaro Martínez,ARG,['FW'],Inter,26,1997,28.5,30,16,10,12,8,13,25,52.0,12,21,3,18,10,40,15,0,2024-2025
368,Lucas Martínez Quarta,ARG,['DF'],Fiorentina,28,1996,3.9,12,7,9,3,0,8,13,61.5,5,5,2,3,3,15,25,1,2024-2025
369,Kevin Martins,ITA,"['MF', 'DF']",Monza,19,2005,2.0,5,4,3,2,0,3,6,50.0,3,1,0,1,1,6,4,1,2024-2025
370,Adam Marušić,MNE,['DF'],Lazio,31,1992,26.0,32,20,18,12,2,18,30,60.0,12,18,8,10,16,48,61,0,2024-2025
371,Adam Masina,MAR,['DF'],Torino,30,1994,21.3,33,15,22,10,1,23,40,57.5,17,28,15,13,27,60,95,2,2024-2025
372,Patrizio Masini,ITA,['MF'],Genoa,23,2001,17.1,54,29,18,26,10,19,40,47.5,21,26,8,18,15,69,37,0,2024-2025
373,Alan Matturro,URU,['DF'],Genoa,19,2004,10.0,11,6,6,5,0,3,14,21.4,11,10,3,7,14,25,38,0,2024-2025
374,Andrea Mazza,ITA,['GK'],Monza,20,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
375,Luca Mazzitelli,ITA,['MF'],Como,28,1995,3.7,9,6,4,5,0,5,7,71.4,2,5,2,3,3,12,10,0,2024-2025
376,Pasquale Mazzocchi,ITA,"['DF', 'FW']",Napoli,29,1995,7.8,15,7,7,5,3,8,15,53.3,7,5,2,3,5,20,25,0,2024-2025
377,Samuel Mbangula,BEL,['FW'],Juventus,20,2004,7.9,15,10,7,6,2,7,13,53.8,6,7,0,7,3,18,4,0,2024-2025
378,Weston McKennie,USA,"['MF', 'DF']",Juventus,25,1998,25.7,33,12,18,11,4,13,22,59.1,9,28,8,20,14,47,37,0,2024-2025
379,Scott McTominay,SCO,['MF'],Napoli,27,1996,32.6,43,25,12,27,4,18,36,50.0,18,22,5,17,24,67,51,0,2024-2025
380,Filippo Melegoni,ITA,"['MF', 'FW']",Genoa,25,1999,1.0,1,1,1,0,0,0,4,0.0,4,0,0,0,0,1,2,0,2024-2025
381,Alex Meret,ITA,['GK'],Napoli,27,1997,33.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,16,0,2024-2025
382,Junior Messias,BRA,"['MF', 'FW']",Genoa,33,1991,9.4,13,7,6,6,1,3,10,30.0,7,8,2,6,6,19,20,0,2024-2025
383,Valentin Mihaila,ROU,"['FW', 'MF']",Parma,24,2000,14.3,29,15,8,13,8,9,22,40.9,13,18,0,18,8,37,6,0,2024-2025
384,Vanja Milinković-Savić,SRB,['GK'],Torino,27,1997,37.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,18,4,2024-2025
385,Yerry Mina,COL,['DF'],Cagliari,29,1994,28.5,66,32,43,21,2,40,52,76.9,12,59,35,24,37,103,163,3,2024-2025
386,Juan Miranda,ESP,['DF'],Bologna,24,2000,25.3,32,18,11,14,7,14,33,42.4,19,21,3,18,23,55,50,1,2024-2025
387,Fabio Miretti,ITA,"['MF', 'FW']",Genoa,20,2003,18.6,28,15,6,14,8,18,33,54.5,15,20,1,19,7,35,13,2,2024-2025
388,Henrikh Mkhitaryan,ARM,['MF'],Inter,35,1989,26.6,43,24,17,16,10,20,45,44.4,25,29,5,24,17,60,41,0,2024-2025
389,Rui Modesto,ANG,"['DF', 'MF']",Udinese,24,1999,6.8,16,12,4,9,3,7,9,77.8,2,10,0,10,8,24,13,0,2024-2025
390,Lorenzo Montipò,ITA,['GK'],Hellas Verona,28,1996,36.0,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,24,4,2024-2025
391,Álvaro Morata,ESP,"['FW', 'MF']",Milan,31,1992,12.2,16,10,5,8,3,5,8,62.5,3,7,2,5,5,21,5,0,2024-2025
392,Alberto Moreno,ESP,['DF'],Como,32,1992,19.2,25,11,17,8,0,12,26,46.2,14,12,3,9,14,39,40,2,2024-2025
393,Matias Moreno,ARG,['DF'],Fiorentina,20,2003,1.6,8,8,5,3,0,4,4,100.0,0,5,1,4,1,9,9,0,2024-2025
394,Tete Morente,ESP,"['FW', 'MF']",Lecce,27,1996,22.5,27,17,10,11,6,10,36,27.8,26,16,1,15,14,41,31,1,2024-2025
395,Nikola Moro,CRO,['MF'],Bologna,26,1998,13.4,35,27,7,21,7,22,33,66.7,11,18,7,11,13,48,18,0,2024-2025
396,Daniel Mosquera,COL,['FW'],Hellas Verona,24,1999,15.3,11,8,3,5,3,1,15,6.7,14,11,1,10,2,13,10,0,2024-2025
397,Dany Mota,POR,"['FW', 'MF']",Monza,26,1998,23.4,13,3,2,3,8,4,8,50.0,4,18,1,17,9,22,27,3,2024-2025
398,Bob Murphy Omoregbe,ITA,['MF'],Milan,20,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
399,Yunus Musah,USA,"['MF', 'FW']",Milan,21,2002,17.5,27,19,13,9,5,12,17,70.6,5,9,1,8,7,34,9,3,2024-2025
400,Juan Musso,ARG,['GK'],Atalanta,30,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
401,Kingstone Mutandwa,ZAM,"['FW', 'MF']",Cagliari,21,2003,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
402,Obite N'Dicka,CIV,['DF'],Roma,24,1999,38.0,32,26,17,15,0,14,21,66.7,7,46,30,16,33,65,150,2,2024-2025
403,Konan N'dri,CIV,"['FW', 'MF']",Lecce,23,2000,3.4,3,3,0,0,3,2,3,66.7,1,4,0,4,1,4,0,0,2024-2025
404,Michel Ndary Adopo,FRA,['MF'],Cagliari,24,2000,26.8,55,32,16,31,8,15,29,51.7,14,20,5,15,27,82,25,0,2024-2025
405,Cher Ndour,ITA,"['MF', 'DF']",Fiorentina,20,2004,4.5,4,1,2,1,1,2,10,20.0,8,5,1,4,2,6,7,1,2024-2025
406,Dan Ndoye,SUI,['FW'],Bologna,23,2000,23.8,26,19,8,8,10,16,28,57.1,12,23,0,23,9,35,4,0,2024-2025
407,Victor Nelsson,DEN,['DF'],Roma,25,1998,2.1,5,4,3,1,1,3,5,60.0,2,1,0,1,2,7,9,0,2024-2025
408,David Neres,BRA,['FW'],Napoli,27,1997,14.3,21,11,10,4,7,10,15,66.7,5,7,0,7,7,28,4,0,2024-2025
409,Cyril Ngonge,BEL,['FW'],Napoli,24,2000,2.4,8,5,4,4,0,4,7,57.1,3,3,0,3,2,10,4,0,2024-2025
410,Cheikh Niasse,SEN,['MF'],Hellas Verona,24,2000,8.4,18,15,6,12,0,10,19,52.6,9,17,4,13,17,35,17,2,2024-2025
411,Hans Nicolussi Caviglia,ITA,['MF'],Venezia,24,2000,31.8,47,28,17,22,8,29,64,45.3,35,39,12,27,28,75,55,2,2024-2025
412,Oliver Nielsen,DEN,['DF'],Lazio,21,2003,0.4,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,2024-2025
413,Alieu Njie,SWE,"['FW', 'MF']",Torino,19,2005,4.4,5,1,3,1,1,0,3,0.0,3,5,1,4,0,5,1,0,2024-2025
414,Brooke Norton-Cuffy,ENG,"['DF', 'FW']",Genoa,20,2004,8.0,12,7,9,3,0,9,11,81.8,2,12,2,10,3,15,12,0,2024-2025
415,Tijjani Noslin,NED,"['FW', 'MF']",Lazio,25,1999,9.6,6,5,2,1,3,1,8,12.5,7,15,1,14,1,7,7,0,2024-2025
416,Adam Obert,SVK,['DF'],Cagliari,21,2002,12.0,31,18,12,17,2,16,27,59.3,11,19,7,12,23,54,48,2,2024-2025
417,Jens Odgaard,DEN,"['MF', 'FW']",Bologna,25,1999,21.7,20,14,3,12,5,6,21,28.6,15,19,2,17,9,29,12,1,2024-2025
418,Noah Okafor,SUI,['FW'],Milan,24,2000,4.6,2,1,0,0,2,0,1,0.0,1,1,0,1,2,4,1,0,2024-2025
419,Noah Okafor,SUI,"['FW', 'MF']",Napoli,24,2000,0.4,3,2,3,0,0,2,2,100.0,0,0,0,0,0,3,1,0,2024-2025
420,Yllan Okou,FRA,['DF'],Hellas Verona,21,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2024-2025
421,Maduka Okoye,NGA,['GK'],Udinese,24,1999,25.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,1,2024-2025
422,Mathías Olivera,URU,['DF'],Napoli,26,1997,26.3,63,35,31,25,7,32,53,60.4,21,36,12,24,28,91,74,1,2024-2025
423,Jean Onana,CMR,['MF'],Genoa,24,2000,3.4,12,6,2,10,0,5,9,55.6,4,6,1,5,4,16,8,1,2024-2025
424,Jacob Ondrejka,SWE,"['MF', 'FW']",Parma,21,2002,4.7,12,6,5,7,0,10,12,83.3,2,2,0,2,7,19,2,0,2024-2025
425,Gaetano Oristanio,ITA,"['FW', 'MF']",Venezia,21,2002,25.7,17,13,5,8,4,7,15,46.7,8,16,0,16,6,23,6,1,2024-2025
426,Riccardo Orsolini,ITA,['FW'],Bologna,27,1997,20.9,16,13,6,6,4,5,11,45.5,6,26,0,26,8,24,10,1,2024-2025
427,Yordan Osorio,VEN,['DF'],Parma,30,1994,1.9,5,3,4,1,0,2,2,100.0,0,3,1,2,4,9,6,1,2024-2025
428,Sebastian Otoa,DEN,['DF'],Genoa,20,2004,2.0,1,0,1,0,0,1,2,50.0,1,1,1,0,3,4,14,0,2024-2025
429,Remi Oudin,FRA,"['MF', 'FW']",Lecce,27,1996,3.3,3,1,1,1,1,2,4,50.0,2,6,2,4,2,5,1,0,2024-2025
430,Cheick Oumar Conde,GUI,['MF'],Venezia,24,2000,1.7,6,5,3,2,1,2,5,40.0,3,7,2,5,4,10,3,0,2024-2025
431,Daniel Oyegoke,ENG,['DF'],Hellas Verona,21,2003,1.1,2,2,1,0,1,1,1,100.0,0,1,0,1,1,3,7,0,2024-2025
432,Daniele Padelli,ITA,['GK'],Udinese,38,1985,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2024-2025
433,Simone Pafundi,ITA,"['MF', 'DF']",Udinese,18,2006,1.3,3,3,2,0,1,1,4,25.0,3,0,0,0,0,3,1,0,2024-2025
434,Tomás Palacios,ARG,['DF'],Monza,21,2003,5.0,11,5,9,2,0,9,13,69.2,4,7,2,5,8,19,17,2,2024-2025
435,Tomás Palacios,ARG,['DF'],Inter,21,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,2024-2025
436,Alberto Paleari,ITA,['GK'],Torino,31,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2024-2025
437,Marco Palestra,ITA,['DF'],Atalanta,19,2005,2.5,6,4,3,2,1,3,3,100.0,0,4,1,3,2,8,4,0,2024-2025
438,Matteo Palma,GER,['DF'],Udinese,16,2008,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,2024-2025
439,Leandro Paredes,ARG,['MF'],Roma,30,1994,15.3,26,14,9,12,5,16,32,50.0,16,14,5,9,19,45,33,2,2024-2025
440,Fabiano Parisi,ITA,"['DF', 'MF']",Fiorentina,23,2000,12.5,27,17,11,12,4,12,21,57.1,9,14,2,12,17,44,17,0,2024-2025
441,Mario Pašalić,CRO,['MF'],Atalanta,29,1995,21.9,26,16,11,13,2,11,26,42.3,15,22,7,15,12,38,28,1,2024-2025
442,Patric,ESP,['DF'],Lazio,31,1993,6.7,9,6,6,3,0,6,10,60.0,4,3,2,1,3,12,22,1,2024-2025
443,Rui Patrício,POR,['GK'],Atalanta,36,1988,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,2024-2025
444,Benjamin Pavard,FRA,['DF'],Inter,28,1996,17.6,29,16,12,12,5,18,25,72.0,7,16,12,4,16,45,52,0,2024-2025
445,Strahinja Pavlović,SRB,['DF'],Milan,23,2001,20.7,52,31,32,19,1,29,50,58.0,21,17,6,11,16,68,82,0,2024-2025
446,Leonardo Pavoletti,ITA,"['FW', 'MF']",Cagliari,35,1988,4.9,1,0,0,1,0,0,0,,0,4,1,3,0,1,3,0,2024-2025
447,Martín Payero,ARG,['MF'],Udinese,25,1998,15.3,24,16,4,14,6,8,16,50.0,8,16,2,14,13,37,13,0,2024-2025
448,Nicolás Paz,ARG,"['MF', 'FW']",Como,19,2004,29.9,51,33,18,26,7,24,51,47.1,27,49,3,46,21,72,16,0,2024-2025
449,Marcus Pedersen,NOR,['DF'],Torino,24,2000,15.1,13,8,6,6,1,10,16,62.5,6,11,2,9,13,26,34,1,2024-2025
450,Pedro,ESP,"['FW', 'MF']",Lazio,37,1987,12.2,19,14,5,9,5,10,21,47.6,11,11,0,11,3,22,3,1,2024-2025
451,Pietro Pellegri,ITA,['FW'],Empoli,23,2001,4.6,7,2,0,6,1,2,4,50.0,2,2,0,2,0,7,3,0,2024-2025
452,Lorenzo Pellegrini,ITA,['MF'],Roma,28,1996,18.1,24,16,5,13,6,8,19,42.1,11,8,1,7,6,30,22,0,2024-2025
453,Luca Pellegrini,ITA,['DF'],Lazio,25,1999,11.9,23,11,11,10,2,17,32,53.1,15,10,3,7,19,42,32,0,2024-2025
454,Mateo Pellegrino,ARG,['FW'],Parma,23,2001,8.2,3,2,1,2,0,1,4,25.0,3,6,1,5,1,4,6,0,2024-2025
455,Andy Pelmard,MAD,['DF'],Lecce,24,2000,1.4,6,6,5,1,0,4,4,100.0,0,1,0,1,0,6,5,0,2024-2025
456,Sergiu Perciun,MDA,"['FW', 'MF']",Torino,18,2006,1.7,2,2,0,0,2,1,4,25.0,3,2,0,2,1,3,2,0,2024-2025
457,Pedro Pereira,POR,['DF'],Monza,26,1998,29.6,53,32,30,18,5,35,55,63.6,20,26,12,14,21,74,85,5,2024-2025
458,Gastón Pereiro,URU,['MF'],Genoa,29,1995,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,2024-2025
459,Kike Pérez,ESP,['MF'],Venezia,27,1997,12.4,41,25,18,12,11,18,44,40.9,26,14,2,12,10,51,15,0,2024-2025
460,Nehuén Pérez,ARG,['DF'],Udinese,24,2000,2.0,1,1,0,0,1,0,1,0.0,1,2,2,0,1,2,7,0,2024-2025
461,Simone Perilli,ITA,['GK'],Hellas Verona,29,1995,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2024-2025
462,Mattia Perin,ITA,['GK'],Juventus,31,1992,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2024-2025
463,Máximo Perrone,ARG,['MF'],Como,21,2003,20.6,38,27,19,14,5,13,38,34.2,25,15,2,13,20,58,43,0,2024-2025
464,Matteo Pessina,ITA,['MF'],Monza,27,1997,9.5,15,4,3,11,1,9,14,64.3,5,6,0,6,12,27,7,0,2024-2025
465,Andrea Petagna,ITA,['FW'],Monza,29,1995,3.7,2,1,0,1,1,1,2,50.0,1,0,0,0,1,3,2,0,2024-2025
466,Giuseppe Pezzella,ITA,"['DF', 'FW']",Empoli,26,1997,32.0,55,31,28,17,10,29,57,50.9,28,32,8,24,15,70,110,2,2024-2025
467,Roberto Piccoli,ITA,['FW'],Cagliari,23,2001,34.7,13,9,2,6,5,3,12,25.0,9,12,4,8,3,16,31,0,2024-2025
468,Nicholas Pierini,ITA,['MF'],Venezia,25,1998,0.9,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,2024-2025
469,Santiago Pierotti,ARG,['FW'],Lecce,23,2001,21.5,46,24,22,18,6,23,51,45.1,28,31,5,26,14,60,32,0,2024-2025
470,Balthazar Pierret,FRA,['MF'],Lecce,24,2000,19.1,51,31,25,23,3,13,30,43.3,17,19,5,14,19,70,31,1,2024-2025
471,Andrea Pinamonti,ITA,['FW'],Genoa,25,1999,31.7,10,6,0,7,3,2,8,25.0,6,16,4,12,1,11,28,2,2024-2025
472,Nicola Pintus,ITA,['DF'],Cagliari,19,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2024-2025
473,Niccolò Pisilli,ITA,['MF'],Roma,19,2004,13.6,24,11,11,8,5,12,22,54.5,10,14,3,11,11,35,16,0,2024-2025
474,Damián Pizarro,CHI,"['FW', 'MF']",Udinese,19,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
475,Semuel Pizzignacco,ITA,['GK'],Monza,22,2001,8.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,0,2024-2025
476,Tommaso Pobega,ITA,['MF'],Bologna,25,1999,13.1,33,19,12,15,6,22,30,73.3,8,16,4,12,14,47,16,0,2024-2025
477,Joel Pohjanpalo,FIN,['FW'],Venezia,29,1994,17.8,3,3,1,2,0,0,4,0.0,4,7,4,3,4,7,24,0,2024-2025
478,Matteo Politano,ITA,"['FW', 'MF']",Napoli,30,1993,31.2,29,15,17,11,1,15,43,34.9,28,21,1,20,13,42,50,1,2024-2025
479,Marin Pongračić,CRO,['DF'],Fiorentina,26,1997,15.2,18,13,13,4,1,7,11,63.6,4,14,6,8,12,30,69,2,2024-2025
480,Stefan Posch,AUT,['DF'],Bologna,27,1997,7.9,26,15,12,9,5,15,25,60.0,10,19,4,15,5,31,22,0,2024-2025
481,Stefan Posch,AUT,['DF'],Atalanta,27,1997,4.3,18,11,7,8,3,8,9,88.9,1,5,1,4,4,22,13,0,2024-2025
482,Matteo Prati,ITA,['MF'],Cagliari,20,2003,6.3,10,4,2,7,1,3,11,27.3,8,5,2,3,7,17,10,1,2024-2025
483,Ivan Provedel,ITA,['GK'],Lazio,30,1994,29.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,12,3,2024-2025
484,Diego Pugno,ITA,['FW'],Juventus,18,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
485,Christian Pulisic,USA,"['FW', 'MF']",Milan,25,1998,27.5,43,29,17,14,12,15,37,40.5,22,24,2,22,5,48,13,2,2024-2025
486,Ionuț Radu,ROU,['GK'],Venezia,27,1997,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,2024-2025
487,Hamza Rafia,TUN,['MF'],Lecce,25,1999,11.8,44,27,14,25,5,15,32,46.9,17,7,2,5,4,48,18,1,2024-2025
488,Antonio Raimondo,ITA,"['FW', 'DF']",Venezia,20,2004,1.0,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,1,2024-2025
489,Ylber Ramadani,ALB,['MF'],Lecce,28,1996,20.1,51,28,24,27,0,33,52,63.5,19,26,9,17,24,75,26,3,2024-2025
490,Luca Ranieri,ITA,['DF'],Fiorentina,25,1999,34.1,42,24,28,12,2,20,25,80.0,5,47,32,15,28,70,154,1,2024-2025
491,Giacomo Raspadori,ITA,"['FW', 'MF']",Napoli,24,2000,12.3,18,9,6,10,2,8,12,66.7,4,10,2,8,3,21,13,0,2024-2025
492,Federico Ravaglia,ITA,['GK'],Bologna,24,1999,11.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,2024-2025
493,Ante Rebić,CRO,"['FW', 'MF']",Lecce,30,1993,8.8,12,9,5,5,2,3,9,33.3,6,7,1,6,2,14,4,1,2024-2025
494,Tijjani Reijnders,NED,['MF'],Milan,26,1998,34.8,26,13,6,14,6,10,26,38.5,16,22,4,18,38,64,28,2,2024-2025
495,Pepe Reina,ESP,['GK'],Como,41,1982,11.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,2,2024-2025
496,Devyne Rensch,NED,['DF'],Roma,21,2003,5.2,17,13,8,8,1,9,10,90.0,1,5,3,2,7,24,12,1,2024-2025
497,Mateo Retegui,ITA,['FW'],Atalanta,25,1999,26.5,14,9,0,9,5,3,16,18.8,13,7,0,7,4,18,17,0,2024-2025
498,Samuele Ricci,ITA,['MF'],Torino,22,2001,31.4,35,21,15,14,6,18,28,64.3,10,23,9,14,25,60,51,2,2024-2025
499,Amir Richardson,MAR,['MF'],Fiorentina,22,2002,12.2,30,13,13,15,2,9,21,42.9,12,14,1,13,6,36,29,1,2024-2025
500,Sergi Roberto,ESP,['MF'],Como,32,1992,7.7,14,8,5,5,4,5,7,71.4,2,7,1,6,9,23,14,0,2024-2025
501,Alessio Romagnoli,ITA,['DF'],Lazio,29,1995,29.7,48,29,20,26,2,22,27,81.5,5,33,17,16,26,74,118,1,2024-2025
502,Marten de Roon,NED,"['MF', 'DF']",Atalanta,33,1991,34.0,74,48,32,38,4,30,66,45.5,36,40,7,33,47,121,67,1,2024-2025
503,Jonas Rouhi,SWE,['DF'],Juventus,20,2004,2.3,4,1,1,3,0,0,1,0.0,1,2,0,2,3,7,2,0,2024-2025
504,Nicolò Rovella,ITA,['MF'],Lazio,22,2001,30.2,84,50,39,38,7,41,79,51.9,38,19,4,15,47,131,46,3,2024-2025
505,Amir Rrahmani,KVX,['DF'],Napoli,30,1994,37.8,39,31,19,19,1,16,25,64.0,9,43,26,17,27,66,179,2,2024-2025
506,Tommaso Rubino,ITA,['MF'],Fiorentina,17,2006,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2024-2025
507,Matteo Ruggeri,ITA,['DF'],Atalanta,22,2002,19.5,39,24,15,14,10,25,39,64.1,14,30,4,26,22,61,50,1,2024-2025
508,Stefano Sabelli,ITA,['DF'],Genoa,31,1993,22.9,58,31,27,25,6,20,52,38.5,32,28,7,21,22,80,65,0,2024-2025
509,Alexis Saelemaekers,BEL,"['DF', 'FW']",Roma,25,1999,15.4,33,20,22,7,4,18,35,51.4,17,12,1,11,9,42,8,1,2024-2025
510,Alexis Saelemaekers,BEL,"['DF', 'FW']",Milan,25,1999,1.0,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,2024-2025
511,Richie Sagrado,BEL,['DF'],Venezia,20,2004,1.6,2,2,1,1,0,1,1,100.0,0,1,0,1,3,5,4,0,2024-2025
512,Marco Sala,ITA,['DF'],Como,25,1999,2.9,9,6,5,3,1,5,8,62.5,3,2,0,2,1,10,9,0,2024-2025
513,Marco Sala,ITA,['DF'],Lecce,25,1999,0.8,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,2024-2025
514,Anass Salah-Eddine,MAR,['DF'],Roma,22,2002,1.7,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,2,2024-2025
515,Lazar Samardzic,SRB,['MF'],Atalanta,22,2002,13.0,21,15,5,7,9,12,25,48.0,13,9,1,8,2,23,6,0,2024-2025
516,Junior Sambia,FRA,"['DF', 'FW']",Empoli,27,1996,4.3,14,10,3,6,5,11,11,100.0,0,3,0,3,2,16,5,0,2024-2025
517,Antonio Sanabria,PAR,['FW'],Torino,28,1996,14.6,3,3,1,1,1,1,4,25.0,3,6,1,5,1,4,13,0,2024-2025
518,Alexis Sánchez,CHI,['FW'],Udinese,35,1988,4.9,3,1,0,2,1,1,7,14.3,6,5,0,5,4,7,1,1,2024-2025
519,Nicola Sansone,ITA,"['MF', 'FW']",Lecce,32,1991,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
520,Amin Sarr,SWE,['FW'],Hellas Verona,23,2001,21.2,22,12,3,8,11,5,10,50.0,5,18,3,15,3,25,14,0,2024-2025
521,Razvan Sava,ROU,['GK'],Udinese,22,2002,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,2,2024-2025
522,Nicolò Savona,ITA,['DF'],Juventus,21,2003,19.2,29,13,19,9,1,13,25,52.0,12,12,3,9,11,40,38,0,2024-2025
523,Saba Sazonov,GEO,['DF'],Torino,22,2002,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,2024-2025
524,Giorgio Scalvini,ITA,['DF'],Atalanta,20,2003,3.0,8,4,5,3,0,5,9,55.6,4,0,0,0,4,12,7,0,2024-2025
525,Gianluca Scamacca,ITA,['FW'],Atalanta,25,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
526,Joël Schingtienne,BEL,['DF'],Venezia,21,2002,12.5,27,16,18,7,2,12,19,63.2,7,18,9,9,14,41,25,5,2024-2025
527,Simone Scuffet,ITA,['GK'],Cagliari,28,1996,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,2,2024-2025
528,Simone Scuffet,ITA,['GK'],Napoli,28,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2024-2025
529,Jacopo Seghetti,ITA,['GK'],Empoli,19,2005,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
530,Stefano Sensi,ITA,['MF'],Monza,28,1995,3.0,8,5,4,4,0,5,6,83.3,1,4,2,2,3,11,3,1,2024-2025
531,Suat Serdar,GER,['MF'],Hellas Verona,27,1997,15.3,35,22,12,19,4,10,26,38.5,16,19,4,15,8,43,21,0,2024-2025
532,Stephan El Shaarawy,ITA,"['DF', 'MF']",Roma,31,1992,12.2,16,12,4,6,6,6,12,50.0,6,4,0,4,10,26,13,0,2024-2025
533,Alen Sherri,ALB,['GK'],Cagliari,26,1997,6.9,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0,2024-2025
534,Eldor Shomurodov,UZB,"['FW', 'MF']",Roma,29,1995,12.2,14,6,2,7,5,3,6,50.0,3,10,1,9,3,17,5,0,2024-2025
535,Benjamin Siegrist,SUI,['GK'],Genoa,32,1992,1.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,2024-2025
536,Marco Silvestri,ITA,['GK'],Empoli,33,1991,5.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,1,2024-2025
537,Giovanni Simeone,ARG,['FW'],Napoli,29,1995,4.7,2,0,0,1,1,1,6,16.7,5,9,2,7,1,3,6,0,2024-2025
538,Łukasz Skorupski,POL,['GK'],Bologna,33,1991,26.3,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,13,2,2024-2025
539,Ivan Smolčić,CRO,['DF'],Como,23,2000,7.0,16,9,8,7,1,9,13,69.2,4,8,2,6,10,26,24,0,2024-2025
540,Simon Sohm,SUI,['MF'],Parma,23,2001,33.2,28,17,11,13,4,16,35,45.7,19,11,3,8,26,54,36,0,2024-2025
541,Ola Solbakken,NOR,"['MF', 'FW']",Empoli,25,1998,8.4,7,4,0,6,1,3,6,50.0,3,0,0,0,2,9,8,0,2024-2025
542,Oumar Solet,FRA,['DF'],Udinese,24,2000,18.6,33,19,18,13,2,21,30,70.0,9,32,19,13,17,50,78,4,2024-2025
543,Daniele Sommariva,ITA,['GK'],Genoa,27,1997,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2024-2025
544,Yann Sommer,SUI,['GK'],Inter,35,1988,33.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,13,1,2024-2025
545,Borna Sosa,CRO,['DF'],Torino,26,1998,13.1,26,19,14,7,5,16,25,64.0,9,13,6,7,14,40,33,0,2024-2025
546,Riccardo Sottil,ITA,"['FW', 'MF']",Fiorentina,25,1999,9.3,5,4,3,1,1,3,4,75.0,1,1,0,1,4,9,3,0,2024-2025
547,Riccardo Sottil,ITA,"['FW', 'MF']",Milan,25,1999,1.4,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,2024-2025
