Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
172,Philipp Hofmann,GER,['FW'],Bochum,31,1993,25.3,55,2.17,42,0,0,9,2,2,3,0.12,2,0,0,1,0,0,2024-2025
173,Lucas Höler,GER,"['FW', 'MF']",Freiburg,30,1994,20.7,51,2.46,37,1,2,7,4,0,6,0.29,3,0,1,1,1,0,2024-2025
174,Benedict Hollerbach,GER,"['FW', 'MF']",Union Berlin,23,2001,28.2,79,2.80,49,1,12,10,6,1,7,0.25,3,0,1,1,2,0,2024-2025
175,Lewis Holtby,GER,['MF'],Holstein Kiel,33,1990,13.8,37,2.69,19,13,0,1,3,1,3,0.22,1,1,0,0,1,0,2024-2025
176,Gerrit Holtmann,PHI,"['DF', 'FW']",Bochum,29,1995,12.6,43,3.40,34,1,2,4,0,2,3,0.24,1,1,0,0,0,1,2024-2025
177,Franck Honorat,FRA,['FW'],Gladbach,27,1996,16.0,83,5.19,46,26,3,7,0,1,8,0.50,4,4,0,0,0,0,2024-2025
178,Mathias Honsak,AUT,"['FW', 'DF']",Heidenheim,27,1996,13.1,41,3.13,22,8,4,5,2,0,5,0.38,0,2,3,0,0,0,2024-2025
179,Timo Horn,GER,['GK'],Bochum,31,1993,13.0,3,0.23,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
180,Lukáš Hrádecký,FIN,['GK'],Leverkusen,34,1989,29.0,4,0.14,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0,2024-2025
181,Robin Hranáč,CZE,['DF'],Hoffenheim,24,2000,2.4,1,0.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
182,Hong Hyunseok,KOR,['MF'],Mainz 05,25,1999,5.9,22,3.73,19,0,1,2,0,0,3,0.51,2,0,0,1,0,0,2024-2025
183,Oscar Højlund,DEN,['MF'],Eint Frankfurt,19,2005,8.0,17,2.12,11,0,1,2,0,3,1,0.12,0,0,1,0,0,0,2024-2025
184,Arijon Ibrahimović,GER,['FW'],Bayern Munich,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
185,Andrej Ilic,SRB,['FW'],Union Berlin,24,2000,10.4,15,1.44,9,0,1,3,2,0,2,0.19,1,0,0,1,0,0,2024-2025
186,Jackson Irvine,AUS,['MF'],St. Pauli,31,1993,29.0,56,1.93,48,0,0,4,1,3,5,0.17,3,0,0,1,0,1,2024-2025
187,Ko Itakura,JPN,['DF'],Gladbach,27,1997,31.0,25,0.81,17,0,1,5,1,1,1,0.03,0,0,0,1,0,0,2024-2025
188,Hiroki Ito,JPN,['DF'],Bayern Munich,25,1999,2.8,5,1.81,5,0,0,0,0,0,1,0.36,1,0,0,0,0,0,2024-2025
189,Marko Ivezić,SRB,['DF'],Holstein Kiel,22,2001,18.4,12,0.65,10,0,0,0,1,1,1,0.05,1,0,0,0,0,0,2024-2025
190,Lee Jae-sung,KOR,['MF'],Mainz 05,31,1992,29.4,73,2.48,64,0,2,2,5,0,14,0.48,11,0,0,1,2,0,2024-2025
191,Kristijan Jakić,CRO,['MF'],Augsburg,27,1997,25.6,42,1.64,35,1,3,2,1,0,7,0.27,6,0,0,0,1,0,2024-2025
192,Luca Jaquez,SUI,['DF'],Stuttgart,21,2003,2.8,5,1.77,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
193,Dominik Javorček,SVK,"['DF', 'MF']",Holstein Kiel,21,2002,4.3,7,1.63,4,3,0,0,0,0,2,0.47,1,1,0,0,0,0,2024-2025
194,Finn Jeltsch,GER,['DF'],Stuttgart,18,2006,8.7,2,0.23,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
195,Fredrik Jensen,FIN,['MF'],Augsburg,26,1997,8.5,19,2.25,15,0,2,0,2,0,0,0.00,0,0,0,0,0,0,2024-2025
196,Moritz Jenz,GER,['DF'],Mainz 05,25,1999,17.8,11,0.62,8,0,0,3,0,0,2,0.11,1,0,0,1,0,0,2024-2025
197,Carl Johansson,SWE,['DF'],Holstein Kiel,30,1994,6.3,8,1.27,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
198,Anthony Jung,GER,['DF'],Werder Bremen,32,1991,21.1,14,0.66,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0,2024-2025
199,Josip Juranović,CRO,"['DF', 'MF']",Union Berlin,28,1995,12.9,51,3.97,30,20,0,1,0,0,2,0.16,0,2,0,0,0,0,2024-2025
200,David Jurásek,CZE,['DF'],Hoffenheim,23,2000,6.9,19,2.76,15,2,0,1,1,0,1,0.15,1,0,0,0,0,0,2024-2025
201,Yusuf Kabadayı,GER,"['FW', 'MF']",Augsburg,20,2004,0.8,4,5.07,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
202,Almugera Kabar,GER,['DF'],Dortmund,18,2006,1.5,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
203,Issa Kaboré,BFA,"['DF', 'FW']",Werder Bremen,23,2001,3.4,15,4.38,9,0,1,4,1,0,4,1.17,1,0,0,2,1,0,2024-2025
204,Pavel Kadeřábek,CZE,['DF'],Hoffenheim,32,1992,17.5,41,2.34,29,7,3,1,0,1,1,0.06,1,0,0,0,0,0,2024-2025
205,Jakub Kamiński,POL,"['DF', 'MF']",Wolfsburg,22,2002,12.6,43,3.42,28,9,3,2,1,0,5,0.40,2,1,0,1,1,0,2024-2025
206,Kevin Kampl,SVN,['MF'],RB Leipzig,33,1990,17.7,44,2.49,39,4,1,0,0,0,5,0.28,5,0,0,0,0,0,2024-2025
207,Harry Kane,ENG,['FW'],Bayern Munich,31,1993,26.5,89,3.36,59,1,9,15,5,0,21,0.79,12,0,2,4,3,0,2024-2025
208,Atakan Karazor,TUR,['MF'],Stuttgart,27,1996,29.1,43,1.48,34,1,0,3,3,2,7,0.24,5,0,0,1,0,1,2024-2025
209,Mikkel Kaufmann,DEN,['FW'],Heidenheim,23,2001,4.1,12,2.92,7,1,0,1,3,0,1,0.24,0,0,0,0,1,0,2024-2025
210,Yannik Keitel,GER,['MF'],Stuttgart,24,2000,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
211,Andu Kelati,GER,"['MF', 'DF']",Holstein Kiel,21,2002,3.2,9,2.81,8,0,0,1,0,0,1,0.31,1,0,0,0,0,0,2024-2025
212,Thomas Keller,GER,"['DF', 'MF']",Heidenheim,24,1999,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
213,Aljoscha Kemlein,GER,['MF'],Union Berlin,19,2004,10.2,21,2.05,18,2,0,0,0,1,2,0.20,1,0,0,0,0,1,2024-2025
214,Luca Kerber,GER,"['MF', 'DF']",Heidenheim,22,2002,8.7,9,1.03,7,0,0,1,1,0,1,0.11,0,0,0,1,0,0,2024-2025
215,Rani Khedira,GER,['MF'],Union Berlin,30,1994,30.3,33,1.09,31,0,0,1,0,1,2,0.07,2,0,0,0,0,0,2024-2025
216,Joshua Kimmich,GER,['MF'],Bayern Munich,29,1995,31.6,159,5.03,116,36,2,3,1,1,18,0.57,13,3,1,1,0,0,2024-2025
217,Tim Kleindienst,GER,['FW'],Gladbach,28,1995,30.4,68,2.24,48,1,1,10,4,4,14,0.46,9,1,0,1,2,1,2024-2025
218,Lukas Klostermann,GER,['DF'],RB Leipzig,28,1996,20.4,17,0.83,14,2,0,1,0,0,2,0.10,2,0,0,0,0,0,2024-2025
219,Ansgar Knauff,GER,"['MF', 'DF']",Eint Frankfurt,22,2002,17.7,62,3.50,38,0,12,4,6,2,10,0.56,5,0,3,1,0,1,2024-2025
220,Magnus Knudsen,NOR,['MF'],Holstein Kiel,23,2001,20.6,32,1.56,25,0,1,2,4,0,4,0.19,4,0,0,0,0,0,2024-2025
221,Gregor Kobel,SUI,['GK'],Dortmund,26,1997,32.0,4,0.12,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
222,Robin Koch,GER,['DF'],Eint Frankfurt,28,1996,28.7,21,0.73,18,0,0,3,0,0,4,0.14,4,0,0,0,0,0,2024-2025
223,Derrick Köhn,GHA,"['DF', 'FW']",Werder Bremen,25,1999,14.9,38,2.55,31,1,2,1,3,0,4,0.27,4,0,0,0,0,0,2024-2025
224,Dominik Kohr,GER,"['DF', 'MF']",Mainz 05,30,1994,25.5,29,1.14,25,1,1,2,0,0,2,0.08,1,0,0,1,0,0,2024-2025
225,Marco Komenda,CRO,['DF'],Holstein Kiel,27,1996,14.5,23,1.58,21,0,1,0,0,1,1,0.07,1,0,0,0,0,0,2024-2025
226,Mert Kömür,GER,['MF'],Augsburg,19,2005,7.3,25,3.44,9,11,2,2,1,0,1,0.14,0,1,0,0,0,0,2024-2025
227,Kacper Koscierski,GER,['DF'],Bochum,17,2007,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
228,Henri Koudossou,GER,['DF'],Augsburg,24,1999,8.3,18,2.17,15,0,1,1,0,1,2,0.24,2,0,0,0,0,0,2024-2025
229,Konstantinos Koulierakis,GRE,['DF'],Wolfsburg,20,2003,27.4,31,1.13,24,2,0,4,0,1,4,0.15,3,0,0,1,0,0,2024-2025
230,Matej Kovar,CZE,['GK'],Leverkusen,24,2000,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
231,Andrej Kramarić,CRO,"['MF', 'FW']",Hoffenheim,33,1991,30.7,102,3.32,78,13,2,7,2,0,14,0.46,11,1,0,1,1,0,2024-2025
232,Frans Krätzig,GER,"['DF', 'MF']",Heidenheim,21,2003,13.5,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0,2024-2025
233,Frans Krätzig,GER,['DF'],Stuttgart,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
234,Tom Krauß,GER,['MF'],Bochum,23,2001,12.0,40,3.34,33,0,1,0,5,1,1,0.08,0,0,0,0,0,1,2024-2025
235,Rasmus Kristensen,DEN,['DF'],Eint Frankfurt,27,1997,27.9,60,2.15,46,4,2,5,2,1,10,0.36,5,0,1,3,0,1,2024-2025
236,Lukas Kübler,GER,['DF'],Freiburg,31,1992,20.5,26,1.27,21,1,0,4,0,0,4,0.20,3,0,0,1,0,0,2024-2025
237,Jonah Kusi-Asare,SWE,['FW'],Bayern Munich,17,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
238,Moritz-Broni Kwarteng,GHA,"['MF', 'FW']",Bochum,26,1998,1.9,9,4.68,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
239,Nediljko Labrović,CRO,['GK'],Augsburg,24,1999,15.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
240,Konrad Laimer,AUT,['DF'],Bayern Munich,27,1997,18.9,62,3.28,56,2,1,1,1,1,8,0.42,8,0,0,0,0,0,2024-2025
241,Stefan Lainer,AUT,['DF'],Gladbach,31,1992,8.4,15,1.78,15,0,0,0,0,0,1,0.12,1,0,0,0,0,0,2024-2025
242,Hugo Larsson,SWE,['MF'],Eint Frankfurt,20,2004,26.6,57,2.14,48,0,2,5,1,1,5,0.19,2,0,1,2,0,0,2024-2025
243,Diogo Leite,POR,['DF'],Union Berlin,25,1999,28.3,33,1.17,25,2,1,1,4,0,3,0.11,2,0,0,0,1,0,2024-2025
244,Maxim Leitsch,GER,['DF'],Mainz 05,26,1998,7.5,7,0.93,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
245,Jamie Leweling,GER,"['MF', 'FW']",Stuttgart,23,2001,18.5,52,2.82,37,0,8,3,4,0,9,0.49,3,0,1,3,2,0,2024-2025
246,Philipp Lienhart,AUT,['DF'],Freiburg,28,1996,30.8,26,0.84,20,4,0,0,1,1,2,0.06,1,1,0,0,0,0,2024-2025
247,Marin Ljubicic,CRO,"['FW', 'MF']",Union Berlin,22,2002,3.1,9,2.88,5,1,0,0,3,0,3,0.96,2,0,0,0,1,0,2024-2025
248,Anthony Losilla,FRA,['MF'],Bochum,38,1986,12.6,19,1.50,18,0,0,0,1,0,2,0.16,2,0,0,0,0,0,2024-2025
249,Yannik Lührs,GER,['DF'],Dortmund,20,2003,1.4,2,1.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
250,Castello Lukeba,FRA,['DF'],RB Leipzig,21,2002,17.5,17,0.97,14,1,2,0,0,0,1,0.06,1,0,0,0,0,0,2024-2025
251,Senne Lynen,BEL,['MF'],Werder Bremen,25,1999,30.4,32,1.05,28,0,1,2,0,1,6,0.20,6,0,0,0,0,0,2024-2025
252,Shuto Machino,JPN,"['FW', 'MF']",Holstein Kiel,24,1999,21.7,74,3.41,48,19,2,3,2,0,9,0.41,8,1,0,0,0,0,2024-2025
253,Arne Maier,GER,['MF'],Augsburg,25,1999,10.4,44,4.23,25,17,0,2,0,0,4,0.38,1,2,0,1,0,0,2024-2025
254,Patrick Mainka,GER,['DF'],Heidenheim,29,1994,34.0,28,0.82,23,0,0,5,0,0,2,0.06,0,0,0,2,0,0,2024-2025
255,Lovro Majer,CRO,['MF'],Wolfsburg,26,1998,3.4,13,3.85,9,3,0,1,0,0,2,0.59,1,1,0,0,0,0,2024-2025
256,Jordy Makengo,FRA,['DF'],Freiburg,22,2001,8.3,9,1.09,7,1,1,0,0,0,1,0.12,1,0,0,0,0,0,2024-2025
257,Jarzinho Malanga,GER,['DF'],Stuttgart,18,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
258,Julián Malatini,ARG,['DF'],Werder Bremen,23,2001,5.0,5,0.99,4,0,0,1,0,0,2,0.40,2,0,0,0,0,0,2024-2025
259,Donyell Malen,NED,"['FW', 'MF']",Dortmund,25,1999,6.8,12,1.76,9,0,2,1,0,0,3,0.44,3,0,0,0,0,0,2024-2025
260,Lennard Maloney,USA,['MF'],Heidenheim,24,1999,8.4,7,0.83,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
261,Lennard Maloney,USA,['MF'],Mainz 05,24,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
262,Johan Manzambi,SUI,"['FW', 'MF']",Freiburg,18,2005,3.7,13,3.49,6,0,3,2,2,0,2,0.54,2,0,0,0,0,0,2024-2025
263,Omar Marmoush,EGY,['FW'],Eint Frankfurt,25,1999,16.1,91,5.66,39,20,13,9,9,1,21,1.31,7,3,6,3,2,0,2024-2025
264,Giorgos Masouras,GRE,"['FW', 'MF']",Bochum,30,1994,11.7,29,2.47,21,0,2,5,1,0,5,0.43,2,0,0,3,0,0,2024-2025
265,Erhan Mašović,SRB,['DF'],Bochum,25,1998,10.1,7,0.69,7,0,0,0,0,0,1,0.10,1,0,0,0,0,0,2024-2025
266,Igor Matanovic,CRO,['FW'],Eint Frankfurt,21,2003,3.5,8,2.31,3,1,1,3,0,0,1,0.29,0,0,0,1,0,0,2024-2025
267,Chrislain Matsima,FRA,['DF'],Augsburg,22,2002,28.3,17,0.60,17,0,0,0,0,0,1,0.04,1,0,0,0,0,0,2024-2025
268,Jean Mattéo Bahoya,FRA,"['MF', 'FW']",Eint Frankfurt,19,2005,10.2,41,4.01,33,3,1,1,2,1,6,0.59,3,0,1,0,2,0,2024-2025
269,Maurides,BRA,['FW'],St. Pauli,30,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
270,Jakov Medić,CRO,['DF'],Bochum,25,1998,17.8,10,0.56,9,0,0,1,0,0,1,0.06,1,0,0,0,0,0,2024-2025
271,Connor Metcalfe,AUS,"['MF', 'FW']",St. Pauli,24,1999,4.0,6,1.50,2,2,0,0,2,0,0,0.00,0,0,0,0,0,0,2024-2025
272,Karol Mets,EST,['DF'],St. Pauli,31,1993,10.0,9,0.90,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
273,Alexander Meyer,GER,['GK'],Dortmund,33,1991,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
274,Florian Micheler,AUT,['MF'],Hoffenheim,19,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
275,Enzo Millot,FRA,"['MF', 'FW']",Stuttgart,22,2002,20.5,66,3.22,49,2,5,7,3,0,10,0.49,8,0,1,1,0,0,2024-2025
276,Kim Min-jae,KOR,['DF'],Bayern Munich,27,1996,25.4,26,1.03,24,0,0,0,1,1,2,0.08,2,0,0,0,0,0,2024-2025
277,Maximilian Mittelstädt,GER,['DF'],Stuttgart,27,1997,27.4,98,3.57,87,8,2,0,0,1,15,0.55,14,1,0,0,0,0,2024-2025
278,Koji Miyoshi,JPN,"['FW', 'MF']",Bochum,27,1997,5.2,9,1.75,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
279,Max Moerstedt,GER,['FW'],Hoffenheim,18,2006,5.0,16,3.18,11,0,1,1,3,0,0,0.00,0,0,0,0,0,0,2024-2025
280,David Mokwa,FRA,"['DF', 'FW']",Hoffenheim,20,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
281,Steve Mounié,BEN,"['FW', 'MF']",Augsburg,29,1994,3.9,7,1.82,2,0,1,4,0,0,0,0.00,0,0,0,0,0,0,2024-2025
282,Nordi Mukiele,FRA,['DF'],Leverkusen,26,1997,10.0,15,1.50,11,0,2,1,0,1,1,0.10,0,0,0,1,0,0,2024-2025
283,Florian Müller,GER,['GK'],Freiburg,26,1997,8.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
284,Kevin Müller,GER,['GK'],Heidenheim,33,1991,32.7,4,0.12,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0,2024-2025
285,Marius Müller,GER,['GK'],Wolfsburg,31,1993,5.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
286,Thomas Müller,GER,"['MF', 'FW']",Bayern Munich,34,1989,13.6,73,5.36,62,2,3,6,0,0,9,0.66,7,0,1,1,0,0,2024-2025
287,Jamal Musiala,GER,['MF'],Bayern Munich,21,2003,20.0,111,5.56,70,1,22,7,9,2,9,0.45,4,0,2,1,1,1,2024-2025
288,Florent Muslija,KVX,"['FW', 'MF']",Freiburg,26,1998,1.9,7,3.77,6,1,0,0,0,0,1,0.54,1,0,0,0,0,0,2024-2025
289,Phillipp Mwene,AUT,['DF'],Mainz 05,30,1994,29.0,63,2.18,51,8,0,1,2,1,10,0.35,8,1,0,0,1,0,2024-2025
290,Joakim Mæhle,DEN,['DF'],Wolfsburg,27,1997,24.3,41,1.69,34,2,3,1,1,0,8,0.33,6,0,1,0,1,0,2024-2025
291,Nathan N'Goumou,CMR,['FW'],Gladbach,24,2000,9.2,22,2.39,16,0,2,3,1,0,5,0.54,4,0,0,1,0,0,2024-2025
292,Stanley N'Soki,FRA,['DF'],Hoffenheim,25,1999,14.5,19,1.31,17,1,0,1,0,0,1,0.07,1,0,0,0,0,0,2024-2025
293,Nikolas Nartey,DEN,['MF'],Stuttgart,24,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
294,Paul Nebel,GER,['MF'],Mainz 05,21,2002,26.1,84,3.23,57,5,7,4,9,2,6,0.23,5,0,0,0,1,0,2024-2025
295,Kosta Nedeljković,SRB,['DF'],RB Leipzig,18,2005,5.3,6,1.13,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
296,Ivan Nekić,CRO,['DF'],Holstein Kiel,23,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
297,David Nemeth,AUT,['DF'],St. Pauli,23,2001,23.7,8,0.34,7,1,0,0,0,0,2,0.08,1,1,0,0,0,0,2024-2025
298,Luca Netz,GER,['DF'],Gladbach,21,2003,10.8,27,2.51,25,1,0,0,0,1,4,0.37,4,0,0,0,0,0,2024-2025
299,Manuel Neuer,GER,['GK'],Bayern Munich,38,1986,22.0,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
300,Florian Neuhaus,GER,['MF'],Gladbach,27,1997,4.2,17,4.02,14,0,2,1,0,0,1,0.24,1,0,0,0,0,0,2024-2025
301,Moritz Nicolas,GER,['GK'],Gladbach,26,1997,18.2,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
302,Julian Niehues,GER,['MF'],Heidenheim,23,2001,1.7,4,2.34,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
303,Justin Njinmah,GER,"['FW', 'MF']",Werder Bremen,23,2000,10.6,39,3.69,27,0,5,2,5,0,4,0.38,3,0,0,0,1,0,2024-2025
304,Niels Nkounkou,FRA,"['DF', 'MF']",Eint Frankfurt,23,2000,4.2,16,3.77,11,3,1,0,0,1,1,0.24,0,1,0,0,0,0,2024-2025
305,Felix Nmecha,GER,['MF'],Dortmund,23,2000,16.8,32,1.91,25,0,3,2,2,0,6,0.36,3,0,1,1,1,0,2024-2025
306,Lukas Nmecha,GER,"['FW', 'MF']",Wolfsburg,25,1998,5.2,8,1.54,5,0,1,1,1,0,1,0.19,0,0,0,1,0,0,2024-2025
307,Arnaud Nordin,FRA,"['DF', 'MF']",Mainz 05,26,1998,0.9,4,4.50,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
308,Alexander Nübel,GER,['GK'],Stuttgart,27,1996,34.0,10,0.29,8,2,0,0,0,0,3,0.09,3,0,0,0,0,0,2024-2025
309,Antonio Nusa,NOR,"['MF', 'DF']",RB Leipzig,19,2005,17.3,41,2.37,29,0,8,0,4,0,5,0.29,4,0,0,0,1,0,2024-2025
310,David Odogu,GER,['DF'],Wolfsburg,18,2006,2.2,1,0.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
311,Tim Oermann,GER,['DF'],Bochum,20,2003,24.6,20,0.81,18,1,0,0,0,1,3,0.12,3,0,0,0,0,0,2024-2025
312,Ifechukwu Ogbus,SUI,['DF'],Freiburg,18,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
313,Finn Ole Becker,GER,['MF'],Hoffenheim,24,2000,7.4,20,2.69,17,0,2,0,1,0,3,0.40,3,0,0,0,0,0,2024-2025
314,Michael Olise,FRA,"['FW', 'MF']",Bayern Munich,22,2001,25.9,169,6.51,121,17,15,7,9,0,25,0.96,13,3,2,3,4,0,2024-2025
315,Jonas Omlin,SUI,['GK'],Gladbach,30,1994,10.9,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
316,Karim Onisiwo,AUT,"['MF', 'FW']",Mainz 05,32,1992,1.2,2,1.64,1,0,0,0,1,0,1,0.82,0,0,0,0,1,0,2024-2025
317,Frank Onyeka,NGA,['MF'],Augsburg,26,1998,28.7,50,1.74,41,2,1,1,5,0,4,0.14,1,1,1,1,0,0,2024-2025
318,Loïs Openda,BEL,"['FW', 'MF']",RB Leipzig,24,2000,27.3,66,2.42,41,0,4,10,11,0,10,0.37,5,0,0,2,3,0,2024-2025
319,Gift Orban,NGA,['FW'],Hoffenheim,22,2002,7.6,12,1.57,9,0,2,0,1,0,2,0.26,1,0,1,0,0,0,2024-2025
320,Willi Orban,HUN,['DF'],RB Leipzig,31,1992,24.7,21,0.85,18,0,0,1,0,2,3,0.12,3,0,0,0,0,0,2024-2025
321,Ivan Ordets,UKR,['DF'],Bochum,32,1992,20.7,18,0.87,15,0,0,1,2,0,1,0.05,1,0,0,0,0,0,2024-2025
322,Patrick Osterhage,GER,['MF'],Freiburg,24,2000,25.2,41,1.63,30,0,1,4,4,2,4,0.16,2,0,0,2,0,0,2024-2025
323,Assan Ouedraogo,GER,['MF'],RB Leipzig,18,2006,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
324,Salih Özcan,TUR,['MF'],Wolfsburg,26,1998,3.9,11,2.80,7,2,1,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
325,Salih Özcan,TUR,['MF'],Dortmund,26,1998,4.3,10,2.30,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
326,Exequiel Palacios,ARG,['MF'],Leverkusen,25,1998,12.8,47,3.67,41,0,2,1,0,3,9,0.70,8,0,0,1,0,0,2024-2025
327,João Palhinha,POR,['MF'],Bayern Munich,29,1995,7.5,13,1.74,11,0,0,2,0,0,1,0.13,0,0,0,1,0,0,2024-2025
328,Mats Pannewig,GER,['MF'],Bochum,19,2004,3.0,11,3.72,9,0,0,2,0,0,0,0.00,0,0,0,0,0,0,2024-2025
329,Kevin Paredes,USA,['DF'],Wolfsburg,21,2003,1.4,6,4.39,4,0,0,0,2,0,1,0.73,1,0,0,0,0,0,2024-2025
330,Felix Passlack,GER,"['DF', 'MF']",Bochum,26,1998,25.9,48,1.85,38,5,0,3,2,0,7,0.27,6,1,0,0,0,0,2024-2025
331,Aleksandar Pavlovic,GER,['MF'],Bayern Munich,20,2004,16.1,30,1.86,29,0,0,1,0,0,3,0.19,3,0,0,0,0,0,2024-2025
332,Mads Pedersen,DEN,['DF'],Augsburg,27,1996,2.6,4,1.53,1,2,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
333,Jordan Pefok,USA,['FW'],Union Berlin,28,1996,10.1,26,2.58,17,1,1,5,2,0,0,0.00,0,0,0,0,0,0,2024-2025
334,Daniel Peretz,ISR,['GK'],Bayern Munich,24,2000,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
335,Noah Pesch,CRO,['FW'],Gladbach,19,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
336,Luca Philipp,GER,['GK'],Hoffenheim,23,2000,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
337,Maximilian Philipp,GER,"['MF', 'FW']",Freiburg,30,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
338,Benedikt Pichler,AUT,['FW'],Holstein Kiel,27,1997,8.7,30,3.44,20,1,2,5,2,0,3,0.34,2,0,1,0,0,0,2024-2025
339,Amos Pieper,GER,['DF'],Werder Bremen,26,1998,16.6,5,0.30,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
340,Marvin Pieringer,GER,"['FW', 'MF']",Heidenheim,24,1999,24.5,69,2.81,48,1,5,7,7,1,7,0.29,3,0,0,1,2,1,2024-2025
341,Alassane Pléa,FRA,"['MF', 'FW']",Gladbach,31,1993,21.1,72,3.41,58,2,5,1,5,1,14,0.66,10,1,2,0,1,0,2024-2025
342,Finn Porath,GER,"['DF', 'MF']",Holstein Kiel,27,1997,21.9,61,2.79,42,6,4,6,3,0,11,0.50,6,0,0,5,0,0,2024-2025
343,Yussuf Poulsen,DEN,"['FW', 'MF']",RB Leipzig,30,1994,4.2,15,3.57,12,0,0,1,2,0,2,0.48,1,0,0,1,0,0,2024-2025
344,Alexander Prass,AUT,['DF'],Hoffenheim,23,2001,17.4,35,2.01,29,1,4,0,1,0,5,0.29,3,1,0,0,1,0,2024-2025
345,David Preu,GER,"['MF', 'DF']",Union Berlin,19,2004,1.3,4,2.98,1,1,2,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
