Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
473,Josha Vagnoman,GER,['DF'],Stuttgart,22,2000,13.1,21,1.60,15,1,0,3,1,1,4,0.30,4,0,0,0,0,0,2023-2024
474,Ruben Vargas,SUI,"['MF', 'FW']",Augsburg,24,1998,21.8,69,3.17,49,7,4,5,4,0,7,0.32,6,0,0,1,0,0,2023-2024
475,Miloš Veljković,SRB,['DF'],Werder Bremen,27,1995,21.3,14,0.66,14,0,0,0,0,0,3,0.14,3,0,0,0,0,0,2023-2024
476,Yorbe Vertessen,BEL,"['FW', 'MF']",Union Berlin,22,2001,6.6,19,2.88,16,0,3,0,0,0,3,0.46,2,0,1,0,0,0,2023-2024
477,Oscar Vilhelmsson,SWE,"['FW', 'MF']",Darmstadt 98,19,2003,15.3,30,1.97,20,0,1,6,2,1,1,0.07,1,0,0,0,0,0,2023-2024
478,Kevin Vogt,GER,['DF'],Hoffenheim,31,1991,14.7,23,1.57,23,0,0,0,0,0,4,0.27,4,0,0,0,0,0,2023-2024
479,Kevin Vogt,GER,['DF'],Union Berlin,31,1991,14.7,10,0.68,10,0,0,0,0,0,1,0.07,1,0,0,0,0,0,2023-2024
480,Kevin Volland,GER,"['FW', 'MF']",Union Berlin,31,1992,14.9,47,3.15,32,7,1,5,1,1,5,0.33,3,1,0,1,0,0,2023-2024
481,Aster Vranckx,BEL,['MF'],Wolfsburg,20,2002,12.8,11,0.86,9,0,0,1,1,0,2,0.16,2,0,0,0,0,0,2023-2024
482,Luca Waldschmidt,GER,"['MF', 'FW']",Köln,27,1996,12.7,42,3.30,25,3,1,9,3,1,3,0.24,0,0,0,2,1,0,2023-2024
483,Kjell-Arik Wätjen,GER,"['MF', 'FW']",Dortmund,17,2006,1.2,3,2.57,3,0,0,0,0,0,1,0.86,1,0,0,0,0,0,2023-2024
484,Wout Weghorst,NED,['FW'],Hoffenheim,30,1992,22.0,71,3.23,64,0,0,2,5,0,5,0.23,5,0,0,0,0,0,2023-2024
485,Julian Weigl,GER,['MF'],Gladbach,27,1995,30.7,52,1.69,42,2,3,1,1,3,5,0.16,5,0,0,0,0,0,2023-2024
486,Nelson Weiper,GER,"['FW', 'MF']",Mainz 05,18,2005,1.4,3,2.18,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
487,Mitchell Weiser,GER,"['DF', 'MF']",Werder Bremen,29,1994,29.3,89,3.04,61,3,11,6,6,2,16,0.55,13,0,1,2,0,0,2023-2024
488,Noah Weißhaupt,GER,"['DF', 'FW']",Freiburg,21,2001,8.4,32,3.80,26,0,0,1,5,0,5,0.59,3,0,0,0,2,0,2023-2024
489,Timo Werner,GER,"['FW', 'MF']",RB Leipzig,27,1996,2.3,8,3.46,7,0,1,0,0,0,1,0.43,0,0,1,0,0,0,2023-2024
490,Silvan Widmer,SUI,['DF'],Mainz 05,30,1993,13.8,30,2.17,24,3,0,3,0,0,3,0.22,3,0,0,0,0,0,2023-2024
491,Patrick Wimmer,AUT,"['FW', 'MF']",Wolfsburg,22,2001,6.5,16,2.44,7,0,2,2,5,0,1,0.15,0,0,0,0,1,0,2023-2024
492,Jonas Wind,DEN,['FW'],Wolfsburg,24,1999,29.5,76,2.58,60,1,1,9,4,1,14,0.48,10,0,1,3,0,0,2023-2024
493,Florian Wirtz,GER,['MF'],Leverkusen,20,2003,26.4,166,6.30,128,8,15,4,9,2,24,0.91,18,2,4,0,0,0,2023-2024
494,Maximilian Wittek,GER,"['DF', 'FW']",Bochum,27,1995,11.9,48,4.04,23,12,3,4,4,2,7,0.59,1,0,2,1,2,1,2023-2024
495,Maximilian Wöber,AUT,['DF'],Gladbach,25,1998,23.0,32,1.40,23,2,0,5,0,2,7,0.31,4,1,0,2,0,0,2023-2024
496,Marius Wolf,GER,['DF'],Dortmund,28,1995,13.0,36,2.78,31,1,3,1,0,0,3,0.23,3,0,0,0,0,0,2023-2024
497,Nick Woltemade,GER,"['FW', 'MF']",Werder Bremen,21,2002,13.2,53,4.03,44,0,2,2,4,1,2,0.15,2,0,0,0,0,0,2023-2024
498,Jeong Woo-yeong,KOR,"['MF', 'FW']",Stuttgart,23,1999,7.0,20,2.83,18,1,0,1,0,0,3,0.43,2,0,0,1,0,0,2023-2024
499,Granit Xhaka,SUI,['MF'],Leverkusen,30,1992,31.3,121,3.86,110,1,2,6,2,0,11,0.35,11,0,0,0,0,0,2023-2024
500,Dan-Axel Zagadou,FRA,['DF'],Stuttgart,24,1999,16.1,10,0.62,8,0,1,1,0,0,1,0.06,0,0,0,1,0,0,2023-2024
501,Bryan Zaragoza,ESP,"['FW', 'MF']",Bayern Munich,21,2001,2.0,7,3.44,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
502,Robin Zentner,GER,['GK'],Mainz 05,28,1994,30.0,10,0.33,8,1,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
503,Cedric Zesiger,SUI,['DF'],Wolfsburg,25,1998,18.2,14,0.77,11,1,0,2,0,0,2,0.11,2,0,0,0,0,0,2023-2024
504,Michael Zetterer,GER,['GK'],Werder Bremen,28,1995,27.0,6,0.22,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
505,Christoph Zimmermann,GER,['DF'],Darmstadt 98,30,1993,13.6,9,0.67,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
506,Simon Zoller,GER,"['FW', 'MF']",Bochum,32,1991,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
507,Lovro Zvonarek,CRO,"['FW', 'MF']",Bayern Munich,18,2005,1.8,3,1.66,3,0,0,0,0,0,1,0.55,1,0,0,0,0,0,2023-2024
